"lifecycle_id","period","component","component_id","book","birth_event","birth_server_time","birth_source_path","birth_source_row","final_event","final_server_time","final_source_path","final_source_row","deal_reason","planned_risk","stressed_net","stressed_r","stop","sloos_release_id","sloos_release_date","sloos_net_tightening_pct_points","sloos_impulse_pct_points","state","release_to_birth_lag_days","centered_stressed_r","centered_stop"
"L1298","P2_2024","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2024-12-16T12:54:18","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3874","CLOSE","2024-12-16T16:45:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3880","DEAL_REASON_EXPERT","6.1469","-0.5239999999999781","-0.08524622167270952","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","34","-0.09898696001490127","-0.045454545454545456"
"L1299","P2_2024","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2024-12-16T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3878","CLOSE","2024-12-16T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3886","DEAL_REASON_EXPERT","6.1469","-0.004000000000014553","-0.0006507345165879635","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","34","-0.030740651400939106","-0.15714285714285714"
"L1300","P2_2024","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2024-12-16T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3884","CLOSE","2024-12-16T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3887","DEAL_REASON_EXPERT","6.126","1.4379999999999926","0.23473718576558808","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","34","0.19659674591039877","-0.046632124352331605"
"L1301","P2_2024","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2024-12-17T13:18:57","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3894","CLOSE","2024-12-17T14:15:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3895","DEAL_REASON_EXPERT","6.1833","0.44599999999998546","0.0721297688936305","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","35","0.05838903055143875","-0.045454545454545456"
"L1302","P2_2024","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2024-12-17T15:43:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3906","CLOSE","2024-12-17T18:15:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3915","DEAL_REASON_EXPERT","6.2012","0.21599999999998545","0.034831968006190005","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","35","0.021091229663998255","-0.045454545454545456"
"L1303","P2_2024","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2024-12-17T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3899","CLOSE","2024-12-17T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3916","DEAL_REASON_EXPERT","6.2012","0.21599999999998545","0.034831968006190005","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","35","0.03657755659549358","-0.22727272727272727"
"L1304","P2_2024","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2024-12-17T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3910","CLOSE","2024-12-17T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3917","DEAL_REASON_EXPERT","6.2012","-1.6940000000000146","-0.27317293427078865","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","35","-0.21808012980471753","-0.38"
"L1305","P2_2024","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2024-12-18T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3922","CLOSE","2024-12-18T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3935","DEAL_REASON_EXPERT","6.1507","0.4659999999999854","0.07576373420911205","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","36","0.045673817324760904","-0.15714285714285714"
"L1306","P2_2024","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2024-12-18T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3927","CLOSE","2024-12-18T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3936","DEAL_REASON_EXPERT","6.1507","0.07599999999998544","0.01235631716714934","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","36","0.014101905756452916","-0.22727272727272727"
"L1307","P2_2024","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2024-12-18T16:00:05","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3934","CLOSE","2024-12-18T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3937","DEAL_REASON_EXPERT","6.1507","0.21599999999998545","0.03511795405400775","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","36","0.021377215711816","-0.045454545454545456"
"L1308","P2_2024","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2024-12-19T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3942","CLOSE","2024-12-19T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3949","DEAL_REASON_EXPERT","6.181","-0.9940000000000145","-0.16081540203850744","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","37","-0.15906981344920387","-0.22727272727272727"
"L1309","P2_2024","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2024-12-19T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3947","CLOSE","2024-12-19T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3950","DEAL_REASON_EXPERT","6.181","-0.20200000000000728","-0.03268079598770543","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","37","-0.07082123584289474","-0.046632124352331605"
"L1310","P2_2024","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2024-12-20T12:20:09","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3957","CLOSE","2024-12-20T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3958","DEAL_REASON_EXPERT","6.1332","-0.003999999999978172","-0.0006521880910418985","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","38","-0.014392926433233649","-0.045454545454545456"
"L1311","P2_2024","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2024-12-20T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3962","EXTERNAL_CLOSE","2024-12-20T17:32:55","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3964","DEAL_REASON_SL","6.133","-3.082000000000007","-0.5025273112669179","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","38","-0.5406677511221072","0.9533678756476685"
"L1312","P2_2024","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2024-12-23T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3969","CLOSE","2024-12-23T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3981","DEAL_REASON_EXPERT","6.0097","0.28599999999998543","0.04758972993660007","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","41","0.04933531852590365","-0.22727272727272727"
"L1313","P2_2024","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2024-12-23T17:00:02","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3979","CLOSE","2024-12-23T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3982","DEAL_REASON_EXPERT","6.0097","1.0979999999999928","0.18270462751884334","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","41","0.14456418766365403","-0.046632124352331605"
"L1314","P2_2024","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2024-12-23T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3974","CLOSE","2024-12-23T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3983","DEAL_REASON_EXPERT","6.0097","1.0059999999999856","0.16739604306371128","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","41","0.22248884752978243","-0.38"
"L1315","P2_2024","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2024-12-24T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3988","EXTERNAL_CLOSE","2024-12-24T17:08:25","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","3996","DEAL_REASON_SL","6.1053","-0.7740000000000146","-0.12677509704683057","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","42","-0.17969806989938453","0.7358490566037736"
"L1316","P2_2024","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2024-12-26T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4007","CLOSE","2024-12-26T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4009","DEAL_REASON_EXPERT","6.0744","-0.6219999999999709","-0.10239694455418986","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","44","-0.14053738440937918","-0.046632124352331605"
"L1317","P2_2024","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2024-12-27T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4014","CLOSE","2024-12-27T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4023","DEAL_REASON_EXPERT","6.0495","4.196000000000058","0.6936110422349051","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","45","0.6406880693823511","-0.2641509433962264"
"L1318","P2_2024","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2024-12-27T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4021","CLOSE","2024-12-27T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4024","DEAL_REASON_EXPERT","6.0495","0.32799999999999274","0.05421935697164935","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","45","0.016078917116460034","-0.046632124352331605"
"L1319","P2_2024","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2024-12-30T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4029","EXTERNAL_CLOSE","2024-12-30T14:49:19","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4037","DEAL_REASON_SL","6.2304","-3.1339999999999417","-0.5030174627632161","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","48","-0.5331073796475673","0.8428571428571429"
"L1320","P2_2024","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2024-12-30T14:45:04","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4036","CLOSE","2024-12-30T18:45:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4046","DEAL_REASON_EXPERT","6.2304","-0.45400000000001456","-0.07286851566512817","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","48","-0.08660925400731992","-0.045454545454545456"
"L1321","P2_2024","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2024-12-30T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4041","CLOSE","2024-12-30T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4047","DEAL_REASON_EXPERT","6.1051","0.5260000000000582","0.0861574748980456","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","48","0.08790306348734916","-0.22727272727272727"
"L1322","P2_2024","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2024-12-31T13:00:14","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4054","CLOSE","2024-12-31T14:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4055","DEAL_REASON_EXPERT","6.108","-0.12400000000001456","-0.02030124426981247","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","49","-0.034041982612004223","-0.045454545454545456"
"L1323","P2_2024","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2024-12-31T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4059","CLOSE","2024-12-31T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv","4061","DEAL_REASON_EXPERT","6.103","2.087999999999993","0.34212682287399526","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","49","0.30398638301880593","-0.046632124352331605"
"L1324","P3_2025","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2025-01-02T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","18","EXTERNAL_CLOSE","2025-01-02T16:40:04","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","20","DEAL_REASON_SL","4","-2.0340000000000145","-0.5085000000000036","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","51","-0.4983247207274274","0.6451612903225806"
"L1325","P3_2025","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2025-01-02T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","13","CLOSE","2025-01-02T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","25","DEAL_REASON_EXPERT","4","-1.3340000000000145","-0.3335000000000036","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","51","-0.39647508208940996","-0.07792207792207792"
"L1326","P3_2025","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2025-01-02T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","8","EXTERNAL_CLOSE","2025-01-02T17:31:09","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","26","DEAL_REASON_SL","4","-2.0140000000000144","-0.5035000000000036","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","51","-0.5618331031991299","0.7014925373134329"
"L1327","P3_2025","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2025-01-03T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","31","CLOSE","2025-01-03T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","38","DEAL_REASON_EXPERT","3.7847","1.0259999999999856","0.2710914999867851","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","52","0.20811641789737878","-0.07792207792207792"
"L1328","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-01-03T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","36","CLOSE","2025-01-03T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","39","DEAL_REASON_EXPERT","3.7847","1.2179999999999926","0.32182207308372995","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","52","0.2939777205843089","-0.03684210526315789"
"L1329","P3_2025","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2025-01-06T12:18:09","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","46","CLOSE","2025-01-06T16:15:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","52","DEAL_REASON_EXPERT","3.8745","-0.6039999999999781","-0.15589108272034538","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","55","-0.1579790584515348","-0.078125"
"L1330","P3_2025","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2025-01-06T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","50","CLOSE","2025-01-06T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","58","DEAL_REASON_EXPERT","3.856","2.1559999999999855","0.5591286307053904","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","55","0.5693039099779666","-0.3548387096774194"
"L1331","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-01-06T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","56","CLOSE","2025-01-06T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","59","DEAL_REASON_EXPERT","3.8503","-1.1520000000000075","-0.29919746513258905","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","55","-0.3270418176320101","-0.03684210526315789"
"L1332","P3_2025","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2025-01-07T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","64","CLOSE","2025-01-07T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","71","DEAL_REASON_EXPERT","3.8905","0.18599999999998545","0.04780876494023531","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","56","-0.015166317149171021","-0.07792207792207792"
"L1333","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-01-07T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","69","CLOSE","2025-01-07T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","72","DEAL_REASON_EXPERT","3.8905","2.5779999999999927","0.6626397635265372","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","56","0.6347954110271161","-0.03684210526315789"
"L1334","P3_2025","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2025-01-08T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","77","EXTERNAL_CLOSE","2025-01-08T14:31:43","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","85","DEAL_REASON_SL","4.001","-2.0140000000000144","-0.5033741564608883","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","57","-0.5663492385502946","0.922077922077922"
"L1335","P3_2025","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2025-01-08T14:15:37","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","84","CLOSE","2025-01-08T16:45:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","94","DEAL_REASON_EXPERT","3.9576","0.5259999999999855","0.13290883363654374","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","57","0.13082085790535433","-0.078125"
"L1336","P3_2025","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2025-01-08T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","89","CLOSE","2025-01-08T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","100","DEAL_REASON_EXPERT","3.9084","-1.2540000000000144","-0.3208474055879681","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","57","-0.31067212631539187","-0.3548387096774194"
"L1337","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-01-08T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","98","CLOSE","2025-01-08T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","101","DEAL_REASON_EXPERT","3.9415","-0.2120000000000073","-0.053786629455792795","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","57","-0.08163098195521387","-0.03684210526315789"
"L1338","P3_2025","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2025-01-09T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","106","CLOSE","2025-01-10T03:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","110","DEAL_REASON_EXPERT","3.8829","-1.836000000000058","-0.4728424631074862","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","58","-0.5311755663066126","-0.29850746268656714"
"L1339","P3_2025","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2025-01-10T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","126","EXTERNAL_CLOSE","2025-01-10T17:00:17","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","131","DEAL_REASON_SL","3.8094","-1.943999999999942","-0.5103165852890067","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","59","-0.6295422442664805","0.6666666666666667"
"L1340","P3_2025","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2025-01-10T15:47:16","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","122","EXTERNAL_CLOSE","2025-01-10T17:06:21","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","132","DEAL_REASON_SL","3.8094","-1.9240000000000146","-0.5050664146584802","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","59","-0.5071543903896697","0.921875"
"L1341","P3_2025","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2025-01-13T12:18:02","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","139","CLOSE","2025-01-13T14:15:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","140","DEAL_REASON_EXPERT","3.6547","0.12599999999998546","0.03447615399348386","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","62","0.032388178262294454","-0.078125"
"L1342","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-01-13T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","144","CLOSE","2025-01-13T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","146","DEAL_REASON_EXPERT","3.6598","-0.9320000000000073","-0.25465872452046756","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","62","-0.28250307701988864","-0.03684210526315789"
"L1343","P3_2025","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2025-01-14T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","156","CLOSE","2025-01-14T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","172","DEAL_REASON_EXPERT","3.6225","0.21600000000005823","0.05962732919256266","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","63","-0.0033477528968436712","-0.07792207792207792"
"L1344","P3_2025","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2025-01-14T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","151","EXTERNAL_CLOSE","2025-01-14T18:36:08","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","173","DEAL_REASON_SL","3.6225","-1.823999999999942","-0.503519668737044","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","63","-0.5618527719361703","0.7014925373134329"
"L1345","P3_2025","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2025-01-15T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","183","CLOSE","2025-01-15T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","195","DEAL_REASON_EXPERT","3.5582","5.995999999999985","1.6851216907425062","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","64","1.6221466086530998","-0.07792207792207792"
