raw_date,session,representation,symbol,anchor_raw_epoch,anchor_raw_label,entry_raw_epoch,causal_prefix_complete,causal_prefix_and_entry_minute_complete,complete_through_hold_end,original_full_future_complete,pre_context_missing_count,pre_context_missing_relative_minutes,completed_signal_bars_missing_count,completed_signal_bars_missing_relative_minutes,entry_minute_missing_count,entry_minute_missing_relative_minutes,future_hold_path_missing_count,future_hold_path_missing_relative_minutes,unused_future_overcoverage_missing_count,unused_future_overcoverage_missing_relative_minutes
2024-05-27,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1716804000,2024-05-27T10:00:00,1716804300,1,1,1,1,0,,0,,0,,0,,0,
2024-05-27,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1716816600,2024-05-27T13:30:00,1716816900,1,1,1,1,0,,0,,0,,0,,0,
2024-05-27,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1716816600,2024-05-27T13:30:00,1716816900,1,1,1,1,0,,0,,0,,0,,0,
2024-05-27,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1716827400,2024-05-27T16:30:00,1716827700,1,1,1,1,0,,0,,0,,0,,0,
2024-05-27,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1716827400,2024-05-27T16:30:00,1716827700,1,1,1,1,0,,0,,0,,0,,0,
2024-05-28,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1716879600,2024-05-28T07:00:00,1716879900,1,1,1,1,0,,0,,0,,0,,0,
2024-05-28,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1716879600,2024-05-28T07:00:00,1716879900,1,1,1,1,0,,0,,0,,0,,0,
2024-05-28,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1716890400,2024-05-28T10:00:00,1716890700,1,1,1,1,0,,0,,0,,0,,0,
2024-05-28,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1716890400,2024-05-28T10:00:00,1716890700,1,1,1,1,0,,0,,0,,0,,0,
2024-05-28,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1716903000,2024-05-28T13:30:00,1716903300,1,1,1,1,0,,0,,0,,0,,0,
2024-05-28,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1716903000,2024-05-28T13:30:00,1716903300,1,1,1,1,0,,0,,0,,0,,0,
2024-05-28,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1716913800,2024-05-28T16:30:00,1716914100,1,1,1,1,0,,0,,0,,0,,0,
2024-05-28,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1716913800,2024-05-28T16:30:00,1716914100,1,1,1,1,0,,0,,0,,0,,0,
2024-05-29,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1716966000,2024-05-29T07:00:00,1716966300,1,1,1,1,0,,0,,0,,0,,0,
2024-05-29,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1716966000,2024-05-29T07:00:00,1716966300,1,1,1,1,0,,0,,0,,0,,0,
2024-05-29,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1716976800,2024-05-29T10:00:00,1716977100,1,1,1,1,0,,0,,0,,0,,0,
2024-05-29,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1716976800,2024-05-29T10:00:00,1716977100,1,1,1,1,0,,0,,0,,0,,0,
2024-05-29,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1716989400,2024-05-29T13:30:00,1716989700,1,1,1,1,0,,0,,0,,0,,0,
2024-05-29,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1716989400,2024-05-29T13:30:00,1716989700,1,1,1,1,0,,0,,0,,0,,0,
2024-05-29,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1717000200,2024-05-29T16:30:00,1717000500,1,1,1,1,0,,0,,0,,0,,0,
2024-05-29,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1717000200,2024-05-29T16:30:00,1717000500,1,1,1,1,0,,0,,0,,0,,0,
2024-05-30,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1717052400,2024-05-30T07:00:00,1717052700,1,1,1,1,0,,0,,0,,0,,0,
2024-05-30,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1717052400,2024-05-30T07:00:00,1717052700,1,1,1,1,0,,0,,0,,0,,0,
2024-05-30,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1717063200,2024-05-30T10:00:00,1717063500,1,1,1,1,0,,0,,0,,0,,0,
2024-05-30,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1717063200,2024-05-30T10:00:00,1717063500,1,1,1,1,0,,0,,0,,0,,0,
2024-05-30,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1717075800,2024-05-30T13:30:00,1717076100,1,1,1,1,0,,0,,0,,0,,0,
2024-05-30,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1717075800,2024-05-30T13:30:00,1717076100,1,1,1,1,0,,0,,0,,0,,0,
2024-05-30,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1717086600,2024-05-30T16:30:00,1717086900,1,1,1,1,0,,0,,0,,0,,0,
2024-05-30,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1717086600,2024-05-30T16:30:00,1717086900,1,1,1,1,0,,0,,0,,0,,0,
2024-05-31,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1717138800,2024-05-31T07:00:00,1717139100,1,1,1,1,0,,0,,0,,0,,0,
2024-05-31,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1717138800,2024-05-31T07:00:00,1717139100,1,1,1,1,0,,0,,0,,0,,0,
2024-05-31,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1717149600,2024-05-31T10:00:00,1717149900,0,0,0,0,30,-30 -29 -28 -27 -26 -25 -24 -23 -22 -21 -20 -19 -18 -17 -16 -15 -14 -13 -12 -11 -10 -9 -8 -7 -6 -5 -4 -3 -2 -1,5,0 1 2 3 4,1,5,39,6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44,0,
2024-05-31,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1717149600,2024-05-31T10:00:00,1717149900,1,1,0,0,0,,0,,0,,18,27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44,0,
2024-05-31,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1717162200,2024-05-31T13:30:00,1717162500,1,1,1,1,0,,0,,0,,0,,0,
2024-05-31,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1717162200,2024-05-31T13:30:00,1717162500,1,1,1,1,0,,0,,0,,0,,0,
2024-05-31,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1717173000,2024-05-31T16:30:00,1717173300,1,1,1,1,0,,0,,0,,0,,0,
2024-05-31,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1717173000,2024-05-31T16:30:00,1717173300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-03,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1717398000,2024-06-03T07:00:00,1717398300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-03,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1717398000,2024-06-03T07:00:00,1717398300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-03,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1717408800,2024-06-03T10:00:00,1717409100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-03,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1717408800,2024-06-03T10:00:00,1717409100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-03,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1717421400,2024-06-03T13:30:00,1717421700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-03,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1717421400,2024-06-03T13:30:00,1717421700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-03,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1717432200,2024-06-03T16:30:00,1717432500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-03,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1717432200,2024-06-03T16:30:00,1717432500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-04,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1717484400,2024-06-04T07:00:00,1717484700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-04,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1717484400,2024-06-04T07:00:00,1717484700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-04,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1717495200,2024-06-04T10:00:00,1717495500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-04,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1717495200,2024-06-04T10:00:00,1717495500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-04,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1717507800,2024-06-04T13:30:00,1717508100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-04,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1717507800,2024-06-04T13:30:00,1717508100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-04,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1717518600,2024-06-04T16:30:00,1717518900,1,1,0,0,0,,0,,0,,7,48 49 50 51 52 53 54,0,
2024-06-04,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1717518600,2024-06-04T16:30:00,1717518900,1,1,0,0,0,,0,,0,,27,28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54,0,
2024-06-05,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1717570800,2024-06-05T07:00:00,1717571100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-05,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1717570800,2024-06-05T07:00:00,1717571100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-05,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1717581600,2024-06-05T10:00:00,1717581900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-05,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1717581600,2024-06-05T10:00:00,1717581900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-05,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1717594200,2024-06-05T13:30:00,1717594500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-05,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1717594200,2024-06-05T13:30:00,1717594500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-05,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1717605000,2024-06-05T16:30:00,1717605300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-05,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1717605000,2024-06-05T16:30:00,1717605300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-06,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1717657200,2024-06-06T07:00:00,1717657500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-06,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1717657200,2024-06-06T07:00:00,1717657500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-06,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1717668000,2024-06-06T10:00:00,1717668300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-06,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1717668000,2024-06-06T10:00:00,1717668300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-06,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1717680600,2024-06-06T13:30:00,1717680900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-06,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1717680600,2024-06-06T13:30:00,1717680900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-06,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1717691400,2024-06-06T16:30:00,1717691700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-06,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1717691400,2024-06-06T16:30:00,1717691700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-07,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1717743600,2024-06-07T07:00:00,1717743900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-07,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1717743600,2024-06-07T07:00:00,1717743900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-07,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1717754400,2024-06-07T10:00:00,1717754700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-07,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1717754400,2024-06-07T10:00:00,1717754700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-07,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1717767000,2024-06-07T13:30:00,1717767300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-07,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1717767000,2024-06-07T13:30:00,1717767300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-07,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1717777800,2024-06-07T16:30:00,1717778100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-07,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1717777800,2024-06-07T16:30:00,1717778100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-10,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1718002800,2024-06-10T07:00:00,1718003100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-10,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1718002800,2024-06-10T07:00:00,1718003100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-10,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1718013600,2024-06-10T10:00:00,1718013900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-10,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1718013600,2024-06-10T10:00:00,1718013900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-10,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1718026200,2024-06-10T13:30:00,1718026500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-10,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1718026200,2024-06-10T13:30:00,1718026500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-10,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1718037000,2024-06-10T16:30:00,1718037300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-10,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1718037000,2024-06-10T16:30:00,1718037300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-11,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1718089200,2024-06-11T07:00:00,1718089500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-11,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1718089200,2024-06-11T07:00:00,1718089500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-11,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1718100000,2024-06-11T10:00:00,1718100300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-11,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1718100000,2024-06-11T10:00:00,1718100300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-11,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1718112600,2024-06-11T13:30:00,1718112900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-11,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1718112600,2024-06-11T13:30:00,1718112900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-11,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1718123400,2024-06-11T16:30:00,1718123700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-11,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1718123400,2024-06-11T16:30:00,1718123700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-12,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1718175600,2024-06-12T07:00:00,1718175900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-12,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1718175600,2024-06-12T07:00:00,1718175900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-12,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1718186400,2024-06-12T10:00:00,1718186700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-12,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1718186400,2024-06-12T10:00:00,1718186700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-12,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1718199000,2024-06-12T13:30:00,1718199300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-12,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1718199000,2024-06-12T13:30:00,1718199300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-12,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1718209800,2024-06-12T16:30:00,1718210100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-12,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1718209800,2024-06-12T16:30:00,1718210100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-13,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1718262000,2024-06-13T07:00:00,1718262300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-13,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1718262000,2024-06-13T07:00:00,1718262300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-13,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1718272800,2024-06-13T10:00:00,1718273100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-13,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1718272800,2024-06-13T10:00:00,1718273100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-13,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1718285400,2024-06-13T13:30:00,1718285700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-13,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1718285400,2024-06-13T13:30:00,1718285700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-13,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1718296200,2024-06-13T16:30:00,1718296500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-13,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1718296200,2024-06-13T16:30:00,1718296500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-14,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1718348400,2024-06-14T07:00:00,1718348700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-14,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1718348400,2024-06-14T07:00:00,1718348700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-14,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1718359200,2024-06-14T10:00:00,1718359500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-14,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1718359200,2024-06-14T10:00:00,1718359500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-14,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1718371800,2024-06-14T13:30:00,1718372100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-14,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1718371800,2024-06-14T13:30:00,1718372100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-14,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1718382600,2024-06-14T16:30:00,1718382900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-14,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1718382600,2024-06-14T16:30:00,1718382900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-17,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1718607600,2024-06-17T07:00:00,1718607900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-17,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1718607600,2024-06-17T07:00:00,1718607900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-17,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1718618400,2024-06-17T10:00:00,1718618700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-17,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1718618400,2024-06-17T10:00:00,1718618700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-17,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1718631000,2024-06-17T13:30:00,1718631300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-17,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1718631000,2024-06-17T13:30:00,1718631300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-17,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1718641800,2024-06-17T16:30:00,1718642100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-17,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1718641800,2024-06-17T16:30:00,1718642100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-18,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1718694000,2024-06-18T07:00:00,1718694300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-18,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1718694000,2024-06-18T07:00:00,1718694300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-18,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1718704800,2024-06-18T10:00:00,1718705100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-18,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1718704800,2024-06-18T10:00:00,1718705100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-18,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1718717400,2024-06-18T13:30:00,1718717700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-18,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1718717400,2024-06-18T13:30:00,1718717700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-18,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1718728200,2024-06-18T16:30:00,1718728500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-18,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1718728200,2024-06-18T16:30:00,1718728500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-19,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1718780400,2024-06-19T07:00:00,1718780700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-19,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1718780400,2024-06-19T07:00:00,1718780700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-19,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1718791200,2024-06-19T10:00:00,1718791500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-19,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1718791200,2024-06-19T10:00:00,1718791500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-19,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1718803800,2024-06-19T13:30:00,1718804100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-19,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1718803800,2024-06-19T13:30:00,1718804100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-19,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1718814600,2024-06-19T16:30:00,1718814900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-19,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1718814600,2024-06-19T16:30:00,1718814900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-20,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1718866800,2024-06-20T07:00:00,1718867100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-20,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1718866800,2024-06-20T07:00:00,1718867100,1,1,1,1,0,,0,,0,,0,,0,
2024-06-20,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1718877600,2024-06-20T10:00:00,1718877900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-20,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1718877600,2024-06-20T10:00:00,1718877900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-20,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1718890200,2024-06-20T13:30:00,1718890500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-20,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1718890200,2024-06-20T13:30:00,1718890500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-20,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1718901000,2024-06-20T16:30:00,1718901300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-20,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1718901000,2024-06-20T16:30:00,1718901300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-21,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1718953200,2024-06-21T07:00:00,1718953500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-21,LONDON_0800,ORIGINAL_DIRECT_UTC,US30,1718953200,2024-06-21T07:00:00,1718953500,1,1,1,1,0,,0,,0,,0,,0,
2024-06-21,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US100,1718964000,2024-06-21T10:00:00,1718964300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-21,LONDON_0800,NY_CLOSE_BROKER_CONVENTION,US30,1718964000,2024-06-21T10:00:00,1718964300,1,1,1,1,0,,0,,0,,0,,0,
2024-06-21,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US100,1718976600,2024-06-21T13:30:00,1718976900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-21,NEW_YORK_0930,ORIGINAL_DIRECT_UTC,US30,1718976600,2024-06-21T13:30:00,1718976900,1,1,1,1,0,,0,,0,,0,,0,
2024-06-21,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US100,1718987400,2024-06-21T16:30:00,1718987700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-21,NEW_YORK_0930,NY_CLOSE_BROKER_CONVENTION,US30,1718987400,2024-06-21T16:30:00,1718987700,1,1,1,1,0,,0,,0,,0,,0,
2024-06-24,LONDON_0800,ORIGINAL_DIRECT_UTC,US100,1719212400,2024-06-24T07:00:00,1719212700,1,1,1,1,0,,0,,0,,0,,0,
