role,sequence,session,symbol,direction,anchor_epoch,anchor_time,entry_epoch,entry_time,exit_epoch,exit_time,opening_body_price,opening_range_price,volume_lots,planned_risk_usd,entry_bid,entry_ask,exit_bid,exit_ask,observed_spread_burden_price,exit_reason,actual_R,actual_pnl_usd,extra_stress_cost_usd,stressed_pnl_usd,actual_balance_before_usd,actual_balance_after_usd,stressed_balance_before_usd,stressed_balance_after_usd
OPEN_DRIVE_5M,469,NEW_YORK_0930,US100,SHORT,1721655000,2024-07-22T13:30:00,1721655300,2024-07-22T13:35:00,1721655420,2024-07-22T13:37:00,-5.630000000001019,13.5,0.03,0.40499999999999997,19689.42,19690.67,19701.67,19702.92,1.25,STOP_ADVERSE_FIRST,-1.0,-0.40499999999999997,0.0375,-0.44249999999999995,20.175299999983917,19.770299999983916,-94.90960000001603,-95.35210000001602
OPEN_DRIVE_5M,470,LONDON_0800,US100,LONG,1721718000,2024-07-23T07:00:00,1721718300,2024-07-23T07:05:00,1721718720,2024-07-23T07:12:00,2.6200000000026193,3.8700000000026193,0.1,0.38700000000026197,19765.42,19766.67,19772.475000000002,19773.725000000002,1.25,TAKE,1.5,0.5805000000003929,0.125,0.4555000000003929,19.770299999983916,20.350799999984307,-95.35210000001602,-94.89660000001562
OPEN_DRIVE_5M,471,LONDON_0800,US30,LONG,1721718000,2024-07-23T07:00:00,1721718300,2024-07-23T07:05:00,1721721840,2024-07-23T08:04:00,8.0,9.0,0.04,0.36,40419.31,40420.409999999996,40417.31,40418.409999999996,1.1,TIME_60_M1,-0.3444444444442828,-0.1239999999999418,0.044000000000000004,-0.1679999999999418,20.350799999984307,20.226799999984365,-94.89660000001562,-95.06460000001556
OPEN_DRIVE_5M,472,NEW_YORK_0930,US100,LONG,1721741400,2024-07-23T13:30:00,1721741700,2024-07-23T13:35:00,1721742060,2024-07-23T13:41:00,8.0,11.5,0.03,0.345,19819.67,19820.92,19809.42,19810.67,1.25,STOP_ADVERSE_FIRST,-1.0,-0.345,0.0375,-0.38249999999999995,20.226799999984365,19.881799999984366,-95.06460000001556,-95.44710000001555
OPEN_DRIVE_5M,473,NEW_YORK_0930,US30,LONG,1721741400,2024-07-23T13:30:00,1721741700,2024-07-23T13:35:00,1721742960,2024-07-23T13:56:00,3.5,11.75,0.03,0.3525,40489.81,40490.909999999996,40508.534999999996,40509.634999999995,1.1,TAKE,1.5,0.5287499999999999,0.033,0.4957499999999999,19.881799999984366,20.410549999984365,-95.44710000001555,-94.95135000001555
OPEN_DRIVE_5M,474,LONDON_0800,US100,LONG,1721804400,2024-07-24T07:00:00,1721804700,2024-07-24T07:05:00,1721804940,2024-07-24T07:09:00,0.13000000000101863,4.130000000001019,0.09,0.3717000000000917,19632.41,19633.66,19629.53,19630.78,1.25,STOP_ADVERSE_FIRST,-1.0,-0.3717000000000917,0.11249999999999999,-0.48420000000009167,20.410549999984365,20.038849999984272,-94.95135000001555,-95.43555000001564
OPEN_DRIVE_5M,475,LONDON_0800,US30,SHORT,1721804400,2024-07-24T07:00:00,1721804700,2024-07-24T07:05:00,1721805180,2024-07-24T07:13:00,-3.75,4.75,0.08,0.38,40286.95,40288.049999999996,40278.725,40279.825,1.1,TAKE,1.5000000000000002,0.5700000000000001,0.08800000000000001,0.48200000000000004,20.038849999984272,20.608849999984272,-95.43555000001564,-94.95355000001564
OPEN_DRIVE_5M,476,NEW_YORK_0930,US30,LONG,1721827800,2024-07-24T13:30:00,1721828100,2024-07-24T13:35:00,1721828580,2024-07-24T13:43:00,3.0,11.0,0.03,0.32999999999999996,40212.95,40214.049999999996,40203.049999999996,40204.149999999994,1.1,STOP_ADVERSE_FIRST,-1.0,-0.32999999999999996,0.033,-0.363,20.608849999984272,20.278849999984274,-94.95355000001564,-95.31655000001564
OPEN_DRIVE_5M,477,NEW_YORK_0930,US100,SHORT,1721827800,2024-07-24T13:30:00,1721828100,2024-07-24T13:35:00,1721829720,2024-07-24T14:02:00,-6.869999999998981,15.0,0.02,0.3,19561.16,19562.41,19537.41,19538.66,1.25,TAKE,1.5,0.45,0.025,0.425,20.278849999984274,20.728849999984273,-95.31655000001564,-94.89155000001564
OPEN_DRIVE_5M,478,LONDON_0800,US100,SHORT,1721890800,2024-07-25T07:00:00,1721891100,2024-07-25T07:05:00,1721891880,2024-07-25T07:18:00,-0.38000000000101863,7.75,0.05,0.3875,19104.78,19106.03,19091.905,19093.155,1.25,TAKE,1.5,0.58125,0.0625,0.51875,20.728849999984273,21.310099999984274,-94.89155000001564,-94.37280000001564
OPEN_DRIVE_5M,479,LONDON_0800,US30,LONG,1721890800,2024-07-25T07:00:00,1721891100,2024-07-25T07:05:00,1721891880,2024-07-25T07:18:00,1.5,10.5,0.03,0.315,39969.06,39970.159999999996,39959.659999999996,39960.759999999995,1.1,STOP_ADVERSE_FIRST,-1.0,-0.315,0.033,-0.348,21.310099999984274,20.995099999984273,-94.37280000001564,-94.72080000001564
OPEN_DRIVE_5M,480,NEW_YORK_0930,US30,LONG,1721914200,2024-07-25T13:30:00,1721914500,2024-07-25T13:35:00,1721914860,2024-07-25T13:41:00,22.5,33.0,0.01,0.33,39867.56,39868.659999999996,39835.659999999996,39836.759999999995,1.1,STOP_ADVERSE_FIRST,-1.0,-0.33,0.011000000000000001,-0.341,20.995099999984273,20.665099999984275,-94.72080000001564,-95.06180000001564
OPEN_DRIVE_5M,481,NEW_YORK_0930,US100,LONG,1721914200,2024-07-25T13:30:00,1721914500,2024-07-25T13:35:00,1721918040,2024-07-25T14:34:00,32.88000000000102,46.13000000000102,0.01,0.4613000000000102,18974.91,18976.16,19011.91,19013.16,1.25,TIME_60_M1,0.7749837415998094,0.3575,0.0125,0.345,20.665099999984275,21.022599999984276,-95.06180000001564,-94.71680000001564
OPEN_DRIVE_5M,482,LONDON_0800,US100,SHORT,1721977200,2024-07-26T07:00:00,1721977500,2024-07-26T07:05:00,1721977620,2024-07-26T07:07:00,-3.25,9.630000000001019,0.04,0.38520000000004073,18909.43,18910.68,18917.81,18919.06,1.25,STOP_ADVERSE_FIRST,-1.0,-0.38520000000004073,0.05,-0.4352000000000407,21.022599999984276,20.637399999984236,-94.71680000001564,-95.15200000001568
OPEN_DRIVE_5M,483,LONDON_0800,US30,SHORT,1721977200,2024-07-26T07:00:00,1721977500,2024-07-26T07:05:00,1721978640,2024-07-26T07:24:00,-3.0,9.0,0.04,0.36,40107.44,40108.54,40115.340000000004,40116.44,1.1,STOP_ADVERSE_FIRST,-1.0,-0.36,0.044000000000000004,-0.40399999999999997,20.637399999984236,20.277399999984237,-95.15200000001568,-95.55600000001567
OPEN_DRIVE_5M,484,NEW_YORK_0930,US100,LONG,1722000600,2024-07-26T13:30:00,1722000900,2024-07-26T13:35:00,1722002280,2024-07-26T13:58:00,15.869999999998981,24.63000000000102,0.01,0.2463000000000102,19032.06,19033.31,19008.68,19009.93,1.25,STOP_ADVERSE_FIRST,-1.0,-0.2463000000000102,0.0125,-0.2588000000000102,20.277399999984237,20.031099999984228,-95.55600000001567,-95.81480000001568
OPEN_DRIVE_5M,485,NEW_YORK_0930,US30,LONG,1722000600,2024-07-26T13:30:00,1722000900,2024-07-26T13:35:00,1722004440,2024-07-26T14:34:00,28.0,39.5,0.01,0.395,40206.44,40207.54,40215.19,40216.29,1.1,TIME_60_M1,0.1936708860759862,0.07650000000001456,0.011000000000000001,0.06550000000001456,20.031099999984228,20.10759999998424,-95.81480000001568,-95.74930000001567
OPEN_DRIVE_5M,486,LONDON_0800,US30,LONG,1722236400,2024-07-29T07:00:00,1722236700,2024-07-29T07:05:00,1722238080,2024-07-29T07:28:00,5.0,5.5,0.07,0.385,40785.11,40786.21,40780.71,40781.81,1.1,STOP_ADVERSE_FIRST,-1.0,-0.385,0.07700000000000001,-0.462,20.10759999998424,19.72259999998424,-95.74930000001567,-96.21130000001567
OPEN_DRIVE_5M,487,LONDON_0800,US100,LONG,1722236400,2024-07-29T07:00:00,1722236700,2024-07-29T07:05:00,1722238200,2024-07-29T07:30:00,1.0,3.5,0.11,0.385,19153.28,19154.53,19151.03,19152.28,1.25,STOP_ADVERSE_FIRST,-1.0,-0.385,0.1375,-0.5225,19.72259999998424,19.33759999998424,-96.21130000001567,-96.73380000001566
OPEN_DRIVE_5M,488,NEW_YORK_0930,US100,LONG,1722259800,2024-07-29T13:30:00,1722260100,2024-07-29T13:35:00,1722260160,2024-07-29T13:36:00,3.75,6.75,0.05,0.3375,19139.15,19140.4,19133.65,19134.9,1.25,STOP_ADVERSE_FIRST,-1.0,-0.3375,0.0625,-0.4,19.33759999998424,19.00009999998424,-96.73380000001566,-97.13380000001567
OPEN_DRIVE_5M,489,NEW_YORK_0930,US30,LONG,1722259800,2024-07-29T13:30:00,1722260100,2024-07-29T13:35:00,1722260160,2024-07-29T13:36:00,5.0,6.0,0.06,0.36,40795.11,40796.21,40790.21,40791.31,1.1,STOP_ADVERSE_FIRST,-1.0,-0.36,0.066,-0.426,19.00009999998424,18.64009999998424,-97.13380000001567,-97.55980000001567
OPEN_DRIVE_5M,490,LONDON_0800,US30,LONG,1722322800,2024-07-30T07:00:00,1722323100,2024-07-30T07:05:00,1722324120,2024-07-30T07:22:00,11.0,11.0,0.03,0.32999999999999996,40528.73,40529.83,40546.33,40547.43,1.1,TAKE,1.5000000000000002,0.495,0.033,0.46199999999999997,18.64009999998424,19.13509999998424,-97.55980000001567,-97.09780000001567
OPEN_DRIVE_5M,491,LONDON_0800,US100,LONG,1722322800,2024-07-30T07:00:00,1722323100,2024-07-30T07:05:00,1722324840,2024-07-30T07:34:00,15.880000000001019,18.38000000000102,0.02,0.36760000000002035,18998.53,18999.78,19027.35,19028.6,1.25,TAKE,1.4999999999999012,0.5513999999999942,0.025,0.5263999999999942,19.13509999998424,19.686499999984235,-97.09780000001567,-96.57140000001567
OPEN_DRIVE_5M,492,NEW_YORK_0930,US30,LONG,1722346200,2024-07-30T13:30:00,1722346500,2024-07-30T13:35:00,1722347340,2024-07-30T13:49:00,2.0,19.25,0.02,0.385,40649.73,40650.83,40631.58,40632.68,1.1,STOP_ADVERSE_FIRST,-1.0,-0.385,0.022000000000000002,-0.40700000000000003,19.686499999984235,19.301499999984234,-96.57140000001567,-96.97840000001567
OPEN_DRIVE_5M,493,NEW_YORK_0930,US100,LONG,1722346200,2024-07-30T13:30:00,1722346500,2024-07-30T13:35:00,1722348360,2024-07-30T14:06:00,2.25,8.130000000001019,0.04,0.32520000000004073,19099.78,19101.03,19113.225,19114.475,1.25,TAKE,1.4999999999997764,0.48779999999998835,0.05,0.43779999999998837,19.301499999984234,19.789299999984223,-96.97840000001567,-96.54060000001569
OPEN_DRIVE_5M,494,LONDON_0800,US100,SHORT,1722409200,2024-07-31T07:00:00,1722409500,2024-07-31T07:05:00,1722413040,2024-07-31T08:04:00,-32.5,50.75,0.01,0.5075000000000001,18956.35,18957.6,18953.85,18955.1,1.25,TIME_60_M1,0.02463054187192118,0.0125,0.0125,0.0,19.789299999984223,19.801799999984222,-96.54060000001569,-96.54060000001569
OPEN_DRIVE_5M,495,LONDON_0800,US30,SHORT,1722409200,2024-07-31T07:00:00,1722409500,2024-07-31T07:05:00,1722413040,2024-07-31T08:04:00,-5.5,31.25,0.01,0.3125,40692.39,40693.49,40694.64,40695.74,1.1,TIME_60_M1,-0.10719999999995344,-0.03349999999998545,0.011000000000000001,-0.044499999999985454,19.801799999984222,19.768299999984237,-96.54060000001569,-96.58510000001567
OPEN_DRIVE_5M,496,NEW_YORK_0930,US100,SHORT,1722432600,2024-07-31T13:30:00,1722432900,2024-07-31T13:35:00,1722433020,2024-07-31T13:37:00,-1.25,8.369999999998981,0.04,0.33479999999995924,19069.6,19070.85,19076.719999999998,19077.969999999998,1.25,STOP_ADVERSE_FIRST,-1.0,-0.33479999999995924,0.05,-0.38479999999995923,19.768299999984237,19.433499999984278,-96.58510000001567,-96.96990000001563
OPEN_DRIVE_5M,497,NEW_YORK_0930,US30,SHORT,1722432600,2024-07-31T13:30:00,1722432900,2024-07-31T13:35:00,1722433200,2024-07-31T13:40:00,-2.0,9.0,0.04,0.36,40921.64,40922.74,40929.54,40930.64,1.1,STOP_ADVERSE_FIRST,-1.0,-0.36,0.044000000000000004,-0.40399999999999997,19.433499999984278,19.07349999998428,-96.96990000001563,-97.37390000001562
OPEN_DRIVE_5M,498,LONDON_0800,US30,SHORT,1722495600,2024-08-01T07:00:00,1722495900,2024-08-01T07:05:00,1722496320,2024-08-01T07:12:00,-12.5,18.75,0.02,0.375,40956.51,40957.61,40974.16,40975.26,1.1,STOP_ADVERSE_FIRST,-1.0,-0.375,0.022000000000000002,-0.397,19.07349999998428,18.69849999998428,-97.37390000001562,-97.77090000001563
OPEN_DRIVE_5M,499,LONDON_0800,US100,SHORT,1722495600,2024-08-01T07:00:00,1722495900,2024-08-01T07:05:00,1722498780,2024-08-01T07:53:00,-6.5,11.87999999999738,0.03,0.3563999999999214,19535.35,19536.6,19516.280000000002,19517.530000000002,1.25,TAKE,1.5,0.5345999999998821,0.0375,0.4970999999998821,18.69849999998428,19.233099999984162,-97.77090000001563,-97.27380000001575
OPEN_DRIVE_5M,500,NEW_YORK_0930,US30,LONG,1722519000,2024-08-01T13:30:00,1722519300,2024-08-01T13:35:00,1722520800,2024-08-01T14:00:00,5.75,13.5,0.02,0.27,40945.01,40946.11,40932.61,40933.71,1.1,STOP_ADVERSE_FIRST,-1.0,-0.27,0.022000000000000002,-0.29200000000000004,19.233099999984162,18.963099999984163,-97.27380000001575,-97.56580000001576
OPEN_DRIVE_5M,501,NEW_YORK_0930,US100,SHORT,1722519000,2024-08-01T13:30:00,1722519300,2024-08-01T13:35:00,1722520860,2024-08-01T14:01:00,-21.75,25.87999999999738,0.01,0.25879999999997383,19434.85,19436.1,19459.479999999996,19460.729999999996,1.25,STOP_ADVERSE_FIRST,-1.0,-0.25879999999997383,0.0125,-0.27129999999997384,18.963099999984163,18.70429999998419,-97.56580000001576,-97.83710000001572
OPEN_DRIVE_5M,502,LONDON_0800,US100,LONG,1722582000,2024-08-02T07:00:00,1722582300,2024-08-02T07:05:00,1722582480,2024-08-02T07:08:00,4.619999999998981,11.130000000001019,0.03,0.33390000000003056,18654.57,18655.82,18644.69,18645.94,1.25,STOP_ADVERSE_FIRST,-1.0,-0.33390000000003056,0.0375,-0.37140000000003054,18.70429999998419,18.37039999998416,-97.83710000001572,-98.20850000001576
OPEN_DRIVE_5M,503,LONDON_0800,US30,SHORT,1722582000,2024-08-02T07:00:00,1722582300,2024-08-02T07:05:00,1722584220,2024-08-02T07:37:00,-0.25,12.25,0.03,0.3675,40169.59,40170.689999999995,40150.115,40151.215,1.1,TAKE,1.5,0.55125,0.033,0.51825,18.37039999998416,18.921649999984158,-98.20850000001576,-97.69025000001577
OPEN_DRIVE_5M,504,NEW_YORK_0930,US100,SHORT,1722605400,2024-08-02T13:30:00,1722605700,2024-08-02T13:35:00,1722606060,2024-08-02T13:41:00,-39.13000000000102,47.5,0.01,0.47500000000000003,18534.7,18535.95,18580.95,18582.2,1.25,STOP_ADVERSE_FIRST,-1.0,-0.47500000000000003,0.0125,-0.48750000000000004,18.921649999984158,18.446649999984157,-97.69025000001577,-98.17775000001576
OPEN_DRIVE_5M,505,NEW_YORK_0930,US30,SHORT,1722605400,2024-08-02T13:30:00,1722605700,2024-08-02T13:35:00,1722606060,2024-08-02T13:41:00,-9.0,30.5,0.01,0.305,39945.59,39946.689999999995,39974.99,39976.09,1.1,STOP_ADVERSE_FIRST,-1.0,-0.305,0.011000000000000001,-0.316,18.446649999984157,18.141649999984157,-98.17775000001576,-98.49375000001577
OPEN_DRIVE_5M,506,LONDON_0800,US100,LONG,1722841200,2024-08-05T07:00:00,1722841500,2024-08-05T07:05:00,1722841620,2024-08-05T07:07:00,3.5,19.75,0.01,0.1975,17902.33,17903.58,17883.83,17885.08,1.25,STOP_ADVERSE_FIRST,-1.0,-0.1975,0.0125,-0.21000000000000002,18.141649999984157,17.944149999984155,-98.49375000001577,-98.70375000001576
OPEN_DRIVE_5M,507,NEW_YORK_0930,US100,SHORT,1722864600,2024-08-05T13:30:00,1722864900,2024-08-05T13:35:00,1722865200,2024-08-05T13:40:00,-16.25,47.5,0.01,0.47500000000000003,17589.83,17591.08,17517.33,17518.58,1.25,TAKE,1.5,0.7125,0.0125,0.7000000000000001,17.944149999984155,18.656649999984154,-98.70375000001576,-98.00375000001576
OPEN_DRIVE_5M,508,NEW_YORK_0930,US30,SHORT,1722864600,2024-08-05T13:30:00,1722864900,2024-08-05T13:35:00,1722866400,2024-08-05T14:00:00,-2.0,46.75,0.01,0.4675,38952.69,38953.79,38998.340000000004,38999.44,1.1,STOP_ADVERSE_FIRST,-1.0,-0.4675,0.011000000000000001,-0.47850000000000004,18.656649999984154,18.189149999984153,-98.00375000001576,-98.48225000001575
OPEN_DRIVE_5M,509,LONDON_0800,US30,LONG,1722927600,2024-08-06T07:00:00,1722927900,2024-08-06T07:05:00,1722928080,2024-08-06T07:08:00,4.5,8.5,0.04,0.34,39083.83,39084.93,39076.43,39077.53,1.1,STOP_ADVERSE_FIRST,-1.0,-0.34,0.044000000000000004,-0.384,18.189149999984153,17.849149999984153,-98.48225000001575,-98.86625000001575
OPEN_DRIVE_5M,510,LONDON_0800,US100,SHORT,1722927600,2024-08-06T07:00:00,1722927900,2024-08-06T07:05:00,1722929040,2024-08-06T07:24:00,-2.6300000000010186,9.25,0.03,0.27749999999999997,18263.44,18264.69,18271.44,18272.69,1.25,STOP_ADVERSE_FIRST,-1.0,-0.27749999999999997,0.0375,-0.31499999999999995,17.849149999984153,17.571649999984153,-98.86625000001575,-99.18125000001575
OPEN_DRIVE_5M,511,NEW_YORK_0930,US100,LONG,1722951000,2024-08-06T13:30:00,1722951300,2024-08-06T13:35:00,1722952920,2024-08-06T14:02:00,20.13000000000102,35.75,0.01,0.3575,18026.19,18027.44,18081.065,18082.315,1.25,TAKE,1.5,0.53625,0.0125,0.52375,17.571649999984153,18.107899999984152,-99.18125000001575,-98.65750000001574
OPEN_DRIVE_5M,512,LONDON_0800,US30,LONG,1723014000,2024-08-07T07:00:00,1723014300,2024-08-07T07:05:00,1723014420,2024-08-07T07:07:00,5.25,13.0,0.02,0.26,39268.42,39269.52,39289.02,39290.119999999995,1.1,TAKE,1.5,0.39,0.022000000000000002,0.368,18.107899999984152,18.497899999984153,-98.65750000001574,-98.28950000001575
OPEN_DRIVE_5M,513,LONDON_0800,US100,LONG,1723014000,2024-08-07T07:00:00,1723014300,2024-08-07T07:05:00,1723015080,2024-08-07T07:18:00,6.870000000002619,17.75,0.02,0.355,18270.76,18272.01,18254.26,18255.51,1.25,STOP_ADVERSE_FIRST,-1.0,-0.355,0.025,-0.38,18.497899999984153,18.142899999984152,-98.28950000001575,-98.66950000001574
OPEN_DRIVE_5M,514,NEW_YORK_0930,US30,SHORT,1723037400,2024-08-07T13:30:00,1723037700,2024-08-07T13:35:00,1723038600,2024-08-07T13:50:00,-2.5,23.0,0.01,0.23,39324.17,39325.27,39346.07,39347.17,1.1,STOP_ADVERSE_FIRST,-1.0,-0.23,0.011000000000000001,-0.24100000000000002,18.142899999984152,17.912899999984152,-98.66950000001574,-98.91050000001574
OPEN_DRIVE_5M,515,NEW_YORK_0930,US100,LONG,1723037400,2024-08-07T13:30:00,1723037700,2024-08-07T13:35:00,1723038960,2024-08-07T13:56:00,1.3700000000026193,14.25,0.02,0.28500000000000003,18294.76,18296.01,18317.385,18318.635,1.25,TAKE,1.4999999999999998,0.4275,0.025,0.40249999999999997,17.912899999984152,18.34039999998415,-98.91050000001574,-98.50800000001574
OPEN_DRIVE_5M,516,LONDON_0800,US30,SHORT,1723100400,2024-08-08T07:00:00,1723100700,2024-08-08T07:05:00,1723101360,2024-08-08T07:16:00,-27.25,29.75,0.01,0.2975,38745.05,38746.15,38773.700000000004,38774.8,1.1,STOP_ADVERSE_FIRST,-1.0,-0.2975,0.011000000000000001,-0.3085,18.34039999998415,18.04289999998415,-98.50800000001574,-98.81650000001574
OPEN_DRIVE_5M,517,LONDON_0800,US100,SHORT,1723100400,2024-08-08T07:00:00,1723100700,2024-08-08T07:05:00,1723101420,2024-08-08T07:17:00,-28.86999999999898,38.36999999999898,0.01,0.3836999999999898,17872.3,17873.55,17909.42,17910.67,1.25,STOP_ADVERSE_FIRST,-1.0,-0.3836999999999898,0.0125,-0.39619999999998984,18.04289999998415,17.65919999998416,-98.81650000001574,-99.21270000001573
OPEN_DRIVE_5M,518,NEW_YORK_0930,US100,LONG,1723123800,2024-08-08T13:30:00,1723124100,2024-08-08T13:35:00,1723125420,2024-08-08T13:57:00,12.25,32.25,0.01,0.3225,17863.68,17864.93,17832.68,17833.93,1.25,STOP_ADVERSE_FIRST,-1.0,-0.3225,0.0125,-0.335,17.65919999998416,17.33669999998416,-99.21270000001573,-99.54770000001572
OPEN_DRIVE_5M,519,NEW_YORK_0930,US30,SHORT,1723123800,2024-08-08T13:30:00,1723124100,2024-08-08T13:35:00,1723126380,2024-08-08T14:13:00,-7.25,31.75,0.01,0.3175,38680.3,38681.4,38710.950000000004,38712.05,1.1,STOP_ADVERSE_FIRST,-1.0,-0.3175,0.011000000000000001,-0.3285,17.33669999998416,17.01919999998416,-99.54770000001572,-99.87620000001573
OPEN_DRIVE_5M,520,LONDON_0800,US100,SHORT,1723186800,2024-08-09T07:00:00,1723187100,2024-08-09T07:05:00,1723187160,2024-08-09T07:06:00,-3.3800000000010186,7.380000000001019,0.04,0.29520000000004076,18443.06,18444.31,18449.190000000002,18450.440000000002,1.25,STOP_ADVERSE_FIRST,-1.0,-0.29520000000004076,0.05,-0.34520000000004075,17.01919999998416,16.72399999998412,-99.87620000001573,-100.22140000001576
OPEN_DRIVE_5M,521,LONDON_0800,US30,SHORT,1723186800,2024-08-09T07:00:00,1723187100,2024-08-09T07:05:00,1723187220,2024-08-09T07:07:00,-13.0,14.75,0.02,0.295,39490.55,39491.65,39504.200000000004,39505.3,1.1,STOP_ADVERSE_FIRST,-1.0,-0.295,0.022000000000000002,-0.317,16.72399999998412,16.428999999984118,-100.22140000001576,-100.53840000001576
OPEN_DRIVE_5M,522,NEW_YORK_0930,US100,SHORT,1723210200,2024-08-09T13:30:00,1723210500,2024-08-09T13:35:00,1723210740,2024-08-09T13:39:00,-0.25,11.5,0.02,0.23,18469.18,18470.43,18450.68,18451.93,1.25,TAKE,1.5,0.34500000000000003,0.025,0.32,16.428999999984118,16.773999999984117,-100.53840000001576,-100.21840000001576
OPEN_DRIVE_5M,523,NEW_YORK_0930,US30,SHORT,1723210200,2024-08-09T13:30:00,1723210500,2024-08-09T13:35:00,1723210800,2024-08-09T13:40:00,-1.5,11.0,0.02,0.22,39478.8,39479.9,39461.200000000004,39462.3,1.1,TAKE,1.5,0.33,0.022000000000000002,0.308,16.773999999984117,17.103999999984115,-100.21840000001576,-99.91040000001576
OPEN_DRIVE_5M,524,LONDON_0800,US30,LONG,1723446000,2024-08-12T07:00:00,1723446300,2024-08-12T07:05:00,1723446360,2024-08-12T07:06:00,0.5,5.25,0.06,0.315,39483.92,39485.02,39479.77,39480.869999999995,1.1,STOP_ADVERSE_FIRST,-1.0,-0.315,0.066,-0.381,17.103999999984115,16.788999999984114,-99.91040000001576,-100.29140000001576
OPEN_DRIVE_5M,525,LONDON_0800,US100,SHORT,1723446000,2024-08-12T07:00:00,1723446300,2024-08-12T07:05:00,1723446540,2024-08-12T07:09:00,-1.6199999999989814,7.369999999998981,0.04,0.29479999999995926,18524.43,18525.68,18512.125,18513.375,1.25,TAKE,1.5000000000002467,0.44220000000001164,0.05,0.39220000000001165,16.788999999984114,17.231199999984124,-100.29140000001576,-99.89920000001574
OPEN_DRIVE_5M,526,NEW_YORK_0930,US100,LONG,1723469400,2024-08-12T13:30:00,1723469700,2024-08-12T13:35:00,1723469820,2024-08-12T13:37:00,0.75,8.25,0.04,0.33,18556.55,18557.8,18549.55,18550.8,1.25,STOP_ADVERSE_FIRST,-1.0,-0.33,0.05,-0.38,17.231199999984124,16.901199999984126,-99.89920000001574,-100.27920000001573
OPEN_DRIVE_5M,527,NEW_YORK_0930,US30,LONG,1723469400,2024-08-12T13:30:00,1723469700,2024-08-12T13:35:00,1723471800,2024-08-12T14:10:00,8.0,14.5,0.02,0.29,39543.17,39544.27,39566.02,39567.119999999995,1.1,TAKE,1.5,0.435,0.022000000000000002,0.413,16.901199999984126,17.336199999984125,-100.27920000001573,-99.86620000001574
OPEN_DRIVE_5M,528,LONDON_0800,US100,LONG,1723532400,2024-08-13T07:00:00,1723532700,2024-08-13T07:05:00,1723533120,2024-08-13T07:12:00,3.25,4.5,0.07,0.31500000000000006,18566.43,18567.68,18574.43,18575.68,1.25,TAKE,1.4999999999999998,0.47250000000000003,0.08750000000000001,0.385,17.336199999984125,17.808699999984125,-99.86620000001574,-99.48120000001573
OPEN_DRIVE_5M,529,LONDON_0800,US30,LONG,1723532400,2024-08-13T07:00:00,1723532700,2024-08-13T07:05:00,1723534140,2024-08-13T07:29:00,2.0,6.5,0.05,0.325,39420.06,39421.159999999996,39430.909999999996,39432.009999999995,1.1,TAKE,1.5,0.48750000000000004,0.05500000000000001,0.43250000000000005,17.808699999984125,18.296199999984125,-99.48120000001573,-99.04870000001573
OPEN_DRIVE_5M,530,NEW_YORK_0930,US100,SHORT,1723555800,2024-08-13T13:30:00,1723556100,2024-08-13T13:35:00,1723557120,2024-08-13T13:52:00,-2.1300000000010186,20.88000000000102,0.01,0.2088000000000102,18579.68,18580.93,18547.11,18548.36,1.25,TAKE,1.4999999999999127,0.3131999999999971,0.0125,0.3006999999999971,18.296199999984125,18.609399999984124,-99.04870000001573,-98.74800000001574
OPEN_DRIVE_5M,531,NEW_YORK_0930,US30,SHORT,1723555800,2024-08-13T13:30:00,1723556100,2024-08-13T13:35:00,1723558080,2024-08-13T14:08:00,-22.25,36.25,0.01,0.3625,39274.06,39275.159999999996,39309.21,39310.31,1.1,STOP_ADVERSE_FIRST,-1.0,-0.3625,0.011000000000000001,-0.3735,18.609399999984124,18.246899999984123,-98.74800000001574,-99.12150000001574
OPEN_DRIVE_5M,532,LONDON_0800,US30,LONG,1723618800,2024-08-14T07:00:00,1723619100,2024-08-14T07:05:00,1723620360,2024-08-14T07:26:00,2.0,9.0,0.04,0.36,39776.69,39777.79,39791.29,39792.39,1.1,TAKE,1.5000000000000002,0.54,0.044000000000000004,0.49600000000000005,18.246899999984123,18.786899999984122,-99.12150000001574,-98.62550000001575
OPEN_DRIVE_5M,533,LONDON_0800,US100,SHORT,1723618800,2024-08-14T07:00:00,1723619100,2024-08-14T07:05:00,1723620600,2024-08-14T07:30:00,-0.12000000000261934,8.37000000000262,0.04,0.3348000000001048,19004.56,19005.81,19011.680000000004,19012.930000000004,1.25,STOP_ADVERSE_FIRST,-1.0,-0.3348000000001048,0.05,-0.3848000000001048,18.786899999984122,18.452099999984018,-98.62550000001575,-99.01030000001585
OPEN_DRIVE_5M,534,NEW_YORK_0930,US100,SHORT,1723642200,2024-08-14T13:30:00,1723642500,2024-08-14T13:35:00,1723643100,2024-08-14T13:45:00,-4.75,13.87999999999738,0.02,0.2775999999999476,19003.31,19004.56,19015.94,19017.19,1.25,STOP_ADVERSE_FIRST,-1.0,-0.2775999999999476,0.025,-0.30259999999994763,18.452099999984018,18.17449999998407,-99.01030000001585,-99.31290000001579
