"cash_date","rsp_open","rsp_close","spy_open","spy_close","relative_intraday_log_return","state"
"2023-09-06","148.41","148.17","448.40","446.22","0.0032551365676570937","BROAD_LEADS"
"2023-09-07","147.76","147.58","443.11","444.85","-0.0051380347317422645","MEGACAP_LEADS"
"2023-09-08","147.78","147.65","444.90","445.52","-0.0022726746399868783","MEGACAP_LEADS"
"2023-09-11","148.33","147.89","448.24","448.45","-0.0034391564638264712","MEGACAP_LEADS"
"2023-09-12","147.55","147.70","446.95","445.99","0.0031662894382128892","BROAD_LEADS"
"2023-09-13","147.84","147.11","446.22","446.51","-0.00559969417032056","MEGACAP_LEADS"
"2023-09-14","148.11","148.83","449.07","450.36","0.001980988702510223","BROAD_LEADS"
"2023-09-15","148.35","147.58","447.14","443.37","0.003263163680911952","BROAD_LEADS"
"2023-09-18","146.90","146.59","443.05","443.63","-0.0034207600682278024","MEGACAP_LEADS"
"2023-09-19","146.58","146.35","442.68","442.71","-0.0016381081066925481","MEGACAP_LEADS"
"2023-09-20","146.91","145.68","444.01","438.64","0.0037603346423428895","BROAD_LEADS"
"2023-09-21","145.02","143.26","435.70","431.39","-0.0022691229770637773","MEGACAP_LEADS"
"2023-09-22","143.51","142.69","432.45","430.42","-0.0010250376572747341","MEGACAP_LEADS"
"2023-09-25","142.08","143.05","429.17","432.23","-0.00030080289080978463","MEGACAP_LEADS"
"2023-09-26","142.25","141.04","429.09","425.88","-0.0010334642283126175","MEGACAP_LEADS"
"2023-09-27","141.65","141.09","427.09","426.05","-0.001523188072549162","MEGACAP_LEADS"
"2023-09-28","141.09","142.07","425.48","428.52","-0.00019755875197374328","MEGACAP_LEADS"
"2023-09-29","142.99","141.69","431.67","427.48","0.0006207786181194417","BROAD_LEADS"
"2023-10-02","141.25","140.09","426.62","427.31","-0.009862354692520881","MEGACAP_LEADS"
"2023-10-03","139.30","138.41","425.06","421.59","0.0017874717726321446","BROAD_LEADS"
"2023-10-04","138.77","139.20","422.07","424.66","-0.003023810179016359","MEGACAP_LEADS"
"2023-10-05","139.10","138.80","424.36","424.50","-0.0024889050170240293","MEGACAP_LEADS"
"2023-10-06","138.12","140.00","421.97","429.54","-0.004261097087034852","MEGACAP_LEADS"
"2023-10-09","139.42","141.00","427.58","432.29","0.00031367637034301205","BROAD_LEADS"
"2023-10-10","141.37","142.08","432.94","434.54","0.0013208623295331693","BROAD_LEADS"
"2023-10-11","142.22","142.38","435.64","436.32","-0.00043531966943742843","MEGACAP_LEADS"
"2023-10-12","142.57","140.60","436.95","433.66","-0.006356172651823493","MEGACAP_LEADS"
"2023-10-13","141.02","140.29","435.21","431.50","0.00337114713522406","BROAD_LEADS"
"2023-10-16","141.28","142.04","433.82","436.04","0.0002606904845693118","BROAD_LEADS"
"2023-10-17","141.21","142.74","432.81","436.02","0.0033873682309517013","BROAD_LEADS"
"2023-10-18","142.03","140.48","434.19","430.21","-0.0017644082544006606","MEGACAP_LEADS"
"2023-10-19","140.45","138.74","430.95","426.43","-0.0017060283492187599","MEGACAP_LEADS"
"2023-10-20","138.46","137.01","425.98","421.19","0.0007807991380184565","BROAD_LEADS"
"2023-10-23","136.34","136.14","419.61","420.46","-0.003491639492491331","MEGACAP_LEADS"
"2023-10-24","136.80","137.01","422.65","423.63","-0.0007821086977665252","MEGACAP_LEADS"
"2023-10-25","136.36","135.50","421.89","417.55","0.00401351200108079","BROAD_LEADS"
"2023-10-26","135.39","135.22","416.45","412.55","0.008152574986509611","BROAD_LEADS"
"2023-10-27","135.56","133.66","414.19","410.68","-0.005604601342774561","MEGACAP_LEADS"
"2023-10-30","134.505","134.71","413.56","415.59","-0.00337364398104884","MEGACAP_LEADS"
"2023-10-31","135.03","135.83","416.18","418.20","0.001065199851548823","BROAD_LEADS"
"2023-11-01","135.87","136.29","419.20","422.66","-0.005133518123984399","MEGACAP_LEADS"
"2023-11-02","137.43","139.31","426.58","430.76","0.0038358013035690655","BROAD_LEADS"
"2023-11-03","140.82","141.59","433.14","434.69","0.0018809462257055902","BROAD_LEADS"
"2023-11-06","141.71","140.85","435.47","435.69","-0.006592295219978222","MEGACAP_LEADS"
"2023-11-07","140.59","140.55","435.69","436.93","-0.0031265736500038356","MEGACAP_LEADS"
"2023-11-08","140.72","140.32","437.55","437.25","-0.00216070072230111","MEGACAP_LEADS"
"2023-11-09","140.88","139.13","438.43","433.84","-0.00197535491750089","MEGACAP_LEADS"
"2023-11-10","139.71","140.76","435.98","440.61","-0.003076292905623024","MEGACAP_LEADS"
"2023-11-13","140.31","140.58","439.23","440.19","-0.00026079667212985133","MEGACAP_LEADS"
"2023-11-14","142.78","144.59","446.32","448.73","0.007211979938823841","BROAD_LEADS"
"2023-11-15","144.89","145.27","450.11","449.68","0.0035750246954764794","BROAD_LEADS"
"2023-11-16","145.15","144.79","449.22","450.23","-0.004729091509342027","MEGACAP_LEADS"
"2023-11-17","145.45","145.49","450.24","450.79","-0.0009458544213106408","MEGACAP_LEADS"
"2023-11-20","145.33","146.07","450.53","454.26","-0.003166113612625669","MEGACAP_LEADS"
"2023-11-21","145.82","145.80","453.1842","453.27","-0.00032647387252704343","MEGACAP_LEADS"
"2023-11-22","146.26","146.48","454.98","455.02","0.0014151284354814255","BROAD_LEADS"
"2023-11-24","146.43","146.91","455.07","455.30","0.0027673667461240417","BROAD_LEADS"
"2023-11-27","146.55","146.61","454.65","454.48","0.0007833167163219439","BROAD_LEADS"
"2023-11-28","146.43","146.47","454.08","454.93","-0.0015970362268430916","MEGACAP_LEADS"
"2023-11-29","147.12","147.05","457.15","454.61","0.005095740777552675","BROAD_LEADS"
"2023-11-30","147.55","148.30","455.48","456.40","0.0030523377094218438","BROAD_LEADS"
"2023-12-01","148.16","150.53","455.77","459.10","0.008589874023450912","BROAD_LEADS"
"2023-12-04","149.53","150.60","455.60","456.69","0.004740681603795645","BROAD_LEADS"
"2023-12-05","149.98","149.26","455.26","456.60","-0.007751249946454581","MEGACAP_LEADS"
"2023-12-06","149.97","149.31","458.81","454.76","0.004455781191302387","BROAD_LEADS"
"2023-12-07","149.79","150.10","456.91","458.23","-0.0008173810526343884","MEGACAP_LEADS"
"2023-12-08","149.97","150.57","457.46","460.20","-0.00197891016068858","MEGACAP_LEADS"
"2023-12-11","150.76","151.91","459.69","461.99","0.002608175252994383","BROAD_LEADS"
"2023-12-12","151.98","152.18","461.63","464.10","-0.004021244323859143","MEGACAP_LEADS"
"2023-12-13","152.16","155.41","464.49","470.50","0.00827825760186122","BROAD_LEADS"
"2023-12-14","156.6601","157.53","472.50","472.01","0.006575001185947429","BROAD_LEADS"
"2023-12-15","157.29","156.41","469.49","469.33","-0.005269617151371162","MEGACAP_LEADS"
"2023-12-18","156.40","155.87","470.98","471.97","-0.005494295583958248","MEGACAP_LEADS"
"2023-12-19","156.40","157.18","472.53","474.84","9.814912323873916E-05","BROAD_LEADS"
"2023-12-20","156.80","154.58","473.96","468.26","-0.0021601134983900965","MEGACAP_LEADS"
"2023-12-21","155.83","156.48","471.33","472.70","0.0012600846574088087","BROAD_LEADS"
"2023-12-22","156.92","157.01","473.86","473.65","0.0010166433428658104","BROAD_LEADS"
"2023-12-26","157.29","157.91","474.07","475.65","0.0006067156899875943","BROAD_LEADS"
"2023-12-27","158.08","158.06","475.44","476.51","-0.0023745443972363247","MEGACAP_LEADS"
"2023-12-28","158.06","158.41","476.88","476.69","0.002610403398870311","BROAD_LEADS"
"2023-12-29","158.04","157.80","476.49","475.31","0.0009597566415450324","BROAD_LEADS"
"2024-01-02","157.02","157.85","472.16","472.65","0.00423478355712717","BROAD_LEADS"
"2024-01-03","156.98","155.52","470.43","468.79","-0.005851804902760769","MEGACAP_LEADS"
"2024-01-04","155.46","155.26","468.30","467.28","0.000893133632902731","BROAD_LEADS"
"2024-01-05","155.01","155.71","467.49","467.92","0.0035862888769930103","BROAD_LEADS"
"2024-01-08","155.66","157.38","468.43","474.60","-0.0020965449311060435","MEGACAP_LEADS"
"2024-01-09","156.38","156.58","471.87","473.88","-0.002972482382497176","MEGACAP_LEADS"
"2024-01-10","156.58","156.85","474.16","476.56","-0.003325942683930448","MEGACAP_LEADS"
"2024-01-11","156.80","156.40","477.59","476.35","4.5465877852933316E-05","BROAD_LEADS"
"2024-01-12","157.14","156.05","477.84","476.68","-0.004530116829441893","MEGACAP_LEADS"
"2024-01-16","155.36","155.06","475.26","474.93","-0.00123826780175447","MEGACAP_LEADS"
"2024-01-17","153.87","153.84","471.82","472.29","-0.00119063556472383","MEGACAP_LEADS"
"2024-01-18","154.03","154.63","474.01","476.49","-0.0013305401452502175","MEGACAP_LEADS"
"2024-01-19","154.99","155.82","477.65","482.43","-0.00461668962427305","MEGACAP_LEADS"
"2024-01-22","156.29","156.64","484.01","483.45","0.0033945936587593184","BROAD_LEADS"
"2024-01-23","157.00","156.72","484.01","484.86","-0.003539653525216321","MEGACAP_LEADS"
"2024-01-24","157.70","155.91","487.81","485.39","-0.006442282018403632","MEGACAP_LEADS"
"2024-01-25","157.17","157.48","487.575","488.03","0.0010376893724932468","BROAD_LEADS"
"2024-01-26","157.66","157.50","487.59","487.41","-0.0006461265926489916","MEGACAP_LEADS"
"2024-01-29","157.34","158.46","487.73","491.27","-0.00013877413744527948","MEGACAP_LEADS"
"2024-01-30","158.01","158.49","490.56","490.89","0.0023607032554620352","BROAD_LEADS"
"2024-01-31","158.48","156.46","488.62","482.88","-0.0010111004481929906","MEGACAP_LEADS"
"2024-02-01","156.79","158.28","484.63","489.20","7.25955253281195E-05","BROAD_LEADS"
"2024-02-02","157.61","158.14","489.65","494.35","-0.006195828721007419","MEGACAP_LEADS"
"2024-02-05","157.36","156.78","493.695","492.55","-0.0013706860162421685","MEGACAP_LEADS"
"2024-02-06","156.95","157.77","493.52","493.98","0.004279347344393664","BROAD_LEADS"
"2024-02-07","158.51","158.39","496.29","498.10","-0.004397763527675848","MEGACAP_LEADS"
"2024-02-08","158.43","158.74","498.10","498.32","0.0015132074091255652","BROAD_LEADS"
"2024-02-09","158.69","158.93","498.84","501.20","-0.003208579835389725","MEGACAP_LEADS"
"2024-02-12","159.00","160.01","501.17","500.98","0.006711295817876562","BROAD_LEADS"
"2024-02-13","157.85","157.35","494.53","494.08","-0.002262222326615144","MEGACAP_LEADS"
"2024-02-14","158.15","158.79","496.79","498.57","0.00046202557101125523","BROAD_LEADS"
"2024-02-15","159.42","160.76","499.29","502.01","0.002937390035920779","BROAD_LEADS"
"2024-02-16","160.19","160.03","501.70","499.51","0.0033754005264837123","BROAD_LEADS"
"2024-02-20","159.30","159.66","497.72","496.76","0.004187995129248603","BROAD_LEADS"
"2024-02-21","159.25","159.98","495.42","497.21","0.0009669285607634033","BROAD_LEADS"
"2024-02-22","160.82","161.57","504.01","507.50","-0.002247843602831802","MEGACAP_LEADS"
"2024-02-23","161.94","162.00","509.27","507.85","0.0031626383659746375","BROAD_LEADS"
"2024-02-26","161.98","161.35","508.30","505.99","0.0006579658836557561","BROAD_LEADS"
"2024-02-27","161.87","162.06","506.70","506.93","0.00071927857066917","BROAD_LEADS"
"2024-02-28","161.67","162.12","505.33","506.26","0.0009408910408966625","BROAD_LEADS"
"2024-02-29","162.89","162.79","508.07","508.08","-0.0006337818826389256","MEGACAP_LEADS"
"2024-03-01","163.00","163.93","508.98","512.85","-0.001885375074118914","MEGACAP_LEADS"
"2024-03-04","163.84","164.23","512.03","512.30","0.001850368626131066","BROAD_LEADS"
"2024-03-05","163.96","163.48","510.24","507.18","0.003083396152795836","BROAD_LEADS"
"2024-03-06","164.37","164.41","510.55","509.75","0.00181149035133412","BROAD_LEADS"
"2024-03-07","165.42","165.70","513.14","514.81","-0.0015579579614309626","MEGACAP_LEADS"
"2024-03-08","166.16","165.51","515.46","511.72","0.003362541813778196","BROAD_LEADS"
"2024-03-11","165.16","165.72","510.48","511.28","0.0018189904093767492","BROAD_LEADS"
"2024-03-12","166.02","166.15","513.45","516.78","-0.005681866611119247","MEGACAP_LEADS"
"2024-03-13","166.27","166.23","517.11","515.97","0.001966392072978646","BROAD_LEADS"
"2024-03-14","166.28","164.74","516.97","514.95","-0.005389603697655426","MEGACAP_LEADS"
"2024-03-15","163.67","164.42","510.21","509.83","0.005316993061492758","BROAD_LEADS"
"2024-03-18","164.33","164.19","514.00","512.86","0.0013680546437690594","BROAD_LEADS"
"2024-03-19","164.17","165.17","512.15","515.71","-0.0008542708786600482","MEGACAP_LEADS"
"2024-03-20","165.08","166.58","515.77","520.48","-4.506342478786084E-05","MEGACAP_LEADS"
"2024-03-21","167.34","167.72","523.39","522.20","0.00454447923721814","BROAD_LEADS"
"2024-03-22","167.80","166.64","522.11","521.21","-0.0052117349877625644","MEGACAP_LEADS"
"2024-03-25","166.63","166.28","519.80","519.77","-0.0020449549949702736","MEGACAP_LEADS"
"2024-03-26","166.80","166.12","521.23","518.81","0.0005686044031390025","BROAD_LEADS"
"2024-03-27","167.14","168.78","521.71","523.17","0.006969726055967705","BROAD_LEADS"
"2024-03-28","169.16","169.37","523.21","523.07","0.0015082730879678458","BROAD_LEADS"
"2024-04-01","169.60","168.37","523.83","522.16","-0.00408563481291031","MEGACAP_LEADS"
"2024-04-02","167.51","166.92","518.24","518.84","-0.004685490301696769","MEGACAP_LEADS"
"2024-04-03","166.71","167.10","517.72","519.41","-0.0009223368118783308","MEGACAP_LEADS"
"2024-04-04","168.39","165.40","523.52","513.07","0.002247010837976262","BROAD_LEADS"
"2024-04-05","165.59","166.39","514.46","518.43","-0.0028676300930796208","MEGACAP_LEADS"
"2024-04-08","166.63","166.90","519.15","518.72","0.002447665319408956","BROAD_LEADS"
"2024-04-09","167.46","167.56","520.50","519.32","0.002866603865519081","BROAD_LEADS"
"2024-04-10","165.20","164.71","513.48","514.12","-0.004216130317498476","MEGACAP_LEADS"
"2024-04-11","165.01","164.59","515.68","518.00","-0.0070373692610921825","MEGACAP_LEADS"
"2024-04-12","163.55","161.98","514.37","510.85","-0.0027790373515218167","MEGACAP_LEADS"
"2024-04-15","163.65","160.58","515.13","504.45","0.0020128289487811694","BROAD_LEADS"
"2024-04-16","160.41","159.69","504.94","503.53","-0.0017022847436815175","MEGACAP_LEADS"
"2024-04-17","160.47","159.36","506.05","500.55","0.003986769394437265","BROAD_LEADS"
"2024-04-18","159.95","159.21","501.98","499.52","0.00027546004593887504","BROAD_LEADS"
"2024-04-19","159.52","159.81","499.44","495.16","0.010422831473368368","BROAD_LEADS"
"2024-04-22","160.51","161.03","497.83","499.72","-0.0005548511744970191","MEGACAP_LEADS"
"2024-04-23","161.34","162.46","501.78","505.65","-0.0007650756127103491","MEGACAP_LEADS"
"2024-04-24","162.20","162.69","506.56","505.41","0.0052892034661915005","BROAD_LEADS"
"2024-04-25","161.96","162.35","499.18","503.49","-0.006191991453236962","MEGACAP_LEADS"
"2024-04-26","162.00","162.43","506.35","508.26","-0.0011141933943001115","MEGACAP_LEADS"
"2024-04-29","162.89","163.56","510.09","510.06","0.004163584007109494","BROAD_LEADS"
"2024-04-30","162.85","161.20","508.56","501.98","0.0028392227178189074","BROAD_LEADS"
"2024-05-01","160.75","160.65","501.38","500.35","0.001434165523582327","BROAD_LEADS"
"2024-05-02","161.65","161.64","504.15","505.03","-0.0018058545734357765","MEGACAP_LEADS"
"2024-05-03","162.97","162.79","511.16","511.29","-0.0013593993322313642","MEGACAP_LEADS"
"2024-05-06","163.65","164.04","513.75","516.57","-0.003093741579090989","MEGACAP_LEADS"
"2024-05-07","164.50","164.50","517.56","517.14","0.0008118295603890667","BROAD_LEADS"
"2024-05-08","163.94","164.46","515.26","517.19","-0.0005718118762156788","MEGACAP_LEADS"
"2024-05-09","164.42","165.84","517.38","520.17","0.0032212713711338176","BROAD_LEADS"
"2024-05-10","166.40","166.11","521.81","520.84","0.0001163352051586717","BROAD_LEADS"
"2024-05-13","166.66","166.07","522.56","520.91","-0.0003838950628887736","MEGACAP_LEADS"
"2024-05-14","166.60","166.73","521.11","523.30","-0.0034137536328663017","MEGACAP_LEADS"
"2024-05-15","167.71","168.06","525.83","529.78","-0.0053990982915549735","MEGACAP_LEADS"
"2024-05-16","168.17","167.79","529.88","528.69","-1.3857961379269527E-05","MEGACAP_LEADS"
"2024-05-17","167.85","168.04","528.81","529.45","-7.820990135441806E-05","MEGACAP_LEADS"
"2024-05-20","168.19","167.90","529.57","530.06","-0.0026505798490490803","MEGACAP_LEADS"
"2024-05-21","167.77","167.83","529.28","531.36","-0.003564596695386034","MEGACAP_LEADS"
"2024-05-22","167.36","167.19","530.65","529.83","0.000530179204438506","BROAD_LEADS"
"2024-05-23","167.49","164.85","532.96","525.96","-0.002666468245987449","MEGACAP_LEADS"
"2024-05-24","165.55","165.94","527.85","529.44","-0.0006546784947142172","MEGACAP_LEADS"
"2024-05-28","165.96","164.79","530.27","529.81","-0.00620700035805009","MEGACAP_LEADS"
"2024-05-29","163.47","162.86","525.68","526.10","-0.004537197371280597","MEGACAP_LEADS"
"2024-05-30","162.93","163.61","524.52","522.61","0.00781295694614469","BROAD_LEADS"
"2024-05-31","163.94","165.78","523.59","527.37","0.003967646763441181","BROAD_LEADS"
"2024-06-03","166.10","164.90","529.02","527.80","-0.004941972795928791","MEGACAP_LEADS"
"2024-06-04","164.13","164.40","526.46","528.39","-0.002015606255480632","MEGACAP_LEADS"
"2024-06-05","164.77","165.40","530.77","534.67","-0.0035047312345042724","MEGACAP_LEADS"
"2024-06-06","165.17","165.08","534.98","534.66","5.3290518367001016E-05","BROAD_LEADS"
"2024-06-07","164.35","164.56","533.66","534.01","0.0006213119160557308","BROAD_LEADS"
"2024-06-10","163.99","165.00","533.18","535.66","0.001499470327700609","BROAD_LEADS"
"2024-06-11","164.25","164.32","534.07","536.95","-0.004951974977217991","MEGACAP_LEADS"
"2024-06-12","166.17","165.20","541.63","541.36","-0.005355880053406416","MEGACAP_LEADS"
"2024-06-13","164.90","164.73","543.15","542.45","0.0002581500046377396","BROAD_LEADS"
"2024-06-14","163.80","163.68","540.88","542.78","-0.004239507731326497","MEGACAP_LEADS"
"2024-06-17","163.32","164.87","542.08","547.10","0.00022780907556686596","BROAD_LEADS"
"2024-06-18","164.67","165.28","547.16","548.49","0.0012697503541412034","BROAD_LEADS"
"2024-06-20","165.24","165.38","549.44","547.00","0.005297669052586346","BROAD_LEADS"
"2024-06-21","165.50","165.59","544.40","544.51","0.00034162193730358703","BROAD_LEADS"
"2024-06-24","165.29","165.72","544.33","542.74","0.005523406965249494","BROAD_LEADS"
"2024-06-25","165.81","164.58","543.99","544.83","-0.008988735400187322","MEGACAP_LEADS"
"2024-06-26","164.01","163.96","543.69","545.51","-0.0036468113627941947","MEGACAP_LEADS"
"2024-06-27","163.96","164.16","545.37","546.37","-0.0006128721732819328","MEGACAP_LEADS"
"2024-06-28","164.53","164.28","547.16","544.22","0.003867052042791424","BROAD_LEADS"
"2024-07-01","164.80","162.95","545.63","545.34","-0.010757575195677566","MEGACAP_LEADS"
"2024-07-02","162.90","163.68","543.70","549.01","-0.004942245532696475","MEGACAP_LEADS"
"2024-07-03","164.02","163.75","548.69","551.46","-0.0066831846873295995","MEGACAP_LEADS"
"2024-07-05","163.66","163.68","551.77","554.64","-0.005065764749401458","MEGACAP_LEADS"
"2024-07-08","163.92","164.00","555.44","555.28","0.000776025307243879","BROAD_LEADS"
"2024-07-09","163.89","163.72","556.26","555.82","-0.00024650943254299936","MEGACAP_LEADS"
"2024-07-10","164.06","165.07","557.07","561.32","-0.0014628358174753097","MEGACAP_LEADS"
"2024-07-11","165.88","167.06","561.44","556.48","0.015962074618566646","BROAD_LEADS"
"2024-07-12","167.82","168.53","557.63","559.99","-1.4673732455445024E-06","MEGACAP_LEADS"
"2024-07-15","168.75","168.72","562.03","561.53","0.000712234601521654","BROAD_LEADS"
"2024-07-16","169.20","171.71","562.865","564.86","0.011187459852286894","BROAD_LEADS"
"2024-07-17","170.81","171.01","558.80","556.94","0.004504319860910352","BROAD_LEADS"
"2024-07-18","170.85","169.54","558.51","552.66","0.002832447842674784","BROAD_LEADS"
"2024-07-19","169.66","168.40","552.42","548.99","-0.001225932450941809","MEGACAP_LEADS"
"2024-07-22","169.09","169.73","553.00","554.65","0.0007985389607685156","BROAD_LEADS"
"2024-07-23","169.42","169.13","554.54","553.78","-0.0003417437324800645","MEGACAP_LEADS"
"2024-07-24","168.81","167.15","548.86","541.23","0.0041168635017003515","BROAD_LEADS"
"2024-07-25","167.20","167.35","541.35","538.41","0.006342395054346926","BROAD_LEADS"
"2024-07-26","168.62","169.74","542.28","544.44","0.0026449217943168915","BROAD_LEADS"
"2024-07-29","170.14","169.97","546.02","544.76","0.0013105977514368877","BROAD_LEADS"
"2024-07-30","170.64","170.79","546.26","542.00","0.00870770890674991","BROAD_LEADS"
"2024-07-31","172.01","171.60","548.98","550.81","-0.005714338730990683","MEGACAP_LEADS"
"2024-08-01","171.90","169.69","552.57","543.01","0.004512716824431752","BROAD_LEADS"
"2024-08-02","168.23","166.77","535.75","532.90","-0.0033826280466312695","MEGACAP_LEADS"
"2024-08-05","163.42","162.83","511.64","517.38","-0.014773223641527992","MEGACAP_LEADS"
"2024-08-06","163.34","164.50","519.22","522.15","0.0014494347989452185","BROAD_LEADS"
"2024-08-07","166.08","163.34","528.47","518.66","0.0021017947069280896","BROAD_LEADS"
"2024-08-08","164.15","166.30","523.91","530.65","0.000229985887596533","BROAD_LEADS"
"2024-08-09","166.44","166.65","529.81","532.99","-0.004723289917728671","MEGACAP_LEADS"
"2024-08-12","166.70","165.85","534.21","533.27","-0.003350866790777417","MEGACAP_LEADS"
"2024-08-13","166.65","167.74","536.53","542.04","-0.0036979641576430572","MEGACAP_LEADS"
"2024-08-14","168.02","168.09","542.85","543.75","-0.0012400134164310198","MEGACAP_LEADS"
"2024-08-15","169.77","170.37","549.50","553.07","-0.002947839211370619","MEGACAP_LEADS"
"2024-08-16","170.00","170.78","551.42","554.31","-0.0006495863646703917","MEGACAP_LEADS"
"2024-08-19","170.93","172.08","554.73","559.61","-0.002053234660435374","MEGACAP_LEADS"
"2024-08-20","171.91","171.40","559.15","558.70","-0.0021659608806285737","MEGACAP_LEADS"
"2024-08-21","172.09","172.60","559.77","560.62","0.0014418537940999755","BROAD_LEADS"
"2024-08-22","173.00","172.11","562.56","556.22","0.006176108399101586","BROAD_LEADS"
"2024-08-23","173.00","174.30","559.53","562.13","0.0028503637755811504","BROAD_LEADS"
"2024-08-26","174.97","174.27","563.18","560.79","0.000244078973325324","BROAD_LEADS"
"2024-08-27","173.91","174.35","559.49","561.56","-0.0011661215105704028","MEGACAP_LEADS"
"2024-08-28","174.10","173.87","561.21","558.30","0.0038767614781633044","BROAD_LEADS"
"2024-08-29","174.50","174.52","560.31","558.35","0.0036188027147512373","BROAD_LEADS"
"2024-08-30","175.08","175.87","560.77","563.68","-0.000673801885010602","MEGACAP_LEADS"
"2024-09-03","175.00","173.61","560.47","552.08","0.007108184458162714","BROAD_LEADS"
"2024-09-04","173.44","173.36","550.20","550.95","-0.001823573466489568","MEGACAP_LEADS"
"2024-09-05","173.61","172.30","550.89","549.61","-0.0052480443143331215","MEGACAP_LEADS"
"2024-09-06","172.52","170.45","549.94","540.36","0.005502424069368721","BROAD_LEADS"
"2024-09-09","171.51","172.10","544.65","546.41","0.00020790610230914455","BROAD_LEADS"
"2024-09-10","172.46","172.20","548.36","548.79","-0.002292582634165048","MEGACAP_LEADS"
"2024-09-11","171.60","172.28","548.70","554.42","-0.006415805064102237","MEGACAP_LEADS"
"2024-09-12","172.31","173.35","555.01","559.09","-0.0013068384064567617","MEGACAP_LEADS"
"2024-09-13","174.01","175.01","559.71","562.01","0.0016294954429034248","BROAD_LEADS"
"2024-09-16","175.63","176.28","561.74","562.84","0.0017378440139481197","BROAD_LEADS"
"2024-09-17","176.68","176.54","565.10","563.07","0.00280604516329047","BROAD_LEADS"
"2024-09-18","176.89","176.21","563.74","561.40","0.0003078834978009885","BROAD_LEADS"
"2024-09-19","178.55","178.09","571.01","570.98","-0.002527093687908964","MEGACAP_LEADS"
"2024-09-20","177.58","177.44","567.84","568.25","-0.0015104618365900885","MEGACAP_LEADS"
"2024-09-23","177.25","177.65","569.34","569.67","0.0016747064630865311","BROAD_LEADS"
"2024-09-24","178.04","177.91","570.48","571.30","-0.002166793711338032","MEGACAP_LEADS"
"2024-09-25","178.10","176.81","571.14","570.04","-0.005341650919360436","MEGACAP_LEADS"
"2024-09-26","178.11","178.29","574.38","572.30","0.004637969867245307","BROAD_LEADS"
"2024-09-27","179.02","178.93","573.39","571.47","0.002851261506877348","BROAD_LEADS"
"2024-09-30","178.77","179.16","570.42","573.76","-0.003659060905671906","MEGACAP_LEADS"
"2024-10-01","178.95","178.21","573.40","568.62","0.0042273737120841265","BROAD_LEADS"
"2024-10-02","177.73","178.02","567.71","568.86","-0.0003932744400312381","MEGACAP_LEADS"
"2024-10-03","177.45","177.18","567.36","567.82","-0.0023331583116145095","MEGACAP_LEADS"
"2024-10-04","178.67","178.57","572.35","572.98","-0.0016599674631759447","MEGACAP_LEADS"
"2024-10-07","178.02","177.18","571.30","567.80","0.0014154831446469406","BROAD_LEADS"
"2024-10-08","177.37","177.60","570.42","573.17","-0.0035135408918144915","MEGACAP_LEADS"
"2024-10-09","177.64","178.82","573.16","577.14","-0.0002992786609066246","MEGACAP_LEADS"
"2024-10-10","178.47","178.15","575.77","576.13","-0.0024196820946114357","MEGACAP_LEADS"
"2024-10-11","178.48","179.90","576.05","579.58","0.0018153500213562261","BROAD_LEADS"
"2024-10-14","180.01","181.22","581.22","584.32","0.00137992259110106","BROAD_LEADS"
"2024-10-15","181.26","180.40","584.59","579.78","0.0035061685801486405","BROAD_LEADS"
"2024-10-16","180.85","181.62","579.78","582.30","-8.842374022678939E-05","MEGACAP_LEADS"
"2024-10-17","182.12","181.33","585.91","582.35","0.0017473178147856165","BROAD_LEADS"
"2024-10-18","181.86","181.87","584.07","584.59","-0.000834922317444545","MEGACAP_LEADS"
"2024-10-21","181.59","180.32","583.85","583.63","-0.006641468157917725","MEGACAP_LEADS"
"2024-10-22","179.60","179.51","581.05","583.32","-0.004400348361602322","MEGACAP_LEADS"
"2024-10-23","178.99","178.92","581.26","577.99","0.005250433776237156","BROAD_LEADS"
"2024-10-24","179.47","178.96","579.98","579.24","-0.0015690251324123167","MEGACAP_LEADS"
"2024-10-25","179.94","178.11","581.51","579.04","-0.005965516138299976","MEGACAP_LEADS"
"2024-10-28","178.85","179.12","582.58","580.83","0.004516906581794019","BROAD_LEADS"
"2024-10-29","178.55","178.58","579.85","581.77","-0.0031377251689230614","MEGACAP_LEADS"
"2024-10-30","177.94","178.19","581.29","580.01","0.003608408889629433","BROAD_LEADS"
"2024-10-31","177.73","176.29","575.56","568.64","0.003960756454681963","BROAD_LEADS"
"2024-11-01","176.94","176.40","571.32","571.04","-0.002566335229971202","MEGACAP_LEADS"
"2024-11-04","176.59","176.61","571.18","569.81","0.0025146747626564213","BROAD_LEADS"
"2024-11-05","176.68","178.67","570.74","576.70","0.0008119060458397949","BROAD_LEADS"
"2024-11-06","183.34","182.90","589.20","591.04","-0.0055208095592093245","MEGACAP_LEADS"
"2024-11-07","183.39","183.08","593.08","595.61","-0.005948610234190456","MEGACAP_LEADS"
"2024-11-08","183.29","184.10","596.17","598.19","0.0010269223092121056","BROAD_LEADS"
"2024-11-11","184.82","185.02","599.81","598.76","0.0028336372362466958","BROAD_LEADS"
"2024-11-12","184.74","183.61","598.68","596.90","-0.0031578517440262236","MEGACAP_LEADS"
"2024-11-13","183.94","183.71","597.37","597.19","-0.0009498239580148115","MEGACAP_LEADS"
"2024-11-14","183.79","182.24","597.32","593.35","-0.0018007627005907287","MEGACAP_LEADS"
