role,decision_time,model_month,symbol,direction,prediction,absolute_prediction,threshold,atr24,stop_distance,volume,exit_reason,actual_pnl_usd,stressed_pnl_usd,extra_stress_cost_usd,actual_balance_before,actual_balance_after,stressed_balance_before,stressed_balance_after
BREADTH_Q80,2025-12-29 22:00:00,2025-12,US30,LONG,0.16001727694159917,0.16001727694159917,0.1326476175210187,61.56458333333345,92.34687500000018,0.01,H1_CLOSE,-0.5424999999999273,-0.5534999999999273,0.011000000000000001,39.979743750019516,39.43724375001959,-51.46405624998037,-52.0175562499803
BREADTH_Q80,2025-12-30 15:00:00,2025-12,US500,LONG,0.15175024552070338,0.15175024552070338,0.1326476175210187,9.005833333333385,13.508750000000077,0.05,H1_CLOSE,0.0125,0.0,0.0125,39.43724375001959,39.44974375001959,-52.0175562499803,-52.0175562499803
BREADTH_Q80,2025-12-30 16:00:00,2025-12,US30,LONG,0.18337406311404947,0.18337406311404947,0.1326476175210187,60.35208333333352,90.52812500000027,0.01,STOP,-0.9052812500000027,-0.9162812500000027,0.011000000000000001,39.44974375001959,38.54446250001959,-52.0175562499803,-52.93383749998031
BREADTH_Q80,2025-12-30 17:00:00,2025-12,US100,SHORT,-0.4936862555516019,0.4936862555516019,0.1326476175210187,47.5916666666667,71.38750000000005,0.01,H1_CLOSE,0.11299999999999273,0.10699999999999273,0.006,38.54446250001959,38.657462500019584,-52.93383749998031,-52.826837499980314
BREADTH_Q80,2025-12-30 18:00:00,2025-12,US100,SHORT,-0.30558809289754485,0.30558809289754485,0.1326476175210187,44.020833333333336,66.03125,0.01,H1_CLOSE,0.22900000000001455,0.22300000000001455,0.006,38.657462500019584,38.8864625000196,-52.826837499980314,-52.6038374999803
BREADTH_Q80,2025-12-30 19:00:00,2025-12,US500,LONG,0.16661655737152561,0.16661655737152561,0.1326476175210187,8.432916666666719,12.649375000000077,0.06,H1_CLOSE,0.21,0.195,0.015,38.8864625000196,39.0964625000196,-52.6038374999803,-52.4088374999803
BREADTH_Q80,2025-12-30 20:00:00,2025-12,US100,SHORT,-0.3091364513474485,0.3091364513474485,0.1326476175210187,42.458333333333336,63.6875,0.01,H1_CLOSE,-0.043499999999985446,-0.049499999999985445,0.006,39.0964625000196,39.05296250001961,-52.4088374999803,-52.45833749998029
BREADTH_Q80,2025-12-30 21:00:00,2025-12,US100,SHORT,-0.24997966926184922,0.24997966926184922,0.1326476175210187,41.5,62.25,0.01,H1_CLOSE,0.21650000000001457,0.21050000000001454,0.006,39.05296250001961,39.26946250001963,-52.45833749998029,-52.24783749998027
BREADTH_Q80,2025-12-30 22:00:00,2025-12,US100,SHORT,-0.21883612006896944,0.21883612006896944,0.1326476175210187,41.03125,61.546875,0.01,H1_CLOSE,0.31650000000001455,0.31050000000001454,0.006,39.26946250001963,39.58596250001964,-52.24783749998027,-51.93733749998026
BREADTH_Q80,2025-12-30 23:00:00,2025-12,US500,LONG,0.2662597039128766,0.2662597039128766,0.1326476175210187,7.745416666666718,11.618125000000077,0.06,H1_CLOSE,0.05699999999998909,0.04199999999998909,0.015,39.58596250001964,39.64296250001963,-51.93733749998026,-51.89533749998027
BREADTH_Q80,2025-12-31 02:00:00,2025-12,US500,LONG,0.18201861059675437,0.18201861059675437,0.1326476175210187,7.6041666666667425,11.406250000000114,0.06,H1_CLOSE,-0.5556000000000131,-0.5706000000000131,0.015,39.64296250001963,39.087362500019616,-51.89533749998027,-52.465937499980285
BREADTH_Q80,2025-12-31 03:00:00,2025-12,US500,LONG,0.16329481867242346,0.16329481867242346,0.1326476175210187,7.7595833333334285,11.639375000000143,0.06,H1_CLOSE,-0.014399999999986902,-0.029399999999986902,0.015,39.087362500019616,39.07296250001963,-52.465937499980285,-52.49533749998027
BREADTH_Q80,2025-12-31 11:00:00,2025-12,US500,LONG,0.18502547404742584,0.18502547404742584,0.1326476175210187,7.832083333333419,11.74812500000013,0.06,H1_CLOSE,0.075,0.06,0.015,39.07296250001963,39.14796250001963,-52.49533749998027,-52.43533749998027
BREADTH_Q80,2025-12-31 15:00:00,2025-12,US100,SHORT,-0.18679317483658694,0.18679317483658694,0.1326476175210187,40.60624999999997,60.909374999999955,0.01,STOP,-0.6090937499999995,-0.6150937499999996,0.006,39.14796250001963,38.53886875001963,-52.43533749998027,-53.05043124998027
BREADTH_Q80,2025-12-31 16:00:00,2025-12,US500,SHORT,-0.1654036840485804,0.1654036840485804,0.1326476175210187,8.155000000000086,12.23250000000013,0.06,H1_CLOSE,0.99,0.975,0.015,38.53886875001963,39.52886875001963,-53.05043124998027,-52.07543124998027
BREADTH_Q80,2025-12-31 17:00:00,2025-12,US500,SHORT,-0.3854187888487343,0.3854187888487343,0.1326476175210187,8.905000000000086,13.35750000000013,0.05,H1_CLOSE,0.8250000000000001,0.8125,0.0125,39.52886875001963,40.353868750019636,-52.07543124998027,-51.26293124998027
BREADTH_Q80,2025-12-31 18:00:00,2025-12,US100,LONG,0.33536531556549687,0.33536531556549687,0.1326476175210187,45.60624999999997,68.40937499999995,0.01,H1_CLOSE,0.5080000000000291,0.5020000000000291,0.006,40.353868750019636,40.86186875001967,-51.26293124998027,-50.76093124998024
BREADTH_Q80,2025-12-31 19:00:00,2025-12,US100,SHORT,-0.40776770326775014,0.40776770326775014,0.1326476175210187,44.73541666666673,67.10312500000009,0.01,H1_CLOSE,0.23400000000001456,0.22800000000001455,0.006,40.86186875001967,41.09586875001968,-50.76093124998024,-50.53293124998022
BREADTH_Q80,2025-12-31 20:00:00,2025-12,US500,SHORT,-0.19614407662184793,0.19614407662184793,0.1326476175210187,8.617500000000064,12.926250000000095,0.06,STOP,-0.7755750000000057,-0.7905750000000057,0.015,41.09586875001968,40.32029375001968,-50.53293124998022,-51.32350624998023
BREADTH_Q80,2025-12-31 21:00:00,2025-12,US100,SHORT,-0.17500855656941397,0.17500855656941397,0.1326476175210187,44.01666666666673,66.02500000000009,0.01,H1_CLOSE,0.7765000000000146,0.7705000000000146,0.006,40.32029375001968,41.09679375001969,-51.32350624998023,-50.553006249980214
BREADTH_Q80,2025-12-31 22:00:00,2025-12,US30,LONG,0.47190355307366805,0.47190355307366805,0.1326476175210187,58.739583333333634,88.10937500000045,0.01,STOP,-0.8810937500000046,-0.8920937500000045,0.011000000000000001,41.09679375001969,40.21570000001969,-50.553006249980214,-51.44509999998022
BALANCED_Q85,2024-01-02 11:00:00,2024-01,US30,SHORT,-0.22200524493573534,0.22200524493573534,0.1946710645664171,45.84166666666746,68.76250000000118,0.02,H1_CLOSE,1.94,1.916,0.024,100.0,101.94,100.0,101.916
BALANCED_Q85,2024-01-02 12:00:00,2024-01,US500,SHORT,-0.24102219095751287,0.24102219095751287,0.1946710645664171,6.92500000000003,10.387500000000045,0.19,H1_CLOSE,0.41799999999996545,0.3229999999999654,0.095,101.94,102.35799999999996,101.916,102.23899999999996
BALANCED_Q85,2024-01-02 13:00:00,2024-01,US100,LONG,0.2570875571941103,0.2570875571941103,0.1946710645664171,32.12916666666615,48.19374999999923,0.04,STOP,-1.9277499999999692,-1.9277499999999692,0.0,102.35799999999996,100.43024999999999,102.23899999999996,100.31124999999999
BALANCED_Q85,2024-01-02 14:00:00,2024-01,US100,SHORT,-0.5388156537806126,0.5388156537806126,0.1946710645664171,37.07083333333291,55.60624999999936,0.03,H1_CLOSE,1.628999999999978,1.628999999999978,0.0,100.43024999999999,102.05924999999996,100.31124999999999,101.94024999999996
BALANCED_Q85,2024-01-02 17:00:00,2024-01,US100,SHORT,-0.3628370665240758,0.3628370665240758,0.1946710645664171,44.43333333333309,66.64999999999964,0.03,H1_CLOSE,1.5689999999999782,1.5269999999999782,0.042,102.05924999999996,103.62824999999994,101.94024999999996,103.46724999999994
BALANCED_Q85,2024-01-02 18:00:00,2024-01,US500,LONG,0.2642483062560491,0.2642483062560491,0.1946710645664171,9.093750000000037,13.640625000000057,0.15,H1_CLOSE,2.3249999999999997,2.25,0.075,103.62824999999994,105.95324999999994,103.46724999999994,105.71724999999994
BALANCED_Q85,2024-01-03 17:00:00,2024-01,US30,LONG,0.3677675654522316,0.3677675654522316,0.1946710645664171,55.204166666667334,82.806250000001,0.02,STOP,-1.65612500000002,-1.65612500000002,0.0,105.95324999999994,104.29712499999992,105.71724999999994,104.06112499999992
BALANCED_Q85,2024-01-03 18:00:00,2024-01,US500,LONG,0.3039195783414105,0.3039195783414105,0.1946710645664171,7.905000000000011,11.857500000000016,0.17,H1_CLOSE,-0.34,-0.42500000000000004,0.085,104.29712499999992,103.95712499999992,104.06112499999992,103.63612499999992
BALANCED_Q85,2024-01-03 20:00:00,2024-01,US100,SHORT,-0.3641998721265358,0.3641998721265358,0.1946710645664171,40.17916666666648,60.26874999999973,0.03,H1_CLOSE,0.4635000000000218,0.4635000000000218,0.0,103.95712499999992,104.42062499999994,103.63612499999992,104.09962499999995
BALANCED_Q85,2024-01-04 16:00:00,2024-01,US100,SHORT,-0.21924343834701057,0.21924343834701057,0.1946710645664171,39.98124999999997,59.971874999999955,0.03,H1_CLOSE,0.021000000000021828,0.021000000000021828,0.0,104.42062499999994,104.44162499999996,104.09962499999995,104.12062499999996
BALANCED_Q85,2024-01-04 18:00:00,2024-01,US500,LONG,0.3062982616049306,0.3062982616049306,0.1946710645664171,8.674166666666679,13.011250000000018,0.16,H1_CLOSE,-0.3519999999999709,-0.4319999999999709,0.08,104.44162499999996,104.08962499999998,104.12062499999996,103.68862499999999
BALANCED_Q85,2024-01-04 20:00:00,2024-01,US500,SHORT,-0.24953765158248292,0.24953765158248292,0.1946710645664171,8.499166666666687,12.74875000000003,0.16,H1_CLOSE,-0.016000000000058207,-0.0960000000000582,0.08,104.08962499999998,104.07362499999992,103.68862499999999,103.59262499999993
BALANCED_Q85,2024-01-05 14:00:00,2024-01,US100,LONG,0.20375472488262417,0.20375472488262417,0.1946710645664171,37.23958333333341,55.859375000000114,0.03,H1_CLOSE,0.001499999999978172,-0.04050000000002183,0.042,104.07362499999992,104.0751249999999,103.59262499999993,103.5521249999999
BALANCED_Q85,2024-01-05 15:00:00,2024-01,US500,LONG,0.2510113576976041,0.2510113576976041,0.1946710645664171,7.80125000000002,11.70187500000003,0.17,STOP,-1.9893187500000051,-2.074318750000005,0.085,104.0751249999999,102.08580624999989,103.5521249999999,101.4778062499999
BALANCED_Q85,2024-01-05 17:00:00,2024-01,US30,LONG,0.24429716519356162,0.24429716519356162,0.1946710645664171,61.97500000000006,92.96250000000009,0.02,H1_CLOSE,1.62,1.62,0.0,102.08580624999989,103.7058062499999,101.4778062499999,103.0978062499999
BALANCED_Q85,2024-01-05 18:00:00,2024-01,US30,SHORT,-0.23042854569807497,0.23042854569807497,0.1946710645664171,64.47916666666667,96.71875,0.02,H1_CLOSE,2.221999999999971,2.221999999999971,0.0,103.7058062499999,105.92780624999986,103.0978062499999,105.31980624999987
BALANCED_Q85,2024-01-05 20:00:00,2024-01,US30,SHORT,-0.24082498629953245,0.24082498629953245,0.1946710645664171,66.83333333333333,100.25,0.02,STOP,-2.005,-2.029,0.024,105.92780624999986,103.92280624999987,105.31980624999987,103.29080624999987
BALANCED_Q85,2024-01-05 22:00:00,2024-01,US30,LONG,0.22501807231712873,0.22501807231712873,0.1946710645664171,73.4416666666669,110.16250000000036,0.01,H1_CLOSE,0.8160000000000582,0.8160000000000582,0.0,103.92280624999987,104.73880624999993,103.29080624999987,104.10680624999993
BALANCED_Q85,2024-01-08 12:00:00,2024-01,US30,LONG,0.2267030583350324,0.2267030583350324,0.1946710645664171,79.22916666666697,118.84375000000045,0.01,H1_CLOSE,-0.19,-0.201,0.011000000000000001,104.73880624999993,104.54880624999993,104.10680624999993,103.90580624999994
BALANCED_Q85,2024-01-08 15:00:00,2024-01,US100,LONG,0.20164412932604783,0.20164412932604783,0.1946710645664171,45.043750000000045,67.56562500000007,0.03,H1_CLOSE,-0.2505000000000109,-0.2925000000000109,0.042,104.54880624999993,104.29830624999991,103.90580624999994,103.61330624999994
BALANCED_Q85,2024-01-08 22:00:00,2024-01,US100,LONG,0.2108643411431528,0.2108643411431528,0.1946710645664171,40.652083333333394,60.97812500000009,0.03,H1_CLOSE,0.5114999999999782,0.5114999999999782,0.0,104.29830624999991,104.8098062499999,103.61330624999994,104.12480624999992
BALANCED_Q85,2024-01-08 23:00:00,2024-01,US500,SHORT,-0.3687512681640842,0.3687512681640842,0.1946710645664171,9.019166666666669,13.528750000000002,0.15,H1_CLOSE,0.45300000000006546,0.37800000000006545,0.075,104.8098062499999,105.26280624999995,104.12480624999992,104.50280624999999
BALANCED_Q85,2024-01-09 16:00:00,2024-01,US100,SHORT,-0.21004820765459942,0.21004820765459942,0.1946710645664171,34.02708333333286,51.040624999999295,0.04,H1_CLOSE,-1.5740000000000873,-1.5740000000000873,0.0,105.26280624999995,103.68880624999987,104.50280624999999,102.92880624999991
BALANCED_Q85,2024-01-09 17:00:00,2024-01,US100,LONG,0.5210090801125784,0.5210090801125784,0.1946710645664171,35.07291666666606,52.60937499999909,0.03,H1_CLOSE,0.8025,0.8025,0.0,103.68880624999987,104.49130624999987,102.92880624999991,103.7313062499999
BALANCED_Q85,2024-01-09 18:00:00,2024-01,US100,LONG,0.6637397248317026,0.6637397248317026,0.1946710645664171,31.293749999999363,46.940624999999045,0.04,H1_CLOSE,3.88,3.8260000000000005,0.054000000000000006,104.49130624999987,108.37130624999986,103.7313062499999,107.5573062499999
BALANCED_Q85,2024-01-09 19:00:00,2024-01,US30,LONG,0.42988494099216307,0.42988494099216307,0.1946710645664171,55.88750000000042,83.83125000000064,0.02,H1_CLOSE,-0.27,-0.294,0.024,108.37130624999986,108.10130624999987,107.5573062499999,107.2633062499999
BALANCED_Q85,2024-01-09 21:00:00,2024-01,US100,LONG,0.3196623727486852,0.3196623727486852,0.1946710645664171,33.89166666666597,50.837499999998954,0.04,H1_CLOSE,-0.5499999999998545,-0.6039999999998544,0.054000000000000006,108.10130624999987,107.55130625000001,107.2633062499999,106.65930625000004
BALANCED_Q85,2024-01-10 17:00:00,2024-01,US100,SHORT,-0.3329935747672053,0.3329935747672053,0.1946710645664171,37.08124999999958,55.62187499999936,0.03,STOP,-1.6686562499999809,-1.6686562499999809,0.0,107.55130625000001,105.88265000000003,106.65930625000004,104.99065000000006
BALANCED_Q85,2024-01-10 18:00:00,2024-01,US100,LONG,0.2772252484036834,0.2772252484036834,0.1946710645664171,38.71666666666639,58.07499999999959,0.03,H1_CLOSE,-0.44400000000008727,-0.48600000000008725,0.042,105.88265000000003,105.43864999999994,104.99065000000006,104.50464999999997
BALANCED_Q85,2024-01-10 20:00:00,2024-01,US100,LONG,0.2207873038359916,0.2207873038359916,0.1946710645664171,35.462499999999785,53.19374999999968,0.03,H1_CLOSE,0.4110000000000218,0.4110000000000218,0.0,105.43864999999994,105.84964999999995,104.50464999999997,104.91564999999999
BALANCED_Q85,2024-01-10 23:00:00,2024-01,US100,SHORT,-0.2634332262691519,0.2634332262691519,0.1946710645664171,37.235416666666424,55.853124999999636,0.03,H1_CLOSE,-0.6180000000000655,-0.6600000000000654,0.042,105.84964999999995,105.23164999999989,104.91564999999999,104.25564999999992
BALANCED_Q85,2024-01-11 16:00:00,2024-01,US100,SHORT,-0.620309730727435,0.620309730727435,0.1946710645664171,39.28958333333291,58.93437499999936,0.03,STOP,-1.7680312499999808,-1.7680312499999808,0.0,105.23164999999989,103.46361874999991,104.25564999999992,102.48761874999994
BALANCED_Q85,2024-01-11 17:00:00,2024-01,US30,SHORT,-0.42463285565976716,0.42463285565976716,0.1946710645664171,67.63749999999952,101.45624999999927,0.02,H1_CLOSE,2.4880000000000293,2.4880000000000293,0.0,103.46361874999991,105.95161874999994,102.48761874999994,104.97561874999997
BALANCED_Q85,2024-01-11 18:00:00,2024-01,US30,SHORT,-0.6129347007933541,0.6129347007933541,0.1946710645664171,69.00833333333291,103.51249999999936,0.02,H1_CLOSE,1.0479999999998837,1.0299999999998837,0.018000000000000002,105.95161874999994,106.99961874999983,104.97561874999997,106.00561874999985
BALANCED_Q85,2024-01-11 19:00:00,2024-01,US100,LONG,0.4215122314000584,0.4215122314000584,0.1946710645664171,47.76249999999951,71.64374999999927,0.02,H1_CLOSE,1.2550000000000727,1.2330000000000727,0.022000000000000002,106.99961874999983,108.25461874999989,106.00561874999985,107.23861874999993
BALANCED_Q85,2024-01-11 20:00:00,2024-01,US500,LONG,0.38166677834324336,0.38166677834324336,0.1946710645664171,10.458749999999972,15.688124999999957,0.13,H1_CLOSE,2.3530000000000473,2.2880000000000473,0.065,108.25461874999989,110.60761874999994,107.23861874999993,109.52661874999998
BALANCED_Q85,2024-01-11 21:00:00,2024-01,US100,SHORT,-0.2635885945760525,0.2635885945760525,0.1946710645664171,51.92083333333297,77.88124999999945,0.02,H1_CLOSE,-0.8589999999999418,-0.8849999999999417,0.026000000000000002,110.60761874999994,109.74861875,109.52661874999998,108.64161875000003
BALANCED_Q85,2024-01-11 22:00:00,2024-01,US500,SHORT,-0.26352350578249445,0.26352350578249445,0.1946710645664171,11.148333333333312,16.722499999999968,0.13,H1_CLOSE,0.49400000000002364,0.42900000000002364,0.065,109.74861875,110.24261875000003,108.64161875000003,109.07061875000007
BALANCED_Q85,2024-01-12 15:00:00,2024-01,US30,LONG,0.26049641738890855,0.26049641738890855,0.1946710645664171,90.83749999999964,136.25624999999945,0.01,H1_CLOSE,0.7460000000000582,0.7340000000000582,0.012,110.24261875000003,110.98861875000009,109.07061875000007,109.80461875000012
BALANCED_Q85,2024-01-12 18:00:00,2024-01,US100,LONG,0.47465703871805187,0.47465703871805187,0.1946710645664171,53.40624999999985,80.10937499999977,0.02,H1_CLOSE,-0.3189999999999418,-0.3449999999999418,0.026000000000000002,110.98861875000009,110.66961875000014,109.80461875000012,109.45961875000017
BALANCED_Q85,2024-01-12 19:00:00,2024-01,US100,LONG,0.2188862602866985,0.2188862602866985,0.1946710645664171,50.71458333333309,76.07187499999964,0.02,H1_CLOSE,0.5659999999999127,0.5379999999999128,0.028000000000000004,110.66961875000014,111.23561875000006,109.45961875000017,109.99761875000009
BALANCED_Q85,2024-01-12 20:00:00,2024-01,US500,LONG,0.234037183503007,0.234037183503007,0.1946710645664171,11.547916666666689,17.321875000000034,0.12,H1_CLOSE,0.8999999999999999,0.84,0.06,111.23561875000006,112.13561875000006,109.99761875000009,110.83761875000009
BALANCED_Q85,2024-01-15 15:00:00,2024-01,US100,LONG,0.2267208233772095,0.2267208233772095,0.1946710645664171,36.85208333333321,55.27812499999982,0.04,H1_CLOSE,-0.1440000000000873,-0.20000000000008733,0.05600000000000001,112.13561875000006,111.99161874999997,110.83761875000009,110.63761875
BALANCED_Q85,2024-01-15 18:00:00,2024-01,US500,LONG,0.40914610697366516,0.40914610697366516,0.1946710645664171,7.34375,11.015625,0.2,H1_CLOSE,-0.65,-0.75,0.1,111.99161874999997,111.34161874999997,110.63761875,109.88761875
BALANCED_Q85,2024-01-15 19:00:00,2024-01,US500,LONG,0.2241907099915121,0.2241907099915121,0.1946710645664171,6.497916666666659,9.746874999999989,0.22,H1_CLOSE,0.06159999999994398,-0.04840000000005602,0.11,111.34161874999997,111.40321874999991,109.88761875,109.83921874999994
BALANCED_Q85,2024-01-16 03:00:00,2024-01,US100,SHORT,-0.35024120458119334,0.35024120458119334,0.1946710645664171,26.441666666666606,39.66249999999991,0.05,H1_CLOSE,-0.9900000000001455,-1.0600000000001455,0.07,111.40321874999991,110.41321874999976,109.83921874999994,108.7792187499998
BALANCED_Q85,2024-01-16 11:00:00,2024-01,US30,SHORT,-0.49145442955132795,0.49145442955132795,0.1946710645664171,44.01666666666703,66.02500000000055,0.03,H1_CLOSE,-0.1590000000000873,-0.1950000000000873,0.036,110.41321874999976,110.25421874999967,108.7792187499998,108.5842187499997
BALANCED_Q85,2024-01-16 13:00:00,2024-01,US30,LONG,0.27141558786006953,0.27141558786006953,0.1946710645664171,46.63333333333321,69.94999999999982,0.03,H1_CLOSE,1.8180000000001746,1.7820000000001746,0.036,110.25421874999967,112.07221874999983,108.5842187499997,110.36621874999989
BALANCED_Q85,2024-01-16 16:00:00,2024-01,US500,SHORT,-0.24993943509102473,0.24993943509102473,0.1946710645664171,6.203333333333338,9.305000000000007,0.24,STOP,-2.2332000000000014,-2.3532000000000015,0.12,112.07221874999983,109.83901874999984,110.36621874999989,108.01301874999989
BALANCED_Q85,2024-01-16 17:00:00,2024-01,US30,SHORT,-0.3977961256937387,0.3977961256937387,0.1946710645664171,58.38333333333291,87.57499999999936,0.02,STOP,-1.7514999999999874,-1.7614999999999874,0.01,109.83901874999984,108.08751874999984,108.01301874999989,106.2515187499999
BALANCED_Q85,2024-01-16 18:00:00,2024-01,US30,SHORT,-0.36172799834117236,0.36172799834117236,0.1946710645664171,61.766666666666424,92.64999999999964,0.02,H1_CLOSE,1.3820000000001165,1.3600000000001164,0.022000000000000002,108.08751874999984,109.46951874999996,106.2515187499999,107.61151875000002
BALANCED_Q85,2024-01-16 20:00:00,2024-01,US30,SHORT,-0.42045857736311887,0.42045857736311887,0.1946710645664171,66.93749999999939,100.40624999999909,0.02,H1_CLOSE,0.43,0.43,0.0,109.46951874999996,109.89951874999997,107.61151875000002,108.04151875000002
BALANCED_Q85,2024-01-16 21:00:00,2024-01,US500,LONG,0.40296528965821454,0.40296528965821454,0.1946710645664171,8.981666666666683,13.472500000000025,0.16,H1_CLOSE,0.28,0.2,0.08,109.89951874999997,110.17951874999997,108.04151875000002,108.24151875000003
BALANCED_Q85,2024-01-16 22:00:00,2024-01,US500,LONG,0.32450558895261,0.32450558895261,0.1946710645664171,9.315000000000017,13.972500000000025,0.15,H1_CLOSE,0.8700000000000273,0.7950000000000272,0.075,110.17951874999997,111.04951875,108.24151875000003,109.03651875000006
BALANCED_Q85,2024-01-17 16:00:00,2024-01,US100,SHORT,-0.2696390806349029,0.2696390806349029,0.1946710645664171,48.14791666666633,72.2218749999995,0.03,H1_CLOSE,3.4169999999999345,3.4169999999999345,0.0,111.04951875,114.46651874999993,109.03651875000006,112.45351874999999
BALANCED_Q85,2024-01-17 21:00:00,2024-01,US500,LONG,0.39495902068877853,0.39495902068877853,0.1946710645664171,8.931249999999977,13.396874999999966,0.17,H1_CLOSE,1.3175000000000001,1.2325000000000002,0.085,114.46651874999993,115.78401874999993,112.45351874999999,113.68601874999999
BALANCED_Q85,2024-01-18 15:00:00,2024-01,US500,LONG,0.24000063850792874,0.24000063850792874,0.1946710645664171,8.233333333333311,12.349999999999966,0.18,H1_CLOSE,-1.0980000000000654,-1.1880000000000654,0.09,115.78401874999993,114.68601874999986,113.68601874999999,112.49801874999993
BALANCED_Q85,2024-01-18 16:00:00,2024-01,US30,LONG,0.2222854147654164,0.2222854147654164,0.1946710645664171,61.57916666666673,92.36875000000009,0.02,H1_CLOSE,-0.14,-0.14,0.0,114.68601874999986,114.54601874999986,112.49801874999993,112.35801874999993
BALANCED_Q85,2024-01-18 20:00:00,2024-01,US30,SHORT,-0.3843261247744726,0.3843261247744726,0.1946710645664171,65.30416666666709,97.95625000000064,0.02,STOP,-1.9591250000000129,-1.9591250000000129,0.0,114.54601874999986,112.58689374999985,112.35801874999993,110.39889374999991
BALANCED_Q85,2024-01-19 02:00:00,2024-01,US100,LONG,0.22947971746954987,0.22947971746954987,0.1946710645664171,45.63333333333306,68.44999999999959,0.03,H1_CLOSE,0.07649999999997817,0.034499999999978166,0.042,112.58689374999985,112.66339374999983,110.39889374999991,110.4333937499999
BALANCED_Q85,2024-01-19 16:00:00,2024-01,US500,LONG,0.20227714332424998,0.20227714332424998,0.1946710645664171,8.886666666666656,13.329999999999984,0.16,STOP,-2.1327999999999974,-2.2127999999999974,0.08,112.66339374999983,110.53059374999982,110.4333937499999,108.22059374999989
BALANCED_Q85,2024-01-19 17:00:00,2024-01,US30,SHORT,-0.25242186912332965,0.25242186912332965,0.1946710645664171,71.89583333333424,107.84375000000136,0.02,H1_CLOSE,-1.07,-1.092,0.022000000000000002,110.53059374999982,109.46059374999983,108.22059374999989,107.1285937499999
BALANCED_Q85,2024-01-19 18:00:00,2024-01,US500,LONG,0.2505933927152364,0.2505933927152364,0.1946710645664171,9.097083333333293,13.645624999999939,0.16,H1_CLOSE,0.9519999999999709,0.8719999999999709,0.08,109.46059374999983,110.4125937499998,107.1285937499999,108.00059374999987
BALANCED_Q85,2024-01-19 20:00:00,2024-01,US100,LONG,0.26593390238255177,0.26593390238255177,0.1946710645664171,43.55208333333318,65.32812499999977,0.03,H1_CLOSE,2.064000000000087,2.0235000000000873,0.0405,110.4125937499998,112.47659374999989,108.00059374999987,110.02409374999995
BALANCED_Q85,2024-01-19 21:00:00,2024-01,US100,LONG,0.23526235432663875,0.23526235432663875,0.1946710645664171,43.408333333333154,65.11249999999973,0.03,H1_CLOSE,1.0125,1.0125,0.0,112.47659374999989,113.4890937499999,110.02409374999995,111.03659374999995
BALANCED_Q85,2024-01-22 03:00:00,2024-01,US30,LONG,0.29137404693412333,0.29137404693412333,0.1946710645664171,68.73750000000018,103.10625000000027,0.02,H1_CLOSE,-0.551999999999971,-0.5759999999999709,0.024,113.4890937499999,112.93709374999993,111.03659374999995,110.46059374999999
BALANCED_Q85,2024-01-22 16:00:00,2024-01,US100,LONG,0.26760643074268337,0.26760643074268337,0.1946710645664171,40.22291666666646,60.33437499999968,0.03,H1_CLOSE,0.4889999999999782,0.4889999999999782,0.0,112.93709374999993,113.42609374999991,110.46059374999999,110.94959374999996
BALANCED_Q85,2024-01-23 11:00:00,2024-01,US30,LONG,0.19919566706953437,0.19919566706953437,0.1946710645664171,44.520833333333336,66.78125,0.03,H1_CLOSE,0.5609999999999127,0.5249999999999126,0.036,113.42609374999991,113.98709374999981,110.94959374999996,111.47459374999987
BALANCED_Q85,2024-01-23 17:00:00,2024-01,US100,LONG,0.45775140631105715,0.45775140631105715,0.1946710645664171,38.99583333333385,58.49375000000077,0.03,H1_CLOSE,-0.6465000000000873,-0.6465000000000873,0.0,113.98709374999981,113.34059374999973,111.47459374999987,110.82809374999978
BALANCED_Q85,2024-01-23 18:00:00,2024-01,US30,LONG,0.23707727026737616,0.23707727026737616,0.1946710645664171,45.470833333333154,68.20624999999973,0.03,H1_CLOSE,-0.653999999999869,-0.6899999999998689,0.036,113.34059374999973,112.68659374999986,110.82809374999978,110.13809374999991
BALANCED_Q85,2024-01-23 20:00:00,2024-01,US100,LONG,0.284734530485898,0.284734530485898,0.1946710645664171,34.035416666667366,51.053125000001046,0.04,H1_CLOSE,-0.3619999999999709,-0.4179999999999709,0.05600000000000001,112.68659374999986,112.32459374999989,110.13809374999991,109.72009374999993
BALANCED_Q85,2024-01-23 22:00:00,2024-01,US500,SHORT,-0.19908806128854703,0.19908806128854703,0.1946710645664171,5.413333333333374,8.120000000000061,0.27,STOP,-2.1924000000000166,-2.327400000000017,0.135,112.32459374999989,110.13219374999987,109.72009374999993,107.39269374999992
BALANCED_Q85,2024-01-23 23:00:00,2024-01,US30,SHORT,-0.2230209081854808,0.2230209081854808,0.1946710645664171,43.02499999999994,64.53749999999991,0.03,H1_CLOSE,-0.40799999999973807,-0.44399999999973805,0.036,110.13219374999987,109.72419375000014,107.39269374999992,106.94869375000019
BALANCED_Q85,2024-01-24 01:00:00,2024-01,US30,SHORT,-0.29399956597947585,0.29399956597947585,0.1946710645664171,41.61250000000018,62.41875000000027,0.03,H1_CLOSE,-0.6659999999999127,-0.7019999999999127,0.036,109.72419375000014,109.05819375000023,106.94869375000019,106.24669375000028
BALANCED_Q85,2024-01-24 02:00:00,2024-01,US30,SHORT,-0.2174040274673743,0.2174040274673743,0.1946710645664171,41.64166666666703,62.462500000000546,0.03,H1_CLOSE,0.11099999999991268,0.07499999999991268,0.036,109.05819375000023,109.16919375000015,106.24669375000028,106.3216937500002
