time_epoch,time_utc,us100_open,us30_open,us500_open
1670511600,2022-12-08 15:00:00,11552.15,33715.4,3952.37
1670515200,2022-12-08 16:00:00,11570.4,33752.4,3958.12
1670518800,2022-12-08 17:00:00,11596.65,33862.5,3964.87
1670522400,2022-12-08 18:00:00,11637.65,33879.05,3969.62
1670526000,2022-12-08 19:00:00,11628.07,33839.05,3964.62
1670529600,2022-12-08 20:00:00,11621.4,33780.05,3961.87
1670533200,2022-12-08 21:00:00,11643.4,33830.05,3968.22
1670536800,2022-12-08 22:00:00,11621.02,33716.05,3958.72
1670540400,2022-12-08 23:00:00,11640.15,33795.05,3965.22
1670547600,2022-12-09 01:00:00,11636.8,33788.25,3964.95
1670551200,2022-12-09 02:00:00,11633.95,33773.9,3963.02
1670554800,2022-12-09 03:00:00,11626.2,33774.9,3962.02
1670558400,2022-12-09 04:00:00,11656.45,33813.9,3970.27
1670562000,2022-12-09 05:00:00,11663.95,33820.9,3970.27
1670565600,2022-12-09 06:00:00,11675.45,33851.9,3974.52
1670569200,2022-12-09 07:00:00,11674.45,33847.9,3974.27
1670572800,2022-12-09 08:00:00,11677.7,33843.9,3974.4
1670576400,2022-12-09 09:00:00,11693.95,33859.25,3978.27
1670580000,2022-12-09 10:00:00,11698.2,33870.9,3980.02
1670583600,2022-12-09 11:00:00,11685.95,33829.4,3974.77
1670587200,2022-12-09 12:00:00,11667.95,33817.9,3972.02
1670590800,2022-12-09 13:00:00,11693.45,33861.5,3979.02
1670594400,2022-12-09 14:00:00,11697.45,33869.9,3980.27
1670598000,2022-12-09 15:00:00,11727.95,33940.9,3988.52
1670601600,2022-12-09 16:00:00,11615.45,33735.9,3957.4
1670605200,2022-12-09 17:00:00,11611.4,33735.5,3963.65
1670608800,2022-12-09 18:00:00,11695.9,33813.5,3974.97
1670612400,2022-12-09 19:00:00,11705.7,33856.05,3977.35
1670616000,2022-12-09 20:00:00,11682.4,33781.05,3969.2
1670619600,2022-12-09 21:00:00,11659.85,33739.05,3963.57
1670623200,2022-12-09 22:00:00,11655.85,33716.05,3962.07
1670626800,2022-12-09 23:00:00,11567.9,33504.9,3936.57
1670806800,2022-12-12 01:00:00,11558.4,33501.25,3935.3
1670810400,2022-12-12 02:00:00,11538.55,33459.9,3929.12
1670814000,2022-12-12 03:00:00,11539.55,33481.9,3930.62
1670817600,2022-12-12 04:00:00,11536.3,33463.9,3928.62
1670821200,2022-12-12 05:00:00,11546.55,33480.9,3931.12
1670824800,2022-12-12 06:00:00,11552.3,33488.9,3932.12
1670828400,2022-12-12 07:00:00,11558.55,33504.9,3934.62
1670832000,2022-12-12 08:00:00,11559.05,33503.9,3935.12
1670835600,2022-12-12 09:00:00,11561.8,33513.9,3936.37
1670839200,2022-12-12 10:00:00,11564.8,33496.9,3934.87
1670842800,2022-12-12 11:00:00,11568.8,33477.9,3934.75
1670846400,2022-12-12 12:00:00,11596.55,33548.9,3944.25
1670850000,2022-12-12 13:00:00,11609.8,33583.9,3948.37
1670853600,2022-12-12 14:00:00,11606.55,33565.9,3948.87
1670857200,2022-12-12 15:00:00,11598.3,33584.9,3949.17
1670860800,2022-12-12 16:00:00,11595.55,33576.9,3947.42
1670864400,2022-12-12 17:00:00,11598.55,33668.05,3951.17
1670868000,2022-12-12 18:00:00,11563.55,33732.05,3950.67
1670871600,2022-12-12 19:00:00,11591.8,33801.05,3960.17
1670875200,2022-12-12 20:00:00,11602.05,33832.05,3963.17
1670878800,2022-12-12 21:00:00,11606.42,33830.05,3964.67
1670882400,2022-12-12 22:00:00,11649.35,33890.05,3973.42
1670886000,2022-12-12 23:00:00,11721.8,34049.9,3995.67
1670893200,2022-12-13 01:00:00,11707.4,34027.25,3992.15
1670896800,2022-12-13 02:00:00,11717.3,34029.9,3993.47
1670900400,2022-12-13 03:00:00,11720.05,34036.9,3993.97
1670904000,2022-12-13 04:00:00,11698.05,34014.9,3989.22
1670907600,2022-12-13 05:00:00,11700.3,34047.9,3991.72
1670911200,2022-12-13 06:00:00,11691.05,34032.9,3988.97
1670914800,2022-12-13 07:00:00,11704.3,34054.9,3992.72
1670918400,2022-12-13 08:00:00,11730.55,34089.9,3999.72
1670922000,2022-12-13 09:00:00,11722.55,34067.9,3997.22
1670925600,2022-12-13 10:00:00,11735.05,34071.9,3998.47
1670929200,2022-12-13 11:00:00,11725.05,34074.4,3997.22
1670932800,2022-12-13 12:00:00,11747.05,34113.9,4003.22
1670936400,2022-12-13 13:00:00,11776.3,34178.9,4011.97
1670940000,2022-12-13 14:00:00,11777.05,34251.3,4015.72
1670943600,2022-12-13 15:00:00,11805.3,34288.9,4022.97
1670947200,2022-12-13 16:00:00,12172.8,34822.9,4113.22
1670950800,2022-12-13 17:00:00,12146.55,34654.05,4101.47
1670954400,2022-12-13 18:00:00,11986.8,34271.05,4051.17
1670958000,2022-12-13 19:00:00,11891.8,34177.05,4032.92
1670961600,2022-12-13 20:00:00,11788.17,34001.05,4005.42
1670965200,2022-12-13 21:00:00,11827.05,34148.05,4022.17
1670968800,2022-12-13 22:00:00,11832.2,34117.05,4021.92
1670972400,2022-12-13 23:00:00,11847.2,34168.9,4026.17
1670979600,2022-12-14 01:00:00,11840.05,34153.25,4024.05
1670983200,2022-12-14 02:00:00,11847.45,34162.9,4025.37
1670986800,2022-12-14 03:00:00,11872.2,34215.9,4032.62
1670990400,2022-12-14 04:00:00,11882.2,34238.9,4036.12
1670994000,2022-12-14 05:00:00,11869.7,34242.9,4033.12
1670997600,2022-12-14 06:00:00,11891.95,34280.9,4039.12
1671001200,2022-12-14 07:00:00,11886.45,34259.9,4037.37
1671004800,2022-12-14 08:00:00,11885.95,34261.9,4037.37
1671008400,2022-12-14 09:00:00,11884.95,34259.9,4037.37
1671012000,2022-12-14 10:00:00,11852.2,34192.9,4027.62
1671015600,2022-12-14 11:00:00,11864.2,34190.9,4028.62
1671019200,2022-12-14 12:00:00,11843.45,34173.9,4025.42
1671022800,2022-12-14 13:00:00,11838.7,34169.9,4024.8
1671026400,2022-12-14 14:00:00,11842.95,34170.4,4025.8
1671030000,2022-12-14 15:00:00,11832.2,34135.9,4020.17
1671033600,2022-12-14 16:00:00,11831.95,34170.5,4022.92
1671037200,2022-12-14 17:00:00,11898,34318.05,4044.42
1671040800,2022-12-14 18:00:00,11919,34352.05,4048.42
1671044400,2022-12-14 19:00:00,11923.7,34360.05,4047.17
1671048000,2022-12-14 20:00:00,11882.45,34332.6,4041.67
1671051600,2022-12-14 21:00:00,11936.9,34388.5,4053.75
1671055200,2022-12-14 22:00:00,11725.8,33923.5,3993.62
1671058800,2022-12-14 23:00:00,11748.3,33997.05,3998.57
1671066000,2022-12-15 01:00:00,11764.65,34056.25,4006.3
1671069600,2022-12-15 02:00:00,11770.05,34080.9,4008.12
1671073200,2022-12-15 03:00:00,11782.55,34116.9,4012.87
1671076800,2022-12-15 04:00:00,11749.05,34049.9,4002.87
1671080400,2022-12-15 05:00:00,11737.8,34026.9,3999.37
1671084000,2022-12-15 06:00:00,11742.3,34045.9,4001.62
1671087600,2022-12-15 07:00:00,11742.05,34039.9,4001.62
1671091200,2022-12-15 08:00:00,11751.55,34057.9,4004.37
1671094800,2022-12-15 09:00:00,11728.8,34028.9,3999.12
1671098400,2022-12-15 10:00:00,11650.45,33893.9,3978.5
1671102000,2022-12-15 11:00:00,11621.15,33788.9,3966.37
1671105600,2022-12-15 12:00:00,11606.8,33752.9,3959.87
1671109200,2022-12-15 13:00:00,11582.05,33753.9,3957.62
1671112800,2022-12-15 14:00:00,11614.3,33795.9,3964.82
1671116400,2022-12-15 15:00:00,11621.3,33782.9,3965.82
1671120000,2022-12-15 16:00:00,11570.65,33670.3,3948.82
1671123600,2022-12-15 17:00:00,11459.35,33361.6,3917.07
1671127200,2022-12-15 18:00:00,11402.6,33297.6,3907.82
1671130800,2022-12-15 19:00:00,11353,33177.5,3893.37
1671134400,2022-12-15 20:00:00,11333.05,33098.5,3888.77
1671138000,2022-12-15 21:00:00,11319.35,33106.6,3887.27
1671141600,2022-12-15 22:00:00,11363.8,33228.05,3902.52
1671145200,2022-12-15 23:00:00,11345.3,33220.9,3897.77
1671152400,2022-12-16 01:00:00,11337.9,33184.25,3894
1671156000,2022-12-16 02:00:00,11348.05,33219.55,3898.07
1671159600,2022-12-16 03:00:00,11345.3,33224.9,3897.82
1671163200,2022-12-16 04:00:00,11346.05,33231.9,3898.82
1671166800,2022-12-16 05:00:00,11371.55,33260.9,3903.82
1671170400,2022-12-16 06:00:00,11355.05,33236.9,3899.82
1671174000,2022-12-16 07:00:00,11334.55,33185.9,3894.07
1671177600,2022-12-16 08:00:00,11349.3,33226.9,3899.57
1671181200,2022-12-16 09:00:00,11359.8,33268.9,3902.82
1671184800,2022-12-16 10:00:00,11303.3,33151.9,3887.57
1671188400,2022-12-16 11:00:00,11218.9,32923.5,3857.95
1671192000,2022-12-16 12:00:00,11241.3,32917.9,3857.82
1671195600,2022-12-16 13:00:00,11232.8,32815.9,3847.57
1671199200,2022-12-16 14:00:00,11258.05,32855.9,3854.82
1671202800,2022-12-16 15:00:00,11308.3,32945.9,3868.57
1671206400,2022-12-16 16:00:00,11289.3,32859.9,3860.07
1671210000,2022-12-16 17:00:00,11342.25,33044.5,3875.97
1671213600,2022-12-16 18:00:00,11245.35,32859.6,3847.72
1671217200,2022-12-16 19:00:00,11191.35,32730.05,3831.72
1671220800,2022-12-16 20:00:00,11180.05,32667.05,3827.72
1671224400,2022-12-16 21:00:00,11188.17,32731.05,3833.22
1671228000,2022-12-16 22:00:00,11218.3,32854.5,3845.72
1671231600,2022-12-16 23:00:00,11230.55,32903.9,3848.57
1671411600,2022-12-19 01:00:00,11216.85,32895.25,3845.8
1671415200,2022-12-19 02:00:00,11242.5,32924.9,3852.87
1671418800,2022-12-19 03:00:00,11251.25,32950.9,3855.12
1671422400,2022-12-19 04:00:00,11262.75,32964.9,3858.37
1671426000,2022-12-19 05:00:00,11260,32963.9,3857.12
1671429600,2022-12-19 06:00:00,11259.5,32959.9,3857.37
1671433200,2022-12-19 07:00:00,11254,32957.9,3857.05
1671436800,2022-12-19 08:00:00,11236.25,32941.9,3853.57
1671440400,2022-12-19 09:00:00,11259,32992.9,3860.32
1671444000,2022-12-19 10:00:00,11243.75,32985.9,3858.07
1671447600,2022-12-19 11:00:00,11283,33025.9,3866.25
1671451200,2022-12-19 12:00:00,11267.25,33001.9,3862.75
1671454800,2022-12-19 13:00:00,11290.5,33030.9,3867.57
1671458400,2022-12-19 14:00:00,11279.75,32998.3,3863.07
1671462000,2022-12-19 15:00:00,11280.5,32992.9,3863.57
1671465600,2022-12-19 16:00:00,11246,32908.9,3852.32
1671469200,2022-12-19 17:00:00,11159.55,32948.05,3841.95
1671472800,2022-12-19 18:00:00,11124.7,32918.05,3835.32
1671476400,2022-12-19 19:00:00,11096.9,32849.05,3827.32
1671480000,2022-12-19 20:00:00,11121.27,32861.05,3831.82
1671483600,2022-12-19 21:00:00,11082.65,32718.05,3816.32
1671487200,2022-12-19 22:00:00,11052.9,32627.6,3804.57
1671490800,2022-12-19 23:00:00,11078,32760.05,3817.07
1671498000,2022-12-20 01:00:00,11078.9,32759.25,3815.3
1671501600,2022-12-20 02:00:00,11104.3,32821.9,3824.12
1671505200,2022-12-20 03:00:00,11110.3,32827.9,3825.37
1671508800,2022-12-20 04:00:00,11114.3,32844.9,3827.37
1671512400,2022-12-20 05:00:00,11106.55,32829.9,3825.12
1671516000,2022-12-20 06:00:00,10979.05,32583.9,3788.87
1671519600,2022-12-20 07:00:00,10969.45,32555.9,3786.75
1671523200,2022-12-20 08:00:00,10963.8,32556.9,3786.12
1671526800,2022-12-20 09:00:00,10983.8,32600.9,3790.87
1671530400,2022-12-20 10:00:00,10987.05,32604.9,3792.12
1671534000,2022-12-20 11:00:00,11053.95,32788.3,3815.12
1671537600,2022-12-20 12:00:00,11059.8,32796.9,3816.37
1671541200,2022-12-20 13:00:00,11055.55,32786.9,3814.62
1671544800,2022-12-20 14:00:00,11060.8,32790.9,3815.62
1671548400,2022-12-20 15:00:00,11019.4,32746.9,3807
1671552000,2022-12-20 16:00:00,11032.3,32762.9,3809.87
1671555600,2022-12-20 17:00:00,11061.75,32804.5,3817.87
1671559200,2022-12-20 18:00:00,11086.05,32905.05,3830.12
1671562800,2022-12-20 19:00:00,11068.25,32853.05,3823.37
1671566400,2022-12-20 20:00:00,11084.5,32907.05,3828.62
1671570000,2022-12-20 21:00:00,11077.55,32934.5,3829.87
1671573600,2022-12-20 22:00:00,11067.67,32874.05,3824.37
1671577200,2022-12-20 23:00:00,11069.05,32862.05,3823.12
1671584400,2022-12-21 01:00:00,11100.1,32969.25,3830.95
1671588000,2022-12-21 02:00:00,11117,33008.9,3836.02
1671591600,2022-12-21 03:00:00,11119.5,33010.9,3836.95
1671595200,2022-12-21 04:00:00,11145,33084.9,3846.27
1671598800,2022-12-21 05:00:00,11138.75,33064.9,3843.52
1671602400,2022-12-21 06:00:00,11132.75,33064.9,3843.27
1671606000,2022-12-21 07:00:00,11105.5,33011.9,3835.77
1671609600,2022-12-21 08:00:00,11118.75,33043.9,3840.27
1671613200,2022-12-21 09:00:00,11130.25,33050.9,3842.27
1671616800,2022-12-21 10:00:00,11132.5,33042.25,3842.02
1671620400,2022-12-21 11:00:00,11129.35,33051.9,3841.52
1671624000,2022-12-21 12:00:00,11138.5,33124.9,3849.27
1671627600,2022-12-21 13:00:00,11114,33088.9,3842.02
1671631200,2022-12-21 14:00:00,11113,33126.5,3844.9
1671634800,2022-12-21 15:00:00,11122.75,33148.9,3848.52
1671638400,2022-12-21 16:00:00,11130.5,33212.9,3854.27
1671642000,2022-12-21 17:00:00,11124.5,33153.05,3848.9
1671645600,2022-12-21 18:00:00,11244.25,33403.05,3883.77
1671649200,2022-12-21 19:00:00,11222.2,33367.05,3877.52
1671652800,2022-12-21 20:00:00,11248.05,33380.05,3881.77
1671656400,2022-12-21 21:00:00,11244.8,33369.05,3882.22
1671660000,2022-12-21 22:00:00,11235.67,33376.05,3879.47
1671663600,2022-12-21 23:00:00,11230.3,33381.9,3880.72
1671670800,2022-12-22 01:00:00,11254,33452.25,3888.95
1671674400,2022-12-22 02:00:00,11247.9,33423.9,3885.52
1671678000,2022-12-22 03:00:00,11251.9,33436.9,3887.52
1671681600,2022-12-22 04:00:00,11262.9,33454.9,3890.02
1671685200,2022-12-22 05:00:00,11266.15,33453.9,3890.52
1671688800,2022-12-22 06:00:00,11270.15,33463.9,3891.77
1671692400,2022-12-22 07:00:00,11265.9,33469.9,3892.02
1671696000,2022-12-22 08:00:00,11268.4,33455.9,3891.27
1671699600,2022-12-22 09:00:00,11258.9,33435.9,3888.77
1671703200,2022-12-22 10:00:00,11248.9,33408.9,3885.77
1671706800,2022-12-22 11:00:00,11259.15,33425.9,3887.02
1671710400,2022-12-22 12:00:00,11234.15,33382.9,3880.52
1671714000,2022-12-22 13:00:00,11223.65,33354.9,3877.52
1671717600,2022-12-22 14:00:00,11210.15,33322.9,3873.65
1671721200,2022-12-22 15:00:00,11189.65,33325.9,3870.77
1671724800,2022-12-22 16:00:00,11096.65,33172.9,3847.77
1671728400,2022-12-22 17:00:00,11020.4,33056.05,3830.92
1671732000,2022-12-22 18:00:00,10903.27,32920.05,3805.67
1671735600,2022-12-22 19:00:00,10876.02,32885.05,3801.42
1671739200,2022-12-22 20:00:00,10824.02,32715.05,3779.92
1671742800,2022-12-22 21:00:00,10799.15,32629.05,3769.67
1671746400,2022-12-22 22:00:00,10883.27,32867.5,3800.32
1671750000,2022-12-22 23:00:00,10953.9,33030.9,3824.32
1671757200,2022-12-23 01:00:00,10960.55,33026.25,3822.8
1671760800,2022-12-23 02:00:00,10948.45,33025.9,3823.37
1671764400,2022-12-23 03:00:00,10915.45,32971.9,3814.37
1671768000,2022-12-23 04:00:00,10959.2,33065.9,3827.87
1671771600,2022-12-23 05:00:00,10955.2,33052.9,3826.37
1671775200,2022-12-23 06:00:00,10973.7,33101.9,3832.37
1671778800,2022-12-23 07:00:00,10958.45,33066.9,3827.87
1671782400,2022-12-23 08:00:00,10953.7,33065.9,3826.87
1671786000,2022-12-23 09:00:00,10960.95,33069.9,3827.87
1671789600,2022-12-23 10:00:00,10952.95,33058.9,3826.37
1671793200,2022-12-23 11:00:00,10950.7,33095.9,3827
1671796800,2022-12-23 12:00:00,10943.2,33088.9,3825.62
1671800400,2022-12-23 13:00:00,10993.7,33149.9,3836.62
1671804000,2022-12-23 14:00:00,10967.7,33102.9,3829.87
1671807600,2022-12-23 15:00:00,10989.7,33113.9,3832.62
1671811200,2022-12-23 16:00:00,10949.3,33060.4,3824.67
1671814800,2022-12-23 17:00:00,10837.2,32849.5,3805.6
1671818400,2022-12-23 18:00:00,10915.25,33046.5,3825.35
1671822000,2022-12-23 19:00:00,10932,33125.05,3833.22
1671825600,2022-12-23 20:00:00,10943.05,33156.05,3835.97
1671829200,2022-12-23 21:00:00,10937.42,33109.05,3832.22
1671832800,2022-12-23 22:00:00,10970.67,33192.05,3842.97
1671836400,2022-12-23 23:00:00,10980.85,33214.55,3847.22
1672102800,2022-12-27 01:00:00,11027.45,33305.25,3859.35
1672106400,2022-12-27 02:00:00,11062.1,33373.9,3871.05
1672110000,2022-12-27 03:00:00,11053.85,33351.9,3868.42
1672113600,2022-12-27 04:00:00,11084.85,33404.9,3876.42
1672117200,2022-12-27 05:00:00,11083.6,33399.9,3875.42
1672120800,2022-12-27 06:00:00,11066.6,33372.9,3871.17
1672124400,2022-12-27 07:00:00,11068.6,33380.9,3872.42
1672128000,2022-12-27 08:00:00,11066.35,33371.9,3872.17
1672131600,2022-12-27 09:00:00,11066.85,33378.9,3872.67
1672135200,2022-12-27 10:00:00,11064.6,33375.9,3872.67
1672138800,2022-12-27 11:00:00,11059.6,33391.9,3872.42
1672142400,2022-12-27 12:00:00,11049.1,33428.9,3873.62
1672146000,2022-12-27 13:00:00,11043.1,33434.9,3873.12
1672149600,2022-12-27 14:00:00,11038.6,33428.9,3871.5
1672153200,2022-12-27 15:00:00,10993.1,33385.9,3863.32
1672156800,2022-12-27 16:00:00,10959.85,33262.9,3849.12
1672160400,2022-12-27 17:00:00,10836.85,33148.05,3821.97
1672164000,2022-12-27 18:00:00,10879.35,33282.05,3836.47
1672167600,2022-12-27 19:00:00,10872.47,33357.05,3840.15
1672171200,2022-12-27 20:00:00,10858.22,33331.05,3838.02
1672174800,2022-12-27 21:00:00,10826.1,33265.05,3828.22
1672178400,2022-12-27 22:00:00,10830.85,33262.05,3829.97
1672182000,2022-12-27 23:00:00,10826.35,33257.9,3833.17
1672189200,2022-12-28 01:00:00,10820.45,33266.25,3833.75
1672192800,2022-12-28 02:00:00,10822.35,33269.9,3833.32
1672196400,2022-12-28 03:00:00,10804.35,33248.9,3830.07
1672200000,2022-12-28 04:00:00,10845.1,33299.9,3838.32
1672203600,2022-12-28 05:00:00,10828.6,33267.9,3833.57
1672207200,2022-12-28 06:00:00,10829.85,33281.9,3834.82
1672210800,2022-12-28 07:00:00,10833.1,33302.9,3836.7
1672214400,2022-12-28 08:00:00,10823.6,33282.9,3833.32
1672218000,2022-12-28 09:00:00,10844.25,33338.9,3841.32
1672221600,2022-12-28 10:00:00,10853.85,33351.9,3844.32
1672225200,2022-12-28 11:00:00,10836.5,33315.9,3838.32
1672228800,2022-12-28 12:00:00,10819.35,33309.9,3835.57
1672232400,2022-12-28 13:00:00,10839.35,33344.5,3840.82
1672236000,2022-12-28 14:00:00,10846.85,33364.9,3843.82
1672239600,2022-12-28 15:00:00,10850.6,33359.9,3844.32
1672243200,2022-12-28 16:00:00,10824.45,33298.9,3835.82
1672246800,2022-12-28 17:00:00,10856.75,33297.05,3839.95
1672250400,2022-12-28 18:00:00,10740.7,33143.05,3812.67
1672254000,2022-12-28 19:00:00,10706,33032.05,3800.77
1672257600,2022-12-28 20:00:00,10766.12,33072.05,3810.47
1672261200,2022-12-28 21:00:00,10735.12,33053.05,3804.47
1672264800,2022-12-28 22:00:00,10713.12,33048.05,3802.27
1672268400,2022-12-28 23:00:00,10682.55,32885.05,3784.82
1672275600,2022-12-29 01:00:00,10705.35,32926.25,3790.4
1672279200,2022-12-29 02:00:00,10709.5,32917.9,3790.22
1672282800,2022-12-29 03:00:00,10706.5,32898.9,3788.47
1672286400,2022-12-29 04:00:00,10706.25,32871.9,3786.47
1672290000,2022-12-29 05:00:00,10704.5,32868.9,3787.22
1672293600,2022-12-29 06:00:00,10707.75,32869.9,3787.22
1672297200,2022-12-29 07:00:00,10717.75,32886.9,3789.97
1672300800,2022-12-29 08:00:00,10714.75,32870.9,3787.47
1672304400,2022-12-29 09:00:00,10727.75,32874.9,3788.97
1672308000,2022-12-29 10:00:00,10728.25,32903.9,3791.47
1672311600,2022-12-29 11:00:00,10736.75,32925.9,3794.22
1672315200,2022-12-29 12:00:00,10753.45,32953.9,3798.97
1672318800,2022-12-29 13:00:00,10761.75,32958.9,3800.72
1672322400,2022-12-29 14:00:00,10759,32964.9,3801.85
1672326000,2022-12-29 15:00:00,10752.25,32965.9,3801.22
1672329600,2022-12-29 16:00:00,10802.85,33061.9,3812.97
1672333200,2022-12-29 17:00:00,10873.9,33148.05,3832.47
1672336800,2022-12-29 18:00:00,10943.2,33210.05,3847.72
1672340400,2022-12-29 19:00:00,10969.7,33284.05,3855.72
1672344000,2022-12-29 20:00:00,10948.57,33283.05,3854.97
1672347600,2022-12-29 21:00:00,10957.07,33277.05,3855.47
1672351200,2022-12-29 22:00:00,10940.95,33261.05,3852.22
1672354800,2022-12-29 23:00:00,10942.95,33229.5,3849.97
1672362000,2022-12-30 01:00:00,10944.3,33207.25,3846.95
1672365600,2022-12-30 02:00:00,10933.95,33186.9,3843.32
1672369200,2022-12-30 03:00:00,10928.45,33190.9,3843.57
1672372800,2022-12-30 04:00:00,10925.7,33184.9,3842.32
1672376400,2022-12-30 05:00:00,10933.7,33204.9,3844.32
1672380000,2022-12-30 06:00:00,10935.95,33210.9,3846.07
1672383600,2022-12-30 07:00:00,10933.95,33204.9,3845.32
1672387200,2022-12-30 08:00:00,10915.7,33176.9,3840.82
1672390800,2022-12-30 09:00:00,10885.45,33122.9,3833.37
1672394400,2022-12-30 10:00:00,10893.45,33148.9,3835.32
1672398000,2022-12-30 11:00:00,10862.85,33091.9,3827.32
1672401600,2022-12-30 12:00:00,10904.45,33123.4,3834.7
1672405200,2022-12-30 13:00:00,10915.95,33137.9,3837.15
1672408800,2022-12-30 14:00:00,10897.45,33121.9,3833.52
1672412400,2022-12-30 15:00:00,10843.45,33097.9,3826.27
1672416000,2022-12-30 16:00:00,10836.2,33085.9,3824.52
1672419600,2022-12-30 17:00:00,10828.7,33010.05,3819.02
1672423200,2022-12-30 18:00:00,10844.7,32995.05,3818.52
1672426800,2022-12-30 19:00:00,10860.45,33013.05,3822.52
1672430400,2022-12-30 20:00:00,10869.25,33048.05,3824.52
1672434000,2022-12-30 21:00:00,10821.07,32918.05,3807.52
1672437600,2022-12-30 22:00:00,10819.45,32897.05,3805.27
1672441200,2022-12-30 23:00:00,10936.2,33146.9,3838.52
1672707600,2023-01-03 01:00:00,11034.1,33415.25,3877.55
1672711200,2023-01-03 02:00:00,10970.25,33242.9,3850.12
1672714800,2023-01-03 03:00:00,10915.75,33154.9,3835.37
1672718400,2023-01-03 04:00:00,10903.75,33111.9,3832.12
1672722000,2023-01-03 05:00:00,10927.5,33172.9,3840.12
1672725600,2023-01-03 06:00:00,10951.25,33204.9,3844.77
1672729200,2023-01-03 07:00:00,10940.25,33189.9,3842.27
1672732800,2023-01-03 08:00:00,10967.75,33239.9,3849.77
1672736400,2023-01-03 09:00:00,10968.25,33218.9,3848.27
1672740000,2023-01-03 10:00:00,11005,33297.9,3860.17
1672743600,2023-01-03 11:00:00,11047.5,33420.9,3873.92
1672747200,2023-01-03 12:00:00,11085.25,33503.9,3884.67
1672750800,2023-01-03 13:00:00,11061.75,33436.9,3875.92
1672754400,2023-01-03 14:00:00,10996.5,33296.9,3855.55
1672758000,2023-01-03 15:00:00,11015.25,33295.9,3858.42
1672761600,2023-01-03 16:00:00,11033.85,33306.9,3862.67
1672765200,2023-01-03 17:00:00,10912.05,33047.05,3832.42
1672768800,2023-01-03 18:00:00,10892.72,33156.05,3835.92
1672772400,2023-01-03 19:00:00,10791.8,32957.05,3806.12
1672776000,2023-01-03 20:00:00,10788.97,32918.05,3801.12
1672779600,2023-01-03 21:00:00,10832.47,33009.05,3813.87
1672783200,2023-01-03 22:00:00,10855.97,33039.05,3816.9
1672786800,2023-01-03 23:00:00,10861.05,33135.9,3823.37
1672794000,2023-01-04 01:00:00,10851.8,33103.25,3821
1672797600,2023-01-04 02:00:00,10867.7,33133.9,3824.32
1672801200,2023-01-04 03:00:00,10868.95,33132.9,3824.07
1672804800,2023-01-04 04:00:00,10896.7,33172.9,3831.57
1672808400,2023-01-04 05:00:00,10876.95,33132.9,3825.07
1672812000,2023-01-04 06:00:00,10884.2,33156.9,3828.07
1672815600,2023-01-04 07:00:00,10902.2,33183.9,3832.57
1672819200,2023-01-04 08:00:00,10896.2,33175.9,3831.57
1672822800,2023-01-04 09:00:00,10901.2,33180.9,3832.82
1672826400,2023-01-04 10:00:00,10916.7,33206.9,3836.57
1672830000,2023-01-04 11:00:00,10939.95,33238.9,3840.7
1672833600,2023-01-04 12:00:00,10922.45,33233.9,3840.07
1672837200,2023-01-04 13:00:00,10913.95,33210.9,3836.77
1672840800,2023-01-04 14:00:00,10929.2,33232.9,3839.15
1672844400,2023-01-04 15:00:00,10911.2,33207.4,3834.27
1672848000,2023-01-04 16:00:00,10942.8,33272.9,3845.52
1672851600,2023-01-04 17:00:00,10899.6,33276.5,3849.25
1672855200,2023-01-04 18:00:00,10884.57,33233.05,3846.37
1672858800,2023-01-04 19:00:00,10964.4,33409.05,3872.37
1672862400,2023-01-04 20:00:00,10921.07,33307.1,3860.37
1672866000,2023-01-04 21:00:00,10930.9,33304.5,3859.3
1672869600,2023-01-04 22:00:00,10913,33215.05,3849.17
1672873200,2023-01-04 23:00:00,10915.2,33277.9,3853.37
1672880400,2023-01-05 01:00:00,10913.65,33245.25,3851.2
1672884000,2023-01-05 02:00:00,10915.3,33246.9,3852.27
1672887600,2023-01-05 03:00:00,10900.65,33231.9,3849.77
1672891200,2023-01-05 04:00:00,10899.3,33244.9,3850.52
1672894800,2023-01-05 05:00:00,10872.55,33178.9,3841.77
1672898400,2023-01-05 06:00:00,10872.05,33187.9,3843.02
1672902000,2023-01-05 07:00:00,10902.05,33251.9,3852.27
1672905600,2023-01-05 08:00:00,10901.8,33248.9,3851.77
1672909200,2023-01-05 09:00:00,10870.9,33193.9,3843.27
1672912800,2023-01-05 10:00:00,10872.05,33183.9,3842.27
1672916400,2023-01-05 11:00:00,10881.8,33198.9,3844.27
1672920000,2023-01-05 12:00:00,10903.55,33248.9,3851.77
1672923600,2023-01-05 13:00:00,10923.55,33286.9,3856.02
1672927200,2023-01-05 14:00:00,10943.55,33286.9,3858.27
1672930800,2023-01-05 15:00:00,10928.05,33252.9,3854.15
1672934400,2023-01-05 16:00:00,10848.55,33106.9,3832.57
1672938000,2023-01-05 17:00:00,10786.75,32928.05,3816.07
1672941600,2023-01-05 18:00:00,10761.85,32883.05,3808.87
1672945200,2023-01-05 19:00:00,10773.17,32848.05,3807.87
1672948800,2023-01-05 20:00:00,10754.8,32889.05,3808.82
1672952400,2023-01-05 21:00:00,10793.55,32982.05,3821.07
1672956000,2023-01-05 22:00:00,10798.17,33031.5,3823.42
1672959600,2023-01-05 23:00:00,10740.4,32931.05,3808.92
1672966800,2023-01-06 01:00:00,10761.6,32952.25,3813.95
