period,open_time,close_time,direction,feature,volume,planned_risk,stressed_net,stressed_r,us100_entry_open,us100_exit_open,us30_entry_open,us30_exit_open,us500_entry_open,us500_exit_open,signed_us100_total_log_return,signed_peer_common_log_return,signed_relative_log_return,identity_error,reference_us100_lot,reference_us30_ideal_lot,reference_us30_selected_lot,reference_us30_realized_weight,reference_us30_absolute_weight_error,reference_us500_ideal_lot,reference_us500_selected_lot,reference_us500_realized_weight,reference_us500_absolute_weight_error,minimum_feasible_step_index,minimum_feasible_us100_lot,minimum_staircase_capital,minimum_us30_selected_lot,minimum_us30_realized_weight,minimum_us30_absolute_weight_error,minimum_us500_selected_lot,minimum_us500_realized_weight,minimum_us500_absolute_weight_error
P2_2024,2024-07-16 17:00:00,2024-07-16 21:00:00,SELL,-4.5617566500000004,0.01,4.5846999999999998,0.53750000000000009,0.11723776910157702,20387.25,20331.75,40671.25,40883.25,5652.21,5653.46,0.0027260018354462886,-0.0027100585325078516,0.0054360603679541406,4.3368086899420177e-19,0.01,0.0025063466207702,0.01,1.9949355602153307,1.4949355602153307,0.01803475985499477,0.02,0.55448478828679693,0.054484788286796926,4,0.040000000000000001,550,0.01,0.49873389005383267,0.0012661099461673264,0.070000000000000007,0.48517418975094734,0.014825810249052662
P2_2024,2024-07-18 17:00:00,2024-07-18 21:00:00,SELL,-3.5083151400000001,0.01,4.8869999999999996,1.9275,0.39441375076734198,19880.740000000002,19685.990000000002,41345.470000000001,40892.970000000001,5608.4899999999998,5556.7399999999998,0.0098442086440171678,0.010137306479771617,-0.00029309783575444913,0,0.01,0.002404222276346115,0.01,2.0796745996376389,1.5796745996376389,0.017723790182384212,0.02,0.5642134045312196,0.064213404531219598,4,0.040000000000000001,550,0.01,0.51991864990940972,0.019918649909409725,0.070000000000000007,0.49368672896481719,0.0063132710351828103
P2_2024,2024-07-23 17:00:00,2024-07-23 21:00:00,BUY,0.96149092999999997,0.01,5.0156999999999998,-0.30249999999999999,-0.060310624638634687,19836.169999999998,19809.419999999998,40399.809999999998,40469.809999999998,5575.3699999999999,5572.3699999999999,-0.0013494567269341114,0.00059647817856258562,-0.001945934905496697,0,0.01,0.0024549830803659721,0.01,2.0366739143695582,1.5366739143695582,0.01778910637320931,0.02,0.56214178442713492,0.062141784427134916,4,0.040000000000000001,550,0.01,0.50916847859238956,0.0091684785923895618,0.070000000000000007,0.49187406137374312,0.0081259386262568789
P2_2024,2024-07-24 17:00:00,2024-07-24 21:00:00,SELL,-1.8800043200000001,0.01,5.0035999999999996,1.8775000000000002,0.37522983451914627,19345.16,19154.41,40058.699999999997,40020.949999999997,5485.9799999999996,5456.4799999999996,0.0099092826684061604,0.0031673325187963211,0.0067419501496098393,0,0.01,0.0024146015721928072,0.01,2.0707350055517759,1.5707350055517759,0.017631453268148994,0.02,0.56716822192217586,0.067168221922175864,4,0.040000000000000001,550,0.01,0.51768375138794398,0.01768375138794398,0.070000000000000007,0.49627219418190388,0.0037278058180961193
P2_2024,2024-07-29 17:00:00,2024-07-29 21:00:00,BUY,2.7786373700000002,0.01,5.0686,-1.0625,-0.20962395927869629,19207.650000000001,19103.779999999999,40598.610000000001,40612.110000000001,5483.9300000000003,5472.4300000000003,-0.005422415947608175,-0.00088338484145378498,-0.0045390311061543898,0,0.01,0.0023655551261484078,0.01,2.1136687725984178,1.6136687725984178,0.017512668834211962,0.02,0.57101519446678795,0.071015194466787945,4,0.040000000000000001,550,0.01,0.52841719314960445,0.028417193149604447,0.070000000000000007,0.49963829515843949,0.0003617048415605062
P2_2024,2024-07-30 17:00:00,2024-07-30 21:00:00,SELL,-3.1493263699999998,0.01,5.0260999999999996,2.8674999999999997,0.57052187580828073,19078.779999999999,18789.41,40794.230000000003,40684.230000000003,5480.7200000000003,5430.3500000000004,0.015283309424305528,0.0059664961826411834,0.009316813241664345,0,0.01,0.0023384164868413986,0.01,2.1381990882016568,1.6381990882016568,0.017405359149892715,0.02,0.57453568834065916,0.074535688340659156,4,0.040000000000000001,550,0.01,0.53454977205041421,0.034549772050414207,0.070000000000000007,0.50271872729807676,0.0027187272980767618
P2_2024,2024-07-31 17:00:00,2024-07-31 21:00:00,BUY,1.8881742800000001,0.01,5.1923000000000004,0.36749999999999999,0.070777882633900197,19244.73,19284.349999999999,40728.889999999999,41042.389999999999,5505.1199999999999,5520.4899999999998,0.0020566291209203548,0.0052279112738969581,-0.0031712821529766033,0,0.01,0.0023625404473335758,0.01,2.1163658830235601,1.6163658830235601,0.017478937788822042,0.02,0.57211714583680828,0.072117145836808283,4,0.040000000000000001,550,0.01,0.52909147075589003,0.029091470755890025,0.070000000000000007,0.50060250260720729,0.00060250260720728921
P2_2024,2024-08-13 17:00:00,2024-08-13 21:00:00,BUY,1.71154275,0.01,4.9016999999999999,1.5574999999999999,0.31774690413529999,18792.68,18950.93,39516.059999999998,39690.059999999998,5390.6400000000003,5420.3900000000003,0.0083855745285462795,0.0049486296310802327,0.0034369448974660467,0,0.01,0.0023778534600868611,0.01,2.1027368102899637,1.6027368102899637,0.017430843090987341,0.02,0.57369571556584797,0.073695715565847975,4,0.040000000000000001,550,0.01,0.52568420257249093,0.025684202572490933,0.070000000000000007,0.50198375112011706,0.001983751120117061
P2_2024,2024-08-14 17:00:00,2024-08-14 21:00:00,SELL,-2.7491393999999998,0.01,4.9640000000000004,-0.4425,-0.089141821112006442,18925.689999999999,18968.439999999999,39816.690000000002,40030.690000000002,5427.9099999999999,5446.1599999999999,-0.0022562870891130369,-0.0043584254219371345,0.0021021383328240976,0,0.01,0.0023766026256828478,0.01,2.1038435058378324,1.6038435058378324,0.017433680735310646,0.02,0.57360233629526847,0.073602336295268467,4,0.040000000000000001,550,0.01,0.5259608764594581,0.025960876459458104,0.070000000000000007,0.50190204425835994,0.0019020442583599362
P2_2024,2024-08-16 17:00:00,2024-08-16 21:00:00,SELL,-1.19977376,0.01,5.1024000000000003,-1.3525,-0.26507133897773594,19391.889999999999,19524.77,40533.809999999998,40693.809999999998,5532.5200000000004,5556.3999999999996,-0.0068289784582700472,-0.0041232801844561474,-0.0027056982738138998,0,0.01,0.0023920635637261832,0.01,2.0902454582817867,1.5902454582817867,0.017525368186649123,0.02,0.57060142152208992,0.070601421522089924,4,0.040000000000000001,550,0.01,0.52256136457044666,0.022561364570446663,0.070000000000000007,0.49927624383182873,0.00072375616817127453
P2_2024,2024-08-19 17:00:00,2024-08-19 21:00:00,SELL,-2.2209156700000001,0.01,5.1772999999999998,-1.3724999999999998,-0.26509956927355954,19493.330000000002,19627.580000000002,40769.07,40849.57,5561.6300000000001,5587.6300000000001,-0.006863364221096728,-0.0033182921884727743,-0.0035450720326239537,0,0.01,0.002390700842575021,0.01,2.0914369171403755,1.5914369171403755,0.017524835345033744,0.02,0.5706187706256447,0.0706187706256447,4,0.040000000000000001,550,0.01,0.52285922928509387,0.022859229285093874,0.070000000000000007,0.49929142429743917,0.00070857570256083191
P2_2024,2024-08-20 17:00:00,2024-08-20 21:00:00,BUY,2.0324185699999999,0.01,5.1755000000000004,-1.1125,-0.2149550768041735,19827.650000000001,19718.900000000001,40872.230000000003,40837.730000000003,5620.1599999999999,5595.6599999999999,-0.0054998615113925542,-0.0026066431625936192,-0.002893218348798935,0,0.01,0.002425564986299989,0.01,2.0613754025313136,1.5613754025313136,0.017639755807663842,0.02,0.56690127170895177,0.066901271708951771,4,0.040000000000000001,550,0.01,0.51534385063282839,0.015343850632828393,0.070000000000000007,0.49603861274533284,0.0039613872546671591
P2_2024,2024-08-21 17:00:00,2024-08-21 21:00:00,BUY,0.99126424000000002,0.01,5.1310000000000002,0.1275,0.024848957318261547,19791.529999999999,19806.529999999999,40916.120000000003,40862.370000000003,5615.6000000000004,5615.9700000000003,0.0007576129091915601,-0.00062432053550025269,0.0013819334446918128,0,0.01,0.0024185492172767113,0.01,2.0673550756308381,1.5673550756308381,0.01762191929624617,0.02,0.56747507645947537,0.067475076459475369,4,0.040000000000000001,550,0.01,0.51683876890770952,0.016838768907709523,0.070000000000000007,0.49654069190204098,0.0034593080979590241
P2_2024,2024-08-26 17:00:00,2024-08-26 21:00:00,SELL,-3.3702472600000002,0.01,5.2420999999999998,1.8274999999999999,0.34861982793155416,19650.66,19465.41,41390.360000000001,41189.610000000001,5642.7600000000002,5607.5100000000002,0.0094718812496719911,0.0055642500837259322,0.0039076311659460589,0,0.01,0.0023738208607028302,0.01,2.1063088975128572,1.6063088975128572,0.017412276970844055,0.02,0.57430742784211841,0.074307427842118412,4,0.040000000000000001,550,0.01,0.5265772243782143,0.026577224378214304,0.070000000000000007,0.50251899936185362,0.0025189993618536244
P2_2024,2024-08-28 17:00:00,2024-08-28 21:00:00,SELL,-4.0381582800000002,0.01,5.4374000000000002,2.5874999999999999,0.47587082061279284,19493.439999999999,19232.32,41323.199999999997,40883.199999999997,5622.9099999999999,5564.9099999999999,0.013485801565186896,0.01053668813616865,0.002949113429018246,0,0.01,0.0023586556704224262,0.01,2.1198516013592266,1.6198516013592266,0.017333942744948788,0.02,0.57690279396555977,0.076902793965559768,4,0.040000000000000001,550,0.01,0.52996290033980664,0.029962900339806642,0.070000000000000007,0.50478994471986482,0.0047899447198648248
P2_2024,2024-08-29 17:00:00,2024-08-29 21:00:00,BUY,6.62230293,0.01,5.2462,-0.13250000000000001,-0.02525637604361252,19582.939999999999,19572.439999999999,41213.040000000001,41590.540000000001,5623.0600000000004,5640.3100000000004,-0.00053632477844366166,0.0060905276264349509,-0.0066268524048786123,2.1684043449710089e-19,0.01,0.0023758184302832305,0.01,2.1045379294426683,1.6045379294426683,0.017413063349848656,0.02,0.57428149195166822,0.074281491951668221,4,0.040000000000000001,550,0.01,0.52613448236066707,0.026134482360667066,0.070000000000000007,0.50249630545770974,0.0024963054577097354
P2_2024,2024-08-30 17:00:00,2024-08-30 21:00:00,BUY,1.19232761,0.01,5.2408999999999999,-1.4824999999999999,-0.28287126256940603,19532.110000000001,19386.610000000001,41394.120000000003,41246.370000000003,5625.3299999999999,5596.71,-0.0074771563855266674,-0.0043382103956002109,-0.0031389459899264565,0,0.01,0.0023592855700278201,0.01,2.1192856276152452,1.6192856276152452,0.017360857051941844,0.02,0.57600842919684558,0.076008429196845584,4,0.040000000000000001,550,0.01,0.5298214069038113,0.029821406903811298,0.070000000000000007,0.50400737554723996,0.0040073755472399553
P2_2024,2024-09-03 17:00:00,2024-09-03 21:00:00,SELL,-2.3492842199999999,0.01,5.1242000000000001,2.5874999999999999,0.50495687131649813,19322.82,19061.700000000001,41310.230000000003,41063.730000000003,5601.0699999999997,5553.1999999999998,0.013605694591900374,0.007284115828786953,0.006321578763113421,0,0.01,0.0023387451485987853,0.01,2.1378986090022054,1.6378986090022054,0.017249222023649056,0.02,0.5797362910796664,0.079736291079666399,4,0.040000000000000001,550,0.01,0.53447465225055135,0.034474652250551352,0.070000000000000007,0.50726925469470807,0.0072692546947080716
P2_2024,2024-09-05 17:00:00,2024-09-05 21:00:00,BUY,5.1524173600000003,0.01,5.1243999999999996,-0.42249999999999999,-0.082448676918273359,19009.849999999999,18969.98,40888.730000000003,40833.480000000003,5528.6400000000003,5516.1400000000003,-0.0020995362351938942,-0.0018078277466449875,-0.00029170848854890674,0,0.01,0.0023245830819396932,0.01,2.1509233371120762,1.6509233371120762,0.017192157564970771,0.02,0.5816605601832735,0.081660560183273501,4,0.040000000000000001,550,0.01,0.53773083427801904,0.037730834278019043,0.070000000000000007,0.50895299016036433,0.0089529901603643269
P2_2024,2024-09-06 17:00:00,2024-09-06 21:00:00,SELL,-6.58855564,0.01,5.3341000000000003,2.6574999999999998,0.49820963236534743,18704.099999999999,18436.349999999999,40894.860000000001,40384.610000000001,5485.6700000000001,5412.1700000000001,0.014418491891963993,0.013022363539547856,0.0013961283524161362,0,0.01,0.0022868521863138791,0.01,2.1864115354387539,1.6864115354387539,0.017048145440757462,0.02,0.58657406664848888,0.086574066648488879,4,0.040000000000000001,550,0.01,0.54660288385968847,0.046602883859688471,0.070000000000000007,0.51325230831742774,0.013252308317427741
P2_2024,2024-09-09 17:00:00,2024-09-09 21:00:00,BUY,1.7351367,0.01,5.4404000000000003,-0.50249999999999995,-0.092364532019704418,18656.130000000001,18608,40669.889999999999,40821.889999999999,5461.0500000000002,5465.8000000000002,-0.0025831826350765602,0.0022999299858455246,-0.0048831126209220848,0,0.01,0.0022936046790389651,0.01,2.1799746249624117,1.6799746249624117,0.017081083308155026,0.02,0.58544296164317033,0.085442961643170334,4,0.040000000000000001,550,0.01,0.54499365624060292,0.044993656240602919,0.070000000000000007,0.51226259143777408,0.012262591437774084
P2_2024,2024-09-10 17:00:00,2024-09-10 21:00:00,BUY,1.14661068,0.01,5.5258000000000003,0.22749999999999998,0.041170509247529762,18734.150000000001,18759.029999999999,40745.599999999999,40651.599999999999,5486.8500000000004,5477.6000000000004,0.0013271748969787178,-0.0019984671598978986,0.0033256420568766164,0,0.01,0.0022989169382706359,0.01,2.1749372135912224,1.6749372135912224,0.017071862726336606,0.02,0.5857591617447282,0.085759161744728196,4,0.040000000000000001,550,0.01,0.5437343033978056,0.043734303397805596,0.070000000000000007,0.51253926652663717,0.012539266526637172
P2_2024,2024-09-11 17:00:00,2024-09-11 21:00:00,BUY,2.09365742,0.01,5.4516,2.4574999999999996,0.45078509061559902,18767.459999999999,19016.09,40237.209999999999,40624.209999999999,5454.25,5507.5,0.01316094378456458,0.0096438416597968719,0.0035171021247677077,0,0.01,0.0023321025488596252,0.01,2.1439880516596279,1.6439880516596279,0.017204436906999129,0.02,0.58124541093999937,0.081245410939999374,4,0.040000000000000001,550,0.01,0.53599701291490698,0.035997012914906978,0.070000000000000007,0.50858973457249945,0.0085897345724994523
P2_2024,2024-09-12 17:00:00,2024-09-12 21:00:00,BUY,1.88128677,0.01,5.5499000000000001,2.0674999999999999,0.37252923476098665,19236.18,19444.68,40709.82,41070.32,5545.6099999999997,5599.3599999999997,0.010780629973223784,0.0092310301266037252,0.0015495998466200592,0,0.01,0.0023625970343273445,0.01,2.1163151935571407,1.6163151935571407,0.017343610531573624,0.02,0.57658121310987931,0.076581213109879309,4,0.040000000000000001,550,0.01,0.52907879838928518,0.029078798389285176,0.070000000000000007,0.50450856147114442,0.0045085614711444233
P2_2024,2024-09-13 17:00:00,2024-09-13 21:00:00,SELL,-0.78381164999999997,0.01,5.5881999999999996,-0.98249999999999993,-0.17581689989620988,19444.610000000001,19540.740000000002,41333.25,41431.75,5614.9899999999998,5631.6199999999999,-0.004931606094561369,-0.0026687860288652741,-0.0022628200656960949,0,0.01,0.0023521753068050542,0.01,2.1256919012518121,1.6256919012518121,0.017314910623171191,0.02,0.57753691125715556,0.077536911257155561,4,0.040000000000000001,550,0.01,0.53142297531295302,0.031422975312953016,0.070000000000000007,0.50534479735001114,0.0053447973500111434
P2_2024,2024-09-16 17:00:00,2024-09-16 21:00:00,SELL,-2.68524472,0.01,5.6143999999999998,-0.022499999999999999,-0.0040075520091194068,19418.84,19418.84,41737.610000000001,41600.860000000001,5631.75,5631.8699999999999,-0,0.0016302465592258121,-0.0016302465592258121,0,0.01,0.0023262999486554211,0.01,2.1493359026594794,1.6493359026594794,0.017240502508101389,0.02,0.58002949712753182,0.080029497127531823,4,0.040000000000000001,550,0.01,0.53733397566486985,0.037333975664869845,0.070000000000000007,0.50752580998659036,0.0075258099865903594
P2_2024,2024-09-18 17:00:00,2024-09-18 21:00:00,BUY,1.49436276,0.01,5.5769000000000002,-0.26250000000000001,-0.047069160286180495,19468.16,19444.16,41517.970000000001,41617.470000000001,5636.4799999999996,5637.7299999999996,-0.0012335426437310388,0.001307715250407701,-0.0025412578941387395,2.1684043449710089e-19,0.01,0.0023445462290184226,0.01,2.132608834116835,1.632608834116835,0.017269785397978882,0.02,0.57904599099247178,0.079045990992471782,4,0.040000000000000001,550,0.01,0.53315220852920875,0.033152208529208749,0.070000000000000007,0.5066652421184128,0.0066652421184127952
P2_2024,2024-09-25 17:00:00,2024-09-25 21:00:00,BUY,4.2197819499999998,0.01,5.4463999999999997,-0.3420000000000073,-0.062793772032903816,20010.290000000001,19978.790000000001,42117.330000000002,41973.080000000002,5737.4099999999999,5724.9099999999999,-0.0015754304182641595,-0.0028059473674574712,0.0012305169491933117,0,0.01,0.0023755411371043701,0.01,2.10478358884354,1.60478358884354,0.017438434764118306,0.02,0.57344596205252396,0.073445962052523961,4,0.040000000000000001,550,0.01,0.526195897210885,0.026195897210885,0.070000000000000007,0.50176521679595854,0.0017652167959585352
P2_2024,2024-09-26 17:00:00,2024-09-26 21:00:00,SELL,-3.4405878099999998,0.01,5.3437999999999999,1.5179999999999927,0.28406751749691095,20209.16,20055.529999999999,42135.760000000002,42178.510000000002,5759.0600000000004,5738.6899999999996,0.0076310407716778557,0.0012646211760930569,0.0063664195955847984,0,0.01,0.0023981008055865135,0.01,2.084983245221474,1.584983245221474,0.017545536945265373,0.02,0.56994550985790604,0.069945509857906041,4,0.040000000000000001,550,0.01,0.52124581130536851,0.021245811305368512,0.070000000000000007,0.49870232112566787,0.001297678874332131
P2_2024,2024-09-27 17:00:00,2024-09-27 21:00:00,SELL,-2.1303004300000001,0.01,5.3764000000000003,0.45799999999999269,0.085187114054012469,20111.610000000001,20064.360000000001,42366.949999999997,42395.199999999997,5753.2600000000002,5746.3900000000003,0.0023521533784852671,0.00026412399253405815,0.0020880293859512089,0,0.01,0.0023735022228411535,0.01,2.1065916652122825,1.6065916652122825,0.017478447002221349,0.02,0.57213321061814537,0.072133210618145371,4,0.040000000000000001,550,0.01,0.52664791630307062,0.026647916303070618,0.070000000000000007,0.50061655929087734,0.00061655929087733874
P2_2024,2024-09-30 17:00:00,2024-09-30 21:00:00,BUY,1.76890993,0.01,5.556,-0.012000000000007276,-0.0021598272138242036,19996.799999999999,19998.43,42129.360000000001,42186.360000000001,5729.0299999999997,5738.5299999999997,8.1509720079319815e-05,0.0015044546441704205,-0.0014229449240911007,6.7762635780344027e-20,0.01,0.0023732617822819998,0.01,2.1068050888142107,1.6068050888142107,0.017452169040832393,0.02,0.57299467914866387,0.072994679148663866,4,0.040000000000000001,550,0.01,0.52670127220355267,0.026701272203552673,0.070000000000000007,0.50137034425508087,0.0013703442550808687
P2_2024,2024-10-01 17:00:00,2024-10-01 21:00:00,SELL,-4.2710922399999998,0.01,5.4119999999999999,0.38799999999999274,0.071692535107167915,19836.919999999998,19794.290000000001,42097.040000000001,42205.290000000001,5716.2399999999998,5714.4899999999998,0.0021513355984758404,-0.001130973518780162,0.0032823091172560024,0,0.01,0.0023560943952353891,0.01,2.1221560605174599,1.6221560605174599,0.017351370831175737,0.02,0.57632334051858858,0.076323340518588578,4,0.040000000000000001,550,0.01,0.53053901512936497,0.030539015129364966,0.070000000000000007,0.50428292295376509,0.0042829229537650892
P2_2024,2024-10-02 17:00:00,2024-10-02 21:00:00,SELL,-1.6202201199999999,0.01,5.4275000000000002,-1.3320000000000074,-0.24541685859051263,19708.389999999999,19839.509999999998,42130.959999999999,42196.459999999999,5690.75,5710.8699999999999,-0.0066309705669668189,-0.0025413978063599176,-0.0040895727606069018,0,0.01,0.0023389438550652539,0.01,2.1377169824627988,1.6377169824627988,0.017316162193032551,0.02,0.57749516830141878,0.077495168301418782,4,0.040000000000000001,550,0.01,0.53442924561569971,0.034429245615699711,0.070000000000000007,0.50530827226374153,0.0053082722637415314
P2_2024,2024-10-03 17:00:00,2024-10-03 21:00:00,BUY,3.7029423600000002,0.01,5.3742000000000001,-0.63200000000000722,-0.1175988984406995,19820.959999999999,19760.209999999999,41915.040000000001,41940.790000000001,5698.1000000000004,5690.3500000000004,-0.0030696438585559125,-0.00037343947076061131,-0.0026962043877953013,0,0.01,0.0023644209811084517,0.01,2.1146826389841866,1.6146826389841866,0.017392604552394657,0.02,0.57495701520007103,0.074957015200071031,4,0.040000000000000001,550,0.01,0.52867065974604666,0.028670659746046656,0.070000000000000007,0.50308738830006228,0.003087388300062277
P2_2024,2024-10-04 17:00:00,2024-10-04 21:00:00,SELL,-2.83988591,0.01,5.3489000000000004,-0.32200000000000728,-0.060199293312645077,19886.400000000001,19916.52,42166.57,42127.57,5719.5299999999997,5720.5299999999997,-0.0015134570905493442,0.00037525351736162265,-0.0018887106079109668,0,0.01,0.0023580765521122541,0.01,2.1203722141765224,1.6203722141765224,0.017384645241829314,0.02,0.57522025102582652,0.075220251025826523,4,0.040000000000000001,550,0.01,0.53009305354413061,0.03009305354413061,0.070000000000000007,0.50331771964759831,0.0033177196475983051
P2_2024,2024-10-07 17:00:00,2024-10-07 21:00:00,SELL,-0.68866514999999995,0.01,5.4055999999999997,-0.40199999999997094,-0.074367322776374672,19919.619999999999,19958.240000000002,42223.199999999997,42043.949999999997,5726.8900000000003,5723.6400000000003,-0.0019369149735731519,0.0024109963047840265,-0.0043479112783571788,4.3368086899420177e-19,0.01,0.0023588477424733322,0.01,2.1196789898602479,1.6196789898602479,0.017391306625411,0.02,0.57499992469735872,0.074999924697358722,4,0.040000000000000001,550,0.01,0.52991974746506199,0.029919747465061985,0.070000000000000007,0.50312493411018888,0.0031249341101888817
P2_2024,2024-10-08 17:00:00,2024-10-08 21:00:00,BUY,2.8159148100000002,0.01,5.3800999999999997,0.72799999999999276,0.13531347000984978,19968.389999999999,20044.139999999999,41970.160000000003,42007.660000000003,5727.9899999999998,5738.2399999999998,0.0037863184606065988,0.0013404761396764592,0.0024458423209301394,4.3368086899420177e-19,0.01,0.0023788794229042728,0.01,2.1018299422236848,1.6018299422236848,0.017430538461135583,0.02,0.57370574192511259,0.073705741925112589,4,0.040000000000000001,550,0.01,0.5254574855559212,0.0254574855559212,0.070000000000000007,0.5019925241844736,0.0019925241844735986
P2_2024,2024-10-09 17:00:00,2024-10-09 21:00:00,SELL,-2.09468677,0.01,5.4150999999999998,-1.3520000000000074,-0.24967221288618999,20081.880000000001,20214.759999999998,42236.610000000001,42436.110000000001,5756.4499999999998,5778.5699999999997,-0.0065951147113127873,-0.0042737761034005867,-0.0023213386079122007,0,0.01,0.0023773072696885475,0.01,2.1032199176571118,1.6032199176571118,0.01744293792180945,0.02,0.57329791832238819,0.073297918322388189,4,0.040000000000000001,550,0.01,0.52580497941427795,0.025804979414277951,0.070000000000000007,0.50163567853208957,0.0016356785320895684
P2_2024,2024-10-11 17:00:00,2024-10-11 21:00:00,SELL,-3.1989362099999998,0.01,5.4073000000000002,-0.80200000000000726,-0.14831801453590651,20179.93,20257.93,42637.540000000001,42793.540000000001,5791.6499999999996,5809.2799999999997,-0.0038577756951427306,-0.0033457422831085779,-0.00051203341203415274,0,0.01,0.0023664510194537493,0.01,2.1128685778394671,1.6128685778394671,0.017421572436179675,0.02,0.57400100000346876,0.074001000003468764,4,0.040000000000000001,550,0.01,0.52821714445986678,0.028217144459866783,0.070000000000000007,0.50225087500303511,0.0022508750030351132
P2_2024,2024-10-14 17:00:00,2024-10-14 21:00:00,BUY,3.9066397300000002,0.01,5.3491,-0.65200000000000724,-0.12188966368174221,20500.98,20437.98,42825.970000000001,43029.970000000001,5854.4300000000003,5857.4300000000003,-0.0030777552595875821,0.0026322283022523307,-0.0057099835618399132,4.3368086899420177e-19,0.01,0.0023935219680955274,0.01,2.0889718442728102,1.5889718442728102,0.017508946216796512,0.02,0.57113659932354455,0.071136599323544547,4,0.040000000000000001,550,0.01,0.52224296106820256,0.02224296106820256,0.070000000000000007,0.49974452440810146,0.00025547559189853519
P2_2024,2024-10-16 17:00:00,2024-10-16 21:00:00,SELL,-4.4878173400000003,0.01,5.1112000000000002,-1.1520000000000075,-0.22538738456722637,20060.48,20172.73,42877.870000000003,43021.870000000003,5812.3699999999999,5837.6199999999999,-0.0055799818733344685,-0.0038437617424256034,-0.001736220130908865,0,0.01,0.0023392579901940092,0.01,2.1374299119462745,1.6374299119462745,0.017256712838308642,0.02,0.5794846384533171,0.079484638453317102,4,0.040000000000000001,550,0.01,0.53435747798656863,0.03435747798656863,0.070000000000000007,0.50704905864665251,0.0070490586466525063
P2_2024,2024-10-17 17:00:00,2024-10-17 21:00:00,SELL,-3.3372027200000001,0.01,5.1818,-0.46200000000000729,-0.089158207572659562,20272.84,20315.959999999999,43242.75,43301.25,5861.6800000000003,5864.6800000000003,-0.0021247248611411169,-0.00093179071220163365,-0.0011929341489394832,0,0.01,0.0023440738620924893,0.01,2.133038587588123,1.633038587588123,0.017292687420671204,0.02,0.57827911629549689,0.078279116295496887,4,0.040000000000000001,550,0.01,0.53325964689703076,0.033259646897030759,0.070000000000000007,0.50599422675855987,0.005994226758559873
P2_2024,2024-10-21 17:00:00,2024-10-21 21:00:00,BUY,2.5839340000000002,0.01,5.1855000000000002,-0.032000000000007273,-0.0061710539003003127,20343.869999999999,20343.619999999999,43184.260000000002,42958.260000000002,5861.1400000000003,5853.1400000000003,-1.2288789502809315e-05,-0.0033064924780218585,0.0032942036885190494,2.1006417091906648e-19,0.01,0.0023554728042115341,0.01,2.1227160810602901,1.6227160810602901,0.017354874648959073,0.02,0.57620698519996449,0.076206985199964494,4,0.040000000000000001,550,0.01,0.53067902026507252,0.030679020265072521,0.070000000000000007,0.50418111204996896,0.0041811120499689602
P2_2024,2024-10-22 17:00:00,2024-10-22 21:00:00,BUY,2.0138040199999998,0.01,5.1006999999999998,1.1179999999999926,0.21918560197619791,20314.5,20428.5,42762.720000000001,43024.720000000001,5833,5860.5,0.0055960679135860242,0.0054058078283624389,0.00019026008522358539,0,0.01,0.0023752581687974945,0.01,2.1050343350808536,1.6050343350808536,0.0174134236242071,0.02,0.57426961037682434,0.074269610376824335,4,0.040000000000000001,550,0.01,0.5262585837702134,0.026258583770213395,0.070000000000000007,0.50248590907972146,0.00248590907972146
P2_2024,2024-10-23 17:00:00,2024-10-23 21:00:00,SELL,-0.86867006000000002,0.01,5.1454000000000004,3.0579999999999927,0.59431725424650994,20290.52,19982.77,42723.190000000002,42418.190000000002,5832.6599999999999,5779.04,0.01528337964809235,0.0082000812891132226,0.0070832983589791277,0,0.01,0.0023746494585259199,0.01,2.1055739330485372,1.6055739330485372,0.017393882036669375,0.02,0.57491478779252569,0.074914787792525694,4,0.040000000000000001,550,0.01,0.52639348326213431,0.02639348326213431,0.070000000000000007,0.50305043931846005,0.003050439318460052
P2_2024,2024-10-25 17:00:00,2024-10-25 21:00:00,BUY,6.04122834,0.01,5.1364000000000001,-1.4119999999999708,-0.27490070866754357,20512.720000000001,20373.220000000001,42526.080000000002,42100.580000000002,5852.6099999999997,5810.4899999999998,-0.0068238881788181358,-0.0086394142025810333,0.0018155260237628975,0,0.01,0.0024117811940343433,0.01,2.0731565584671365,1.5731565584671365,0.017524420728529666,0.02,0.57063227109812831,0.070632271098128308,4,0.040000000000000001,550,0.01,0.51828913961678413,0.018289139616784134,0.070000000000000007,0.49930323721086228,0.00069676278913771705
P2_2024,2024-10-28 17:00:00,2024-10-28 21:00:00,SELL,-4.6826310800000002,0.01,5.0800000000000001,-0.032000000000007273,-0.0062992125984266288,20427.77,20427.02,42414.540000000001,42465.540000000001,5836.0699999999997,5838.0699999999997,3.6715401062327402e-05,-0.00077216659352165665,0.00080888199458398408,3.3881317890172014e-20,0.01,0.0024081093417493153,0.01,2.0763176793159506,1.5763176793159506,0.017501306529907969,0.02,0.57138591241236802,0.071385912412368024,4,0.040000000000000001,550,0.01,0.51907941982898764,0.019079419828987643,0.070000000000000007,0.49996267336082206,3.7326639177936993e-05
