role,decision_epoch,decision_time,exit_epoch,exit_time,pair,residual_z,alpha,beta,r_squared,residual_mean,residual_std,first_symbol,first_direction,first_volume,first_atr,first_planned_loss,second_symbol,second_direction,second_volume,second_atr,second_planned_loss,planned_basket_loss,leg_risk_ratio,exit_reason,hold_common_h1_bars,actual_pnl,stressed_pnl,extra_stress_cost,actual_balance_after,stressed_balance_after
RESIDUAL_Z075,1704272400,2024-01-03T09:00:00,1704279600,2024-01-03T11:00:00,US100_US500,-2.169174234118879,0.166163661724692,1.1288913712673008,0.9815842562641082,0.0002863670776332798,0.0045589330788549,US100,LONG,0.01,45.847916666666606,0.45847916666666605,US500,SHORT,0.1,8.305833333333377,0.8305833333333377,1.2890625000000038,1.8116053982823765,TIME,3,0.17800000000001093,0.12800000000001094,0.05,90.75246666666672,89.91696666666671
RESIDUAL_Z075,1704283200,2024-01-03T12:00:00,1704290400,2024-01-03T14:00:00,US100_US500,-2.3251011955459195,0.19353372775335842,1.1256424846070903,0.9810063773582078,1.664577890989986e-05,0.004943109296113983,US100,LONG,0.01,48.33125000000003,0.4833125000000003,US500,SHORT,0.1,8.557083333333367,0.8557083333333367,1.339020833333337,1.7705073494547239,TIME,3,0.47199999999998915,0.40799999999998915,0.064,91.22446666666671,90.3249666666667
RESIDUAL_Z075,1704294000,2024-01-03T15:00:00,1704301200,2024-01-03T17:00:00,US100_US500,-2.097423634696564,0.22237035334974742,1.1222198641752033,0.9803784515208988,-0.0002628038617573473,0.005275980140530294,US100,LONG,0.02,44.65625000000015,0.893125000000003,US500,SHORT,0.11,7.619583333333367,0.8381541666666703,1.7312791666666734,1.065585587377023,TAKE,3,2.59691875000001,2.54191875000001,0.055,93.82138541666673,92.8668854166667
RESIDUAL_Z075,1704304800,2024-01-03T18:00:00,1704308400,2024-01-03T19:00:00,US30_US500,1.607791392581209,1.0247070198037918,1.1225054133794763,0.9654411382304754,0.003407797546262026,0.004908588969942581,US30,SHORT,0.01,55.00833333333412,0.5500833333333413,US500,LONG,0.11,7.905000000000011,0.8695500000000012,1.4196333333333424,1.5807604908347013,STOP,2,-1.4196333333333424,-1.4836333333333425,0.064,92.40175208333339,91.38325208333336
RESIDUAL_Z075,1704312000,2024-01-03T20:00:00,1704315600,2024-01-03T21:00:00,US100_US500,-1.7598556578707205,0.2659053706548171,1.1170532475701036,0.9794269025970735,-0.0007348690549114911,0.0056467347639277705,US100,LONG,0.02,40.17916666666648,0.8035833333333297,US500,SHORT,0.12,7.530000000000011,0.9036000000000013,1.7071833333333308,1.1244633412838396,STOP,2,-1.7071833333333308,-1.795183333333331,0.088,90.69456875000006,89.58806875000003
RESIDUAL_Z075,1704319200,2024-01-03T22:00:00,1704330000,2024-01-04T01:00:00,US100_US500,-1.7392026155795146,0.2815138590197197,1.115200176165705,0.9789605072747624,-0.0009665527524246506,0.005801690683067065,US100,LONG,0.02,41.16041666666653,0.8232083333333305,US500,SHORT,0.11,7.986250000000003,0.8784875000000003,1.7016958333333307,1.0671508832312637,TIME,3,0.4917000000000098,0.4367000000000098,0.055,91.18626875000007,90.02476875000005
RESIDUAL_Z075,1704333600,2024-01-04T02:00:00,1704340800,2024-01-04T04:00:00,US100_US30,-1.5737942457111052,-0.028199264856043627,0.9259433472566089,0.9011770702287023,-0.002377480863830809,0.011184253316844209,US100,LONG,0.02,38.533333333333154,0.7706666666666631,US30,SHORT,0.01,55.80416666666679,0.5580416666666679,1.328708333333331,1.381019935787342,TIME,3,-0.11599999999998545,-0.15599999999998546,0.04000000000000001,91.07026875000008,89.86876875000006
RESIDUAL_Z075,1704344400,2024-01-04T05:00:00,1704351600,2024-01-04T07:00:00,US100_US30,-1.4778155544890272,0.029457851135513025,0.920444574449526,0.8991768165312108,-0.002955917280021203,0.01144922682932773,US100,LONG,0.02,38.970833333333225,0.7794166666666645,US30,SHORT,0.01,56.03333333333345,0.5603333333333346,1.339749999999999,1.3909875074360432,TIME,3,0.050000000000036376,0.010000000000036369,0.04000000000000001,91.12026875000012,89.87876875000009
RESIDUAL_Z075,1704355200,2024-01-04T08:00:00,1704362400,2024-01-04T10:00:00,US100_US30,-1.3712005993954763,0.08554734694653199,0.915095299859019,0.8970843351372435,-0.003582864051997222,0.011612067150099513,US100,LONG,0.02,38.74791666666662,0.7749583333333324,US30,SHORT,0.01,56.63749999999982,0.5663749999999982,1.3413333333333306,1.3682777900389935,TIME,3,-0.24599999999998548,-0.2859999999999855,0.04000000000000001,90.87426875000014,89.5927687500001
RESIDUAL_Z075,1704366000,2024-01-04T11:00:00,1704373200,2024-01-04T13:00:00,US30_US500,1.3369681731340322,0.8316630201301276,1.1454070767372795,0.9638579168036494,0.004778172942829302,0.005512716800713295,US30,SHORT,0.01,58.75416666666691,0.5875416666666692,US500,LONG,0.11,8.072083333333353,0.8879291666666689,1.475470833333338,1.5112616126515823,TIME,3,-0.38700000000004364,-0.45400000000004365,0.067,90.4872687500001,89.13876875000005
RESIDUAL_Z075,1704376800,2024-01-04T14:00:00,1704384000,2024-01-04T16:00:00,US30_US500,1.3905277925829178,0.7976123625272304,1.1494465539647427,0.9634874475300917,0.005098241913793859,0.005499423372481047,US30,SHORT,0.01,59.3125,0.593125,US500,LONG,0.11,8.088750000000005,0.8897625000000005,1.4828875000000004,1.5001264488935728,STOP,3,-1.4828875000000004,-1.5458875000000003,0.063,89.0043812500001,87.59288125000005
RESIDUAL_Z075,1704387600,2024-01-04T17:00:00,1704394800,2024-01-04T19:00:00,US100_US500,-1.7555455729122782,0.36481746496440337,1.1052992383652502,0.9745662819470584,-0.0032607604732994475,0.006428531964732306,US100,LONG,0.02,40.33541666666671,0.8067083333333342,US500,SHORT,0.1,8.538750000000013,0.8538750000000013,1.6605833333333355,1.0584680543360367,TIME,3,0.6560000000000037,0.6060000000000036,0.05,89.6603812500001,88.19888125000006
RESIDUAL_Z075,1704398400,2024-01-04T20:00:00,1704405600,2024-01-04T22:00:00,US30_US500,1.4581252184550362,0.7335087085414642,1.1570536779050136,0.9624039427761549,0.005922027495164091,0.005544630896290672,US30,SHORT,0.01,61.80000000000018,0.6180000000000019,US500,LONG,0.1,8.499166666666687,0.8499166666666688,1.4679166666666705,1.3752696871628902,STOP,3,-1.4679166666666705,-1.5299166666666706,0.062,88.19246458333343,86.66896458333339
RESIDUAL_Z075,1704409200,2024-01-04T23:00:00,1704420000,2024-01-05T02:00:00,US30_US500,1.722226144143275,0.7048339573132676,1.1604570372336631,0.9618160131057951,0.006335284788757167,0.005592880885999078,US30,SHORT,0.01,58.35833333333388,0.5835833333333388,US500,LONG,0.1,8.120000000000042,0.8120000000000043,1.395583333333343,1.391403684135365,TIME,3,-0.05099999999996724,-0.11299999999996724,0.062,88.14146458333346,86.55596458333342
RESIDUAL_Z075,1704423600,2024-01-05T03:00:00,1704430800,2024-01-05T05:00:00,US30_US500,1.6041212871018884,0.6734615357785323,1.1641800283955752,0.9612500859872362,0.006751988209701724,0.005674034243145683,US30,SHORT,0.01,52.49166666666709,0.5249166666666709,US500,LONG,0.11,7.415833333333353,0.8157416666666688,1.3406583333333397,1.5540403238609217,TIME,3,-0.09099999999998545,-0.15799999999998546,0.067,88.05046458333348,86.39796458333343
RESIDUAL_Z075,1704434400,2024-01-05T06:00:00,1704441600,2024-01-05T08:00:00,US30_US500,1.505489280830575,0.6396535525340248,1.1681912247119839,0.9607686684039987,0.007154949861415553,0.00570138468812614,US30,SHORT,0.01,51.62916666666721,0.5162916666666721,US500,LONG,0.12,7.27000000000002,0.8724000000000024,1.3886916666666744,1.689742555080287,TIME,3,-0.42400000000001453,-0.49600000000001454,0.072,87.62646458333346,85.90196458333342
RESIDUAL_Z075,1704445200,2024-01-05T09:00:00,1704452400,2024-01-05T11:00:00,US30_US500,1.5029101213683786,0.60467189667607,1.1723412955442551,0.9603144966570578,0.007552210020869717,0.005717902440225174,US30,SHORT,0.01,53.34583333333406,0.5334583333333407,US500,LONG,0.11,7.603333333333353,0.8363666666666688,1.3698250000000094,1.567820042177597,TIME,3,-0.15729999999996835,-0.22429999999996836,0.067,87.4691645833335,85.67766458333345
RESIDUAL_Z075,1704456000,2024-01-05T12:00:00,1704463200,2024-01-05T14:00:00,US30_US500,1.4070630280417926,0.569180742381004,1.1765516826167812,0.9598245609435002,0.007973093997829972,0.005695393696383523,US30,SHORT,0.01,55.05000000000018,0.5505000000000019,US500,LONG,0.11,7.7333333333333485,0.8506666666666683,1.4011666666666702,1.5452618831365403,TIME,3,-0.1909999999999127,-0.25799999999991274,0.067,87.27816458333358,85.41966458333354
RESIDUAL_Z075,1704466800,2024-01-05T15:00:00,1704466800,2024-01-05T15:00:00,US30_US500,1.380563089751167,0.533313267773524,1.1808065329479143,0.9593101646353476,0.008399029750590556,0.005624398834359066,US30,SHORT,0.01,55.59583333333345,0.5559583333333346,US500,LONG,0.11,7.80125000000002,0.8581375000000022,1.4140958333333367,1.5435284418796378,STOP,1,-1.4140958333333367,-1.4690958333333366,0.055,85.86406875000024,83.9505687500002
RESIDUAL_Z075,1704470400,2024-01-05T16:00:00,1704470400,2024-01-05T16:00:00,US30_US500,1.3186566607159902,0.5217753324035659,1.1821752647725332,0.9591345730030946,0.008538462432925517,0.005588287442422697,US30,SHORT,0.01,59.07916666666673,0.5907916666666673,US500,LONG,0.1,8.265833333333338,0.8265833333333339,1.4173750000000012,1.3991113618731923,TAKE,1,2.1260625000000015,2.0760625000000017,0.05,87.99013125000025,86.02663125000021
RESIDUAL_Z075,1704474000,2024-01-05T17:00:00,1704474000,2024-01-05T17:00:00,US100_US30,-0.8395359559683421,0.7672854167713687,0.8500943823582904,0.8737389051841548,-0.011434775993663807,0.01093131412335122,US100,LONG,0.02,39.78750000000006,0.7957500000000012,US30,SHORT,0.01,61.97500000000006,0.6197500000000006,1.4155000000000018,1.2839854780153295,STOP,1,-1.4155000000000018,-1.4155000000000018,0.0,86.57463125000024,84.6111312500002
RESIDUAL_Z075,1704492000,2024-01-05T22:00:00,1704675600,2024-01-08T01:00:00,US30_US500,1.0297372808665408,0.47862081599947537,1.1872968123130008,0.9582364914782788,0.009238355710718626,0.005046702479173722,US30,SHORT,0.01,73.4416666666669,0.734416666666669,US500,LONG,0.08,10.65833333333334,0.8526666666666672,1.5870833333333363,1.1610121411551089,TIME,3,0.8484000000000379,0.8084000000000379,0.04,87.42303125000028,85.41953125000023
RESIDUAL_Z075,1704686400,2024-01-08T04:00:00,1704693600,2024-01-08T06:00:00,US100_US500,-0.7562785102014928,0.6362604905934095,1.0730965808544215,0.9677493432466944,-0.007593311126157724,0.004774754325851836,US100,LONG,0.02,42.947916666666664,0.8589583333333333,US500,SHORT,0.08,10.540416666666715,0.8432333333333373,1.7021916666666705,1.0186484563386915,TIME,3,-0.21999999999992725,-0.28799999999992726,0.068,87.20303125000035,85.13153125000031
RESIDUAL_Z075,1704697200,2024-01-08T07:00:00,1704704400,2024-01-08T09:00:00,US100_US500,-0.8265682185416051,0.6581410904577041,1.070500614088498,0.9670548691193093,-0.007994681511626578,0.0043673389503425175,US100,LONG,0.02,43.13541666666659,0.8627083333333319,US500,SHORT,0.08,10.657083333333352,0.8525666666666681,1.715275,1.0118954529460027,TIME,3,0.11399999999994179,0.04599999999994178,0.068,87.3170312500003,85.17753125000024
RESIDUAL_Z075,1704711600,2024-01-08T11:00:00,1704718800,2024-01-08T13:00:00,US100_US500,-0.9177998068325656,0.6876510056988199,1.066999815702722,0.9661289004307312,-0.008489720351222732,0.0037930991610094595,US100,LONG,0.02,43.291666666666664,0.8658333333333333,US500,SHORT,0.08,10.721666666666655,0.8577333333333325,1.7235666666666658,1.0094434944815804,TIME,3,0.4559999999999855,0.38799999999998547,0.068,87.77303125000029,85.56553125000023
RESIDUAL_Z075,1704733200,2024-01-08T17:00:00,1704740400,2024-01-08T19:00:00,US30_US500,-2.1113935733172853,0.35795657641424405,1.2016120389663223,0.9559830790148798,0.010719307042803347,0.003006597907080348,US30,LONG,0.01,76.56250000000091,0.7656250000000091,US500,SHORT,0.07,10.996249999999995,0.7697374999999997,1.5353625000000088,1.0053714285714164,TIME,3,0.19850000000005807,0.1515000000000581,0.047,87.97153125000034,85.71703125000029
RESIDUAL_Z075,1704744000,2024-01-08T20:00:00,1704751200,2024-01-08T22:00:00,US100_US500,2.929765363526834,0.7440028321930168,1.0603178406432836,0.9646360555202417,-0.009250035785483057,0.002003778761806986,US100,SHORT,0.02,42.37500000000008,0.8475000000000016,US500,LONG,0.09,9.744166666666652,0.8769749999999987,1.7244750000000004,1.0347787610619434,TIME,3,1.133300000000054,1.0613000000000539,0.07200000000000001,89.10483125000039,86.77833125000035
RESIDUAL_Z075,1704754800,2024-01-08T23:00:00,1704765600,2024-01-09T02:00:00,US30_US500,-2.729167698451451,0.32361429029618805,1.205680867627683,0.9558049132085488,0.010552654793238006,0.0031669292314017725,US30,LONG,0.01,66.0666666666666,0.6606666666666661,US500,SHORT,0.09,9.019166666666669,0.8117250000000001,1.4723916666666663,1.2286453077699306,TIME,3,-0.11769999999995889,-0.1726999999999589,0.055,88.98713125000043,86.60563125000039
RESIDUAL_Z075,1704769200,2024-01-09T03:00:00,1704776400,2024-01-09T05:00:00,US30_US500,-2.464599318354926,0.30850645320720105,1.2074701164754673,0.9557480180788231,0.010329654659697965,0.0034990089616480043,US30,LONG,0.01,59.883333333333816,0.5988333333333382,US500,SHORT,0.1,8.09499999999999,0.809499999999999,1.4083333333333372,1.351795157250196,TIME,3,-0.06400000000001456,-0.12600000000001454,0.062,88.92313125000041,86.47963125000037
RESIDUAL_Z075,1704780000,2024-01-09T06:00:00,1704787200,2024-01-09T08:00:00,US30_US500,-2.230332738603694,0.29272327499456097,1.209339224183109,0.9556778671931287,0.010130353655667132,0.0037832692457915656,US30,LONG,0.01,56.400000000000546,0.5640000000000055,US500,SHORT,0.11,7.740833333333323,0.8514916666666655,1.415491666666671,1.5097369976359172,TIME,3,-0.00799999999995634,-0.07499999999995635,0.067,88.91513125000046,86.4046312500004
RESIDUAL_Z075,1704790800,2024-01-09T09:00:00,1704798000,2024-01-09T11:00:00,US30_US500,-2.016282495740776,0.27643662753319553,1.2112680288140303,0.9555879162363553,0.009916570311045278,0.004039362149610828,US30,LONG,0.01,55.46250000000085,0.5546250000000085,US500,SHORT,0.11,7.55125000000002,0.8306375000000022,1.3852625000000107,1.4976560739238036,TIME,3,0.2418000000000119,0.1748000000000119,0.067,89.15693125000047,86.57943125000043
RESIDUAL_Z075,1704801600,2024-01-09T12:00:00,1704808800,2024-01-09T14:00:00,US30_US500,-1.7585286235819926,0.25919811139009497,1.213309611740561,0.9554831060815887,0.009710294044529591,0.004257146467625732,US30,LONG,0.01,55.579166666667334,0.5557916666666733,US500,SHORT,0.11,7.492083333333388,0.8241291666666727,1.3799208333333461,1.4828023090186602,TIME,3,0.0910000000000582,0.024000000000058197,0.067,89.24793125000053,86.60343125000048
RESIDUAL_Z075,1704812400,2024-01-09T15:00:00,1704819600,2024-01-09T17:00:00,US30_US500,-1.596840367350893,0.24027739429832096,1.2155505699064766,0.9553666990221166,0.009516104735769379,0.004430380679197573,US30,LONG,0.01,52.65416666666746,0.5265416666666746,US500,SHORT,0.12,7.1066666666667215,0.8528000000000066,1.3793416666666811,1.6196249109756944,STOP,3,-1.3793416666666811,-1.448341666666681,0.069,87.86858958333386,85.1550895833338
RESIDUAL_Z075,1704823200,2024-01-09T18:00:00,1704823200,2024-01-09T18:00:00,US100_US500,2.0721207085197615,0.8703096226976683,1.0453475085379014,0.9618531355950521,-0.008512889596063278,0.0025691397334596327,US100,SHORT,0.02,31.293749999999363,0.6258749999999873,US500,LONG,0.12,7.155833333333362,0.8587000000000035,1.4845749999999907,1.3719992011184676,STOP,1,-1.4845749999999907,-1.5715749999999906,0.087,86.38401458333387,83.58351458333381
RESIDUAL_Z075,1704826800,2024-01-09T19:00:00,1704830400,2024-01-09T20:00:00,US100_US500,2.4628865217161344,0.8715195333748014,1.0452039462983502,0.9617590375711647,-0.008436131674271615,0.0026557402275582376,US100,SHORT,0.02,32.99374999999933,0.6598749999999867,US500,LONG,0.11,7.441250000000044,0.8185375000000048,1.4784124999999915,1.2404432657700646,STOP,2,-1.4784124999999915,-1.5614124999999914,0.083,84.90560208333387,82.02210208333382
RESIDUAL_Z075,1704834000,2024-01-09T21:00:00,1704837600,2024-01-09T22:00:00,US100_US500,2.394214453849529,0.8734523922402904,1.0449746169686478,0.9615657034498176,-0.008304111327600061,0.00283235711638447,US100,SHORT,0.02,33.89166666666597,0.6778333333333194,US500,LONG,0.11,7.632083333333374,0.8395291666666711,1.5173624999999906,1.2385480698303737,STOP,2,-1.5173624999999906,-1.5993624999999907,0.082,83.38823958333388,80.42273958333384
RESIDUAL_Z075,1704841200,2024-01-09T23:00:00,1704852000,2024-01-10T02:00:00,US100_US500,2.422719875272465,0.8741145228772247,1.0448958578585321,0.9613793739458959,-0.00816591910501028,0.003013768956001312,US100,SHORT,0.02,34.514583333332666,0.6902916666666533,US500,LONG,0.11,7.434166666666708,0.8177583333333379,1.5080499999999912,1.1846562443411897,TIME,3,-0.22020000000008622,-0.2912000000000862,0.07100000000000001,83.1680395833338,80.13153958333375
RESIDUAL_Z075,1704855600,2024-01-10T03:00:00,1704862800,2024-01-10T05:00:00,US100_US500,2.2470703602141984,0.8762222285589445,1.0446461561515663,0.9610797556254274,-0.007902185177636837,0.003295039151215815,US100,SHORT,0.02,33.65624999999924,0.6731249999999848,US500,LONG,0.11,7.1291666666666815,0.784208333333335,1.4573333333333198,1.165026307644721,TIME,3,-0.28700000000004366,-0.3700000000000437,0.083,82.88103958333375,79.7615395833337
RESIDUAL_Z075,1704866400,2024-01-10T06:00:00,1704873600,2024-01-10T08:00:00,US100_US500,2.0623603418217247,0.8780598576024694,1.044428527222902,0.9607645701140712,-0.007636043302092406,0.0035476317525825795,US100,SHORT,0.02,34.23749999999973,0.6847499999999945,US500,LONG,0.11,7.2750000000000155,0.8002500000000017,1.4849999999999963,1.1686746987951926,TIME,3,0.06999999999992723,-0.013000000000072773,0.083,82.95103958333367,79.74853958333362
RESIDUAL_Z075,1704877200,2024-01-10T09:00:00,1704884400,2024-01-10T11:00:00,US100_US500,1.7370935346505452,0.880601675522783,1.044127431654074,0.9604138801268675,-0.007377711502750721,0.003753159601272086,US100,SHORT,0.02,34.82083333333291,0.6964166666666581,US500,LONG,0.11,7.4520833333333485,0.8197291666666683,1.5161458333333264,1.1770671293526553,TIME,3,-0.29379999999994655,-0.37679999999994657,0.083,82.65723958333372,79.37173958333368
RESIDUAL_Z075,1704888000,2024-01-10T12:00:00,1704895200,2024-01-10T14:00:00,US100_US500,2.097319993779399,0.8820440393356268,1.043957150424342,0.9600687762192924,-0.007090860380973803,0.00400138485373793,US100,SHORT,0.02,36.927083333332725,0.7385416666666546,US500,LONG,0.1,7.798750000000003,0.7798750000000003,1.518416666666655,1.0559661495063648,TIME,3,0.23300000000004717,0.15500000000004716,0.07800000000000001,82.89023958333377,79.52673958333372
RESIDUAL_Z075,1704898800,2024-01-10T15:00:00,1704906000,2024-01-10T17:00:00,US100_US500,1.5563759698600972,0.8837038242213691,1.043760927594205,0.9597232580031256,-0.0068214008777923345,0.004197666094981636,US100,SHORT,0.02,37.249999999999545,0.7449999999999909,US500,LONG,0.1,7.802083333333333,0.7802083333333334,1.5252083333333242,1.0472595078299904,TIME,3,0.20199999999997087,0.12399999999997086,0.07800000000000001,83.09223958333374,79.65073958333369
RESIDUAL_Z075,1704909600,2024-01-10T18:00:00,1704916800,2024-01-10T20:00:00,US100_US500,1.5181423016011022,0.8878203777866656,1.0432731732647205,0.9593761485411102,-0.006587332342286145,0.004308641421891336,US100,SHORT,0.02,38.71666666666639,0.7743333333333279,US500,LONG,0.1,8.260416666666705,0.8260416666666706,1.6003749999999983,1.0667778734395303,TIME,3,-0.15999999999999998,-0.238,0.07800000000000001,82.93223958333374,79.41273958333369
RESIDUAL_Z075,1704920400,2024-01-10T21:00:00,1704924000,2024-01-10T22:00:00,US100_US500,1.5760544449122569,0.8900489569943275,1.0430096773495778,0.9590039544226133,-0.00620067215809648,0.004359383008198474,US100,SHORT,0.02,35.96874999999985,0.719374999999997,US500,LONG,0.1,7.716666666666697,0.7716666666666697,1.4910416666666668,1.072690414132647,STOP,2,-1.4910416666666668,-1.569041666666667,0.07800000000000001,81.44119791666708,77.84369791666703
RESIDUAL_Z075,1704927600,2024-01-10T23:00:00,1704938400,2024-01-11T02:00:00,US100_US30,1.3824141149259297,1.5203169995830272,0.7783964757795746,0.8452030204764296,-0.008515250769597435,0.010008881777405786,US100,SHORT,0.02,37.235416666666424,0.7447083333333285,US30,LONG,0.01,55.412500000000364,0.5541250000000036,1.2988333333333322,1.3439356342581974,TIME,3,-0.43,-0.4654,0.0354,81.01119791666707,77.37829791666702
RESIDUAL_Z075,1704942000,2024-01-11T03:00:00,1704949200,2024-01-11T05:00:00,US100_US500,1.4338677983229193,0.8918393989557991,1.042798394191465,0.958474569100393,-0.0056051715220287,0.004459756648820795,US100,SHORT,0.02,36.04374999999967,0.7208749999999934,US500,LONG,0.1,7.729166666666667,0.7729166666666667,1.49379166666666,1.0721923588231992,TIME,3,-0.34899999999999637,-0.39899999999999636,0.05,80.66219791666708,76.97929791666702
