time_epoch,time,US100_ATR60,US30_ATR60,US100_LONG_actual_R,US100_LONG_extra_stress_R,US100_LONG_exit_offset,US100_LONG_exit_reason,US100_SHORT_actual_R,US100_SHORT_extra_stress_R,US100_SHORT_exit_offset,US100_SHORT_exit_reason,US30_LONG_actual_R,US30_LONG_extra_stress_R,US30_LONG_exit_offset,US30_LONG_exit_reason,US30_SHORT_actual_R,US30_SHORT_extra_stress_R,US30_SHORT_exit_offset,US30_SHORT_exit_reason
1712354400,2024-04-05T22:00:00,14.439499999999862,23.845000000001527,1.222341537475586,0.01731361821293831,14,TIME_15_M1,-1.0,0.096956267952919,5,STOP_ADVERSE_FIRST,1.0316628217697144,0.012581254355609417,14,TIME_15_M1,-1.0,0.05032501742243767,6,STOP_ADVERSE_FIRST
1712355300,2024-04-05T22:15:00,12.967000000000189,21.688333333334594,-1.0,0.04781368002295494,2,STOP_ADVERSE_FIRST,1.5,0.04627130553126335,9,TAKE,-1.0,0.05532928556203842,2,STOP_ADVERSE_FIRST,1.5,0.05532928556203842,9,TAKE
1712356200,2024-04-05T22:30:00,11.701166666666843,19.62833333333486,1.5,0.06409617513418198,3,TAKE,-1.0,0.06666001677513123,2,STOP_ADVERSE_FIRST,1.5,0.06113611161708832,3,TAKE,-1.0,0.06113611161708832,2,STOP_ADVERSE_FIRST
1712357100,2024-04-05T22:45:00,10.39950000000002,17.481666666668026,1.5,0.12981393933296204,1,TAKE,-1.0,0.04615606367588043,1,STOP_ADVERSE_FIRST,1.5,0.06864333897829056,1,TAKE,-1.0,0.06864333897829056,0,STOP_ADVERSE_FIRST
1712358000,2024-04-05T23:00:00,9.980000000000048,17.31500000000136,-1.0,0.0,0,STOP_ADVERSE_FIRST,0.7314629554748535,0.1402805596590042,14,TIME_15_M1,0.5371065735816956,0.0,14,TIME_15_M1,-1.0,0.06930407136678696,1,STOP_ADVERSE_FIRST
1712358900,2024-04-05T23:15:00,8.274166666666437,14.733333333334546,1.1179373264312744,0.1692013293504715,14,TIME_15_M1,-1.0,0.1692013293504715,11,STOP_ADVERSE_FIRST,1.5,0.08144796639680862,11,TAKE,-1.0,0.08144796639680862,10,STOP_ADVERSE_FIRST
1712359800,2024-04-05T23:30:00,6.599166666666254,12.031666666667418,-0.10607399791479111,0.21214799582958221,14,TIME_15_M1,-1.0,0.20457127690315247,2,STOP_ADVERSE_FIRST,-1.0,0.09973680227994919,11,STOP_ADVERSE_FIRST,0.3740130066871643,0.09973680227994919,14,TIME_15_M1
1712542500,2024-04-08T02:15:00,2.944166666666812,2.560000000000946,1.5,0.47551655769348145,9,TAKE,-1.0,0.47551655769348145,2,STOP_ADVERSE_FIRST,1.5,0.5078125,2,TAKE,-1.0,0.5078125,1,STOP_ADVERSE_FIRST
1712543400,2024-04-08T02:30:00,2.528333333333285,2.520000000000679,-1.0,0.553724467754364,6,STOP_ADVERSE_FIRST,-1.0,0.553724467754364,0,STOP_ADVERSE_FIRST,1.5,0.5158730149269104,3,TAKE,-1.0,0.4761904776096344,1,STOP_ADVERSE_FIRST
1712544300,2024-04-08T02:45:00,2.2799999999997453,2.496666666666958,-1.0,0.6140350699424744,1,STOP_ADVERSE_FIRST,-1.0,0.6140350699424744,0,STOP_ADVERSE_FIRST,-1.0,0.5206942558288574,1,STOP_ADVERSE_FIRST,-1.0,0.5206942558288574,0,STOP_ADVERSE_FIRST
1712545200,2024-04-08T03:00:00,2.4141666666663393,2.958333333333697,-1.0,0.5799102783203125,0,STOP_ADVERSE_FIRST,1.5,0.5799102783203125,0,TAKE,-1.0,0.405633807182312,0,STOP_ADVERSE_FIRST,-1.0,0.405633807182312,0,STOP_ADVERSE_FIRST
1712546100,2024-04-08T03:15:00,2.8716666666663513,3.828333333334619,-1.0,0.487521767616272,5,STOP_ADVERSE_FIRST,-1.0,0.487521767616272,0,STOP_ADVERSE_FIRST,1.5,0.3134523332118988,1,TAKE,-1.0,0.3134523332118988,0,STOP_ADVERSE_FIRST
1712547000,2024-04-08T03:30:00,3.417499999999806,4.525000000001091,1.5,0.4096561670303345,9,TAKE,-1.0,0.4096561670303345,0,STOP_ADVERSE_FIRST,-1.0,0.265193372964859,3,STOP_ADVERSE_FIRST,-1.0,0.265193372964859,0,STOP_ADVERSE_FIRST
1712547900,2024-04-08T03:45:00,3.7808333333333093,5.08666666666771,1.5,0.3702887296676636,5,TAKE,-1.0,0.3702887296676636,0,STOP_ADVERSE_FIRST,1.5,0.23591087758541107,1,TAKE,-1.0,0.23591087758541107,0,STOP_ADVERSE_FIRST
1712548800,2024-04-08T04:00:00,3.953333333333406,5.165000000000631,-1.0,0.3541315197944641,2,STOP_ADVERSE_FIRST,-1.0,0.3541315197944641,0,STOP_ADVERSE_FIRST,-1.0,0.15488867461681366,2,STOP_ADVERSE_FIRST,0.6776379346847534,0.2323330044746399,14,TIME_15_M1
1712549700,2024-04-08T04:15:00,3.533333333333394,4.6016666666664,-1.0,0.3962264060974121,2,STOP_ADVERSE_FIRST,-1.0,0.3962264060974121,1,STOP_ADVERSE_FIRST,-1.0,0.260775089263916,2,STOP_ADVERSE_FIRST,-1.0,0.260775089263916,1,STOP_ADVERSE_FIRST
1712550600,2024-04-08T04:30:00,3.3925000000001697,4.2533333333328,1.5,0.41267502307891846,11,TAKE,-1.0,0.41267502307891846,0,STOP_ADVERSE_FIRST,1.5,0.2821316719055176,4,TAKE,-1.0,0.2821316719055176,0,STOP_ADVERSE_FIRST
1712551500,2024-04-08T04:45:00,3.364166666666703,4.1716666666663516,-1.0,0.020807530730962753,3,STOP_ADVERSE_FIRST,1.5,0.08917512744665146,4,TAKE,-1.0,0.2876548171043396,0,STOP_ADVERSE_FIRST,1.5,0.31162604689598083,3,TAKE
1712552400,2024-04-08T05:00:00,3.4341666666666546,4.2433333333331875,-1.0,0.4076680541038513,0,STOP_ADVERSE_FIRST,-1.0,0.4076680541038513,0,STOP_ADVERSE_FIRST,-1.0,0.2827965319156647,0,STOP_ADVERSE_FIRST,1.5,0.2827965319156647,2,TAKE
1712553300,2024-04-08T05:15:00,3.4233333333333578,4.1216666666669575,-1.0,0.4089581370353699,3,STOP_ADVERSE_FIRST,-1.0,0.4089581370353699,1,STOP_ADVERSE_FIRST,-1.0,0.3154063820838928,1,STOP_ADVERSE_FIRST,1.5,0.3154063820838928,8,TAKE
1712554200,2024-04-08T05:30:00,3.1216666666665938,3.721666666667443,-1.0,0.4484783709049225,7,STOP_ADVERSE_FIRST,-1.0,0.4484783709049225,1,STOP_ADVERSE_FIRST,-1.0,0.3493058681488037,5,STOP_ADVERSE_FIRST,-1.0,0.3493058681488037,1,STOP_ADVERSE_FIRST
1712555100,2024-04-08T05:45:00,2.7,3.2666666666675157,-1.0,0.5185185074806213,3,STOP_ADVERSE_FIRST,-1.0,0.5185185074806213,12,STOP_ADVERSE_FIRST,-1.0,0.3979591727256775,5,STOP_ADVERSE_FIRST,-1.0,0.36734694242477417,1,STOP_ADVERSE_FIRST
1712556000,2024-04-08T06:00:00,2.1908333333333454,2.6266666666677336,-1.0,0.6390262246131897,0,STOP_ADVERSE_FIRST,1.5,0.6390262246131897,8,TAKE,-1.0,0.494923859834671,1,STOP_ADVERSE_FIRST,-1.0,0.494923859834671,0,STOP_ADVERSE_FIRST
1712556900,2024-04-08T06:15:00,1.9266666666666423,2.3833333333338182,-1.0,0.7266436219215393,0,STOP_ADVERSE_FIRST,-1.0,0.7266436219215393,0,STOP_ADVERSE_FIRST,-1.0,0.5454545617103577,1,STOP_ADVERSE_FIRST,1.5,0.503496527671814,1,TAKE
1712557800,2024-04-08T06:30:00,2.0683333333333698,2.7983333333333578,-1.0,0.676873505115509,0,STOP_ADVERSE_FIRST,-1.0,0.676873505115509,0,STOP_ADVERSE_FIRST,-1.0,0.4288266897201538,2,STOP_ADVERSE_FIRST,-1.0,0.4288266897201538,0,STOP_ADVERSE_FIRST
1712558700,2024-04-08T06:45:00,2.895833333333515,3.6483333333336003,-1.0,0.48345324397087097,0,STOP_ADVERSE_FIRST,-1.0,0.48345324397087097,9,STOP_ADVERSE_FIRST,-1.0,0.356327086687088,0,STOP_ADVERSE_FIRST,-1.0,0.32891732454299927,9,STOP_ADVERSE_FIRST
1712559600,2024-04-08T07:00:00,3.130833333333491,3.9200000000004365,-1.0,0.44716528058052063,0,STOP_ADVERSE_FIRST,-1.0,0.44716528058052063,4,STOP_ADVERSE_FIRST,-1.0,0.3316326439380646,1,STOP_ADVERSE_FIRST,-1.0,0.30612245202064514,6,STOP_ADVERSE_FIRST
1712560500,2024-04-08T07:15:00,3.1591666666668363,3.9600000000007034,1.5,0.44315484166145325,5,TAKE,-1.0,0.44315484166145325,2,STOP_ADVERSE_FIRST,0.32828283309936523,0.32828283309936523,14,TIME_15_M1,-1.0,0.32828283309936523,0,STOP_ADVERSE_FIRST
1712561400,2024-04-08T07:30:00,2.7733333333335395,3.2650000000009944,-1.0,0.504807710647583,6,STOP_ADVERSE_FIRST,-1.0,0.504807710647583,0,STOP_ADVERSE_FIRST,-1.0,0.3981623351573944,7,STOP_ADVERSE_FIRST,-1.0,0.3981623351573944,1,STOP_ADVERSE_FIRST
1712562300,2024-04-08T07:45:00,1.8808333333332485,2.160000000000946,-1.0,0.7443509101867676,0,STOP_ADVERSE_FIRST,-1.0,0.7443509101867676,2,STOP_ADVERSE_FIRST,-1.0,0.6018518805503845,0,STOP_ADVERSE_FIRST,-1.0,0.6018518805503845,1,STOP_ADVERSE_FIRST
1712563200,2024-04-08T08:00:00,1.6541666666666666,1.9300000000007762,-1.0,0.8463476300239563,0,STOP_ADVERSE_FIRST,-1.0,0.8463476300239563,0,STOP_ADVERSE_FIRST,1.5,0.6735751032829285,1,TAKE,-1.0,0.6735751032829285,0,STOP_ADVERSE_FIRST
1712564100,2024-04-08T08:15:00,1.875,1.9766666666671275,-1.0,0.746666669845581,0,STOP_ADVERSE_FIRST,-1.0,0.746666669845581,1,STOP_ADVERSE_FIRST,-1.0,0.6070826053619385,0,STOP_ADVERSE_FIRST,-1.0,0.6576728224754333,1,STOP_ADVERSE_FIRST
1712565000,2024-04-08T08:30:00,1.9566666666665091,1.9783333333335273,-1.0,0.7155025601387024,0,STOP_ADVERSE_FIRST,-1.0,0.7155025601387024,0,STOP_ADVERSE_FIRST,-1.0,0.6065711975097656,0,STOP_ADVERSE_FIRST,1.5,0.6065711975097656,2,TAKE
1712565900,2024-04-08T08:45:00,2.31833333333343,2.451666666666521,-1.0,0.5823149085044861,0,STOP_ADVERSE_FIRST,1.5,0.5823149085044861,0,TAKE,-1.0,0.4894629418849945,0,STOP_ADVERSE_FIRST,1.5,0.4894629418849945,0,TAKE
1712566800,2024-04-08T09:00:00,3.1283333333334062,3.2949999999998303,1.5,0.4475226402282715,0,TAKE,-1.0,0.4475226402282715,0,STOP_ADVERSE_FIRST,1.5,0.12139605730772018,0,TAKE,-1.0,0.12139605730772018,0,STOP_ADVERSE_FIRST
1712567700,2024-04-08T09:15:00,3.4575000000002545,4.009999999999854,-1.0,0.4049168527126312,0,STOP_ADVERSE_FIRST,1.5,0.4049168527126312,0,TAKE,-1.0,0.29925188422203064,0,STOP_ADVERSE_FIRST,1.5,0.29925188422203064,0,TAKE
1712568600,2024-04-08T09:30:00,4.063333333333685,4.945000000000194,-1.0,0.3445447087287903,7,STOP_ADVERSE_FIRST,-1.0,0.3445447087287903,1,STOP_ADVERSE_FIRST,-1.0,0.24266935884952545,14,STOP_ADVERSE_FIRST,-1.0,0.24266935884952545,1,STOP_ADVERSE_FIRST
1712569500,2024-04-08T09:45:00,4.1066666666668725,5.061666666666982,-1.0,0.34090909361839294,2,STOP_ADVERSE_FIRST,1.5,0.34090909361839294,6,TAKE,-1.0,0.25683239102363586,6,STOP_ADVERSE_FIRST,1.5,0.2370760589838028,7,TAKE
1712570400,2024-04-08T10:00:00,3.688333333333564,4.8333333333335755,-1.0,0.3795752227306366,0,STOP_ADVERSE_FIRST,1.5,0.3795752227306366,0,TAKE,-1.0,0.24827586114406586,0,STOP_ADVERSE_FIRST,-1.0,0.24827586114406586,2,STOP_ADVERSE_FIRST
1712571300,2024-04-08T10:15:00,4.413333333333503,5.783333333333576,1.5,0.317220538854599,1,TAKE,-1.0,0.317220538854599,0,STOP_ADVERSE_FIRST,1.5,0.20749279856681824,0,TAKE,-1.0,0.20749279856681824,0,STOP_ADVERSE_FIRST
1712572200,2024-04-08T10:30:00,4.765833333333466,6.576666666666521,-1.0,0.2937576472759247,0,STOP_ADVERSE_FIRST,-1.0,0.2937576472759247,4,STOP_ADVERSE_FIRST,-1.0,0.18246325850486755,0,STOP_ADVERSE_FIRST,-1.0,0.18246325850486755,0,STOP_ADVERSE_FIRST
1712573100,2024-04-08T10:45:00,5.118333333333309,7.5366666666664965,1.5,0.25398892164230347,5,TAKE,-1.0,0.25398892164230347,2,STOP_ADVERSE_FIRST,1.5,0.14595311880111694,4,TAKE,-1.0,0.1592215895652771,2,STOP_ADVERSE_FIRST
1712574000,2024-04-08T11:00:00,5.669166666666509,8.284999999999734,-1.0,0.06173747032880783,6,STOP_ADVERSE_FIRST,-1.0,0.24694988131523132,1,STOP_ADVERSE_FIRST,-1.0,0.1448400765657425,10,STOP_ADVERSE_FIRST,-1.0,0.1448400765657425,1,STOP_ADVERSE_FIRST
1712574900,2024-04-08T11:15:00,5.45833333333303,8.326666666666643,-1.0,0.256488561630249,1,STOP_ADVERSE_FIRST,-1.0,0.256488561630249,0,STOP_ADVERSE_FIRST,-1.0,0.14411529898643494,1,STOP_ADVERSE_FIRST,1.5,0.14411529898643494,1,TAKE
1712575800,2024-04-08T11:30:00,6.745833333333091,10.318333333333793,-1.0,0.06226065382361412,0,STOP_ADVERSE_FIRST,-1.0,0.20012353360652924,2,STOP_ADVERSE_FIRST,1.5,0.11629784852266312,3,TAKE,-1.0,0.11629784852266312,1,STOP_ADVERSE_FIRST
1712576700,2024-04-08T11:45:00,7.177499999999903,10.69166666666703,-1.0,0.19505399465560913,1,STOP_ADVERSE_FIRST,1.5,0.19505399465560913,2,TAKE,-1.0,0.11223694682121277,1,STOP_ADVERSE_FIRST,1.5,0.11223694682121277,1,TAKE
1712577600,2024-04-08T12:00:00,7.495833333333334,11.188333333333746,-1.0,0.18677042424678802,0,STOP_ADVERSE_FIRST,-1.0,0.18677042424678802,2,STOP_ADVERSE_FIRST,-1.0,0.10725457966327667,0,STOP_ADVERSE_FIRST,-1.0,0.10725457966327667,3,STOP_ADVERSE_FIRST
1712578500,2024-04-08T12:15:00,7.970833333333394,11.533333333333939,-1.0,0.17564035952091217,0,STOP_ADVERSE_FIRST,-1.0,0.17564035952091217,4,STOP_ADVERSE_FIRST,-1.0,0.11271676421165466,1,STOP_ADVERSE_FIRST,-1.0,0.10404624044895172,7,STOP_ADVERSE_FIRST
1712579400,2024-04-08T12:30:00,6.83000000000017,9.216666666666908,-1.0,0.19765739142894745,3,STOP_ADVERSE_FIRST,1.5,0.19765739142894745,7,TAKE,-1.0,0.1301989108324051,3,STOP_ADVERSE_FIRST,1.5,0.1301989108324051,8,TAKE
1712580300,2024-04-08T12:45:00,6.532500000000255,8.81666666666691,-1.0,0.1836968958377838,10,STOP_ADVERSE_FIRST,-1.0,0.1836968958377838,0,STOP_ADVERSE_FIRST,-1.0,0.13610586524009705,7,STOP_ADVERSE_FIRST,1.5,0.13610586524009705,10,TAKE
1712581200,2024-04-08T13:00:00,6.062500000000303,7.841666666667273,-1.0,0.06927835196256638,1,STOP_ADVERSE_FIRST,1.5,0.2144329845905304,3,TAKE,-1.0,0.1530286967754364,0,STOP_ADVERSE_FIRST,1.5,0.1530286967754364,3,TAKE
1712582100,2024-04-08T13:15:00,5.5466666666668365,7.061666666667346,-1.0,0.2524038553237915,1,STOP_ADVERSE_FIRST,-1.0,0.2524038553237915,3,STOP_ADVERSE_FIRST,1.5,0.18409252166748047,3,TAKE,-1.0,0.169931560754776,1,STOP_ADVERSE_FIRST
1712583000,2024-04-08T13:30:00,5.324999999999818,7.088333333334109,-1.0,0.26291078329086304,4,STOP_ADVERSE_FIRST,1.5,0.26291078329086304,6,TAKE,-1.0,0.16929227113723755,5,STOP_ADVERSE_FIRST,1.5,0.16929227113723755,7,TAKE
1712583900,2024-04-08T13:45:00,5.071666666666473,6.5183333333342794,1.5,0.2760433852672577,6,TAKE,-1.0,0.2760433852672577,1,STOP_ADVERSE_FIRST,1.5,0.18409614264965057,2,TAKE,-1.0,0.18409614264965057,1,STOP_ADVERSE_FIRST
1712584800,2024-04-08T14:00:00,4.9833333333330305,6.461666666667588,1.5,0.28093644976615906,1,TAKE,-1.0,0.28093644976615906,0,STOP_ADVERSE_FIRST,1.5,0.1857105940580368,0,TAKE,-1.0,0.1857105940580368,0,STOP_ADVERSE_FIRST
1712585700,2024-04-08T14:15:00,4.795833333333212,6.318333333334037,1.5,0.2919200658798218,4,TAKE,-1.0,0.2919200658798218,2,STOP_ADVERSE_FIRST,1.5,0.2057504653930664,7,TAKE,-1.0,0.2057504653930664,4,STOP_ADVERSE_FIRST
1712586600,2024-04-08T14:30:00,4.556666666666691,5.8433333333339155,-1.0,0.30724212527275085,0,STOP_ADVERSE_FIRST,1.5,0.30724212527275085,1,TAKE,-1.0,0.2053622305393219,0,STOP_ADVERSE_FIRST,1.5,0.22247575223445892,1,TAKE
1712587500,2024-04-08T14:45:00,4.696666666666715,5.97666666666737,-1.0,0.29808375239372253,0,STOP_ADVERSE_FIRST,-1.0,0.29808375239372253,2,STOP_ADVERSE_FIRST,-1.0,0.20078080892562866,0,STOP_ADVERSE_FIRST,-1.0,0.21751254796981812,2,STOP_ADVERSE_FIRST
1712588400,2024-04-08T15:00:00,4.8583333333335155,6.67666666666737,-1.0,0.2881646752357483,0,STOP_ADVERSE_FIRST,1.5,0.2881646752357483,1,TAKE,-1.0,0.1797304004430771,0,STOP_ADVERSE_FIRST,1.5,0.1947079449892044,1,TAKE
1712589300,2024-04-08T15:15:00,5.076666666666642,6.995000000000436,1.5,0.27577149868011475,2,TAKE,-1.0,0.27577149868011475,0,STOP_ADVERSE_FIRST,1.5,0.18584702908992767,2,TAKE,-1.0,0.18584702908992767,0,STOP_ADVERSE_FIRST
1712590200,2024-04-08T15:30:00,5.308333333333394,7.3450000000005575,-1.0,0.2637362778186798,1,STOP_ADVERSE_FIRST,-1.0,0.2637362778186798,4,STOP_ADVERSE_FIRST,-1.0,0.16337645053863525,0,STOP_ADVERSE_FIRST,1.5,0.16337645053863525,1,TAKE
1712591100,2024-04-08T15:45:00,5.439999999999964,7.938333333333381,-1.0,0.25735294818878174,0,STOP_ADVERSE_FIRST,-1.0,0.25735294818878174,1,STOP_ADVERSE_FIRST,-1.0,0.15116523206233978,0,STOP_ADVERSE_FIRST,-1.0,0.15116523206233978,1,STOP_ADVERSE_FIRST
1712592000,2024-04-08T16:00:00,5.884999999999976,8.149999999999757,-1.0,0.23789295554161072,6,STOP_ADVERSE_FIRST,-1.0,0.23789295554161072,0,STOP_ADVERSE_FIRST,-1.0,0.14723926782608032,10,STOP_ADVERSE_FIRST,-1.0,0.14723926782608032,0,STOP_ADVERSE_FIRST
1712592900,2024-04-08T16:15:00,5.666666666666727,8.09333333333343,-1.0,0.24705882370471954,0,STOP_ADVERSE_FIRST,1.5,0.24705882370471954,11,TAKE,-1.0,0.14827017486095428,0,STOP_ADVERSE_FIRST,-1.0,0.0,10,STOP_ADVERSE_FIRST
1712593800,2024-04-08T16:30:00,6.125833333333321,9.375000000000364,-1.0,0.0,0,STOP_ADVERSE_FIRST,-1.0,0.0,0,STOP_ADVERSE_FIRST,1.5,0.06400000303983688,0,TAKE,-1.0,0.06400000303983688,0,STOP_ADVERSE_FIRST
1712594700,2024-04-08T16:45:00,9.534166666666776,15.546666666667322,1.5,0.03146577998995781,2,TAKE,-1.0,0.07866445183753967,1,STOP_ADVERSE_FIRST,1.5,0.07075471431016922,0,TAKE,-1.0,0.07075471431016922,0,STOP_ADVERSE_FIRST
1712595600,2024-04-08T17:00:00,11.294999999999952,18.136666666667587,-1.0,0.041611332446336746,3,STOP_ADVERSE_FIRST,-1.0,0.022133687511086464,1,STOP_ADVERSE_FIRST,-1.0,0.06616430729627609,1,STOP_ADVERSE_FIRST,1.5,0.06616430729627609,2,TAKE
1712596500,2024-04-08T17:15:00,13.904166666666606,20.70500000000114,-1.0,0.04171411320567131,4,STOP_ADVERSE_FIRST,-1.0,0.023733893409371376,10,STOP_ADVERSE_FIRST,1.5,0.05795701593160629,7,TAKE,-1.0,0.05795701593160629,5,STOP_ADVERSE_FIRST
1712597400,2024-04-08T17:30:00,15.276666666666461,21.99166666666812,1.5,0.0,2,TAKE,-1.0,0.0,0,STOP_ADVERSE_FIRST,-0.272830605506897,0.054566122591495514,14,TIME_15_M1,-1.0,0.054566122591495514,3,STOP_ADVERSE_FIRST
1712598300,2024-04-08T17:45:00,12.886666666666375,17.370000000001408,1.5,0.1086394190788269,5,TAKE,-1.0,0.10475943982601166,4,STOP_ADVERSE_FIRST,0.10362694412469864,0.06908462941646576,14,TIME_15_M1,-1.0,0.06908462941646576,5,STOP_ADVERSE_FIRST
1712599200,2024-04-08T18:00:00,11.207499999999708,15.308333333334547,-1.0,0.06513495743274689,1,STOP_ADVERSE_FIRST,1.5,0.057996876537799835,2,TAKE,-1.0,0.071856290102005,2,STOP_ADVERSE_FIRST,1.5,0.045726727694272995,2,TAKE
1712600100,2024-04-08T18:15:00,9.992499999999987,14.460000000000946,-1.0,0.06504878401756287,0,STOP_ADVERSE_FIRST,1.5,0.09507130086421967,12,TAKE,-1.0,0.08298755437135696,4,STOP_ADVERSE_FIRST,-1.0,0.08298755437135696,9,STOP_ADVERSE_FIRST
1712601000,2024-04-08T18:30:00,8.745000000000195,13.158333333333818,-1.0,0.06861063092947006,0,STOP_ADVERSE_FIRST,1.5,0.06861063092947006,0,TAKE,-1.0,0.09119696170091629,0,STOP_ADVERSE_FIRST,1.5,0.09119696170091629,4,TAKE
1712601900,2024-04-08T18:45:00,9.06750000000029,13.666666666667274,-1.0,0.0,0,STOP_ADVERSE_FIRST,1.5,0.0,0,TAKE,-1.0,0.043902438133955,0,STOP_ADVERSE_FIRST,1.5,0.043902438133955,0,TAKE
1712602800,2024-04-08T19:00:00,10.039166666666885,14.878333333334012,-1.0,0.04482443630695343,0,STOP_ADVERSE_FIRST,1.5,0.06972689926624298,2,TAKE,-1.0,0.08065419644117355,0,STOP_ADVERSE_FIRST,1.5,0.08065419644117355,0,TAKE
1712603700,2024-04-08T19:15:00,9.68083333333337,14.998333333333964,1.5,0.04958250746130943,3,TAKE,-1.0,0.07747267186641693,1,STOP_ADVERSE_FIRST,1.5,0.08000888675451279,3,TAKE,-1.0,0.08000888675451279,2,STOP_ADVERSE_FIRST
1712604600,2024-04-08T19:30:00,10.115833333333345,15.538333333333624,1.5,0.0988549292087555,4,TAKE,-1.0,0.0988549292087555,1,STOP_ADVERSE_FIRST,1.5,0.0772283598780632,13,TAKE,-1.0,0.0772283598780632,5,STOP_ADVERSE_FIRST
1712605500,2024-04-08T19:45:00,9.328333333333225,14.41166666666686,-1.0,0.0643201693892479,3,STOP_ADVERSE_FIRST,-1.0,0.10720028728246689,14,STOP_ADVERSE_FIRST,-1.0,0.08326587080955505,2,STOP_ADVERSE_FIRST,-1.0,0.06938822567462921,11,STOP_ADVERSE_FIRST
1712606400,2024-04-08T20:00:00,8.169166666666813,13.220000000000315,-1.0,0.17137610912322998,2,STOP_ADVERSE_FIRST,1.5,0.034275222569704056,10,TAKE,-1.0,0.09077155590057373,2,STOP_ADVERSE_FIRST,1.5,0.09077155590057373,5,TAKE
1712607300,2024-04-08T20:15:00,7.347500000000097,11.790000000000509,-1.0,0.12249064445495605,1,STOP_ADVERSE_FIRST,1.5,0.19054099917411804,2,TAKE,-1.0,0.10178116708993912,3,STOP_ADVERSE_FIRST,-1.0,0.10178116708993912,1,STOP_ADVERSE_FIRST
1712608200,2024-04-08T20:30:00,6.822500000000097,11.115000000000752,-1.0,0.2052033692598343,0,STOP_ADVERSE_FIRST,1.5,0.2052033692598343,2,TAKE,-1.0,0.1079622134566307,0,STOP_ADVERSE_FIRST,1.5,0.1079622134566307,6,TAKE
1712609100,2024-04-08T20:45:00,6.566666666666728,10.620000000000921,-1.0,0.09898477047681808,0,STOP_ADVERSE_FIRST,1.5,0.2131979763507843,3,TAKE,-1.0,0.11299435049295425,1,STOP_ADVERSE_FIRST,1.5,0.11299435049295425,3,TAKE
1712610000,2024-04-08T21:00:00,6.4958333333331515,10.235000000000825,-1.0,0.09698524326086044,4,STOP_ADVERSE_FIRST,-1.0,0.21552276611328125,1,STOP_ADVERSE_FIRST,-1.0,0.11724475026130676,1,STOP_ADVERSE_FIRST,1.5,0.11724475026130676,2,TAKE
1712610900,2024-04-08T21:15:00,6.428333333333224,10.450000000000848,-1.0,0.21778585016727448,7,STOP_ADVERSE_FIRST,-1.0,0.21778585016727448,0,STOP_ADVERSE_FIRST,-1.0,0.11483253538608551,6,STOP_ADVERSE_FIRST,-1.0,0.11483253538608551,0,STOP_ADVERSE_FIRST
1712611800,2024-04-08T21:30:00,6.411666666666618,10.735000000001067,-1.0,0.21835196018218994,0,STOP_ADVERSE_FIRST,1.5,0.1559656858444214,5,TAKE,-1.0,0.11178388446569443,0,STOP_ADVERSE_FIRST,1.5,0.12109921127557755,5,TAKE
1712612700,2024-04-08T21:45:00,6.1516666666668245,10.436666666667831,-1.0,0.20319697260856628,0,STOP_ADVERSE_FIRST,1.5,0.22758060693740845,1,TAKE,-1.0,0.11497923731803894,0,STOP_ADVERSE_FIRST,1.5,0.10539763420820236,1,TAKE
1712613600,2024-04-08T22:00:00,6.1483333333336,10.60000000000097,-1.0,0.12198428064584732,1,STOP_ADVERSE_FIRST,1.5,0.2277039885520935,3,TAKE,-1.0,0.11320754885673523,4,STOP_ADVERSE_FIRST,-1.0,0.11320754885673523,2,STOP_ADVERSE_FIRST
1712614500,2024-04-08T22:15:00,6.412500000000303,10.868333333334038,-1.0,0.21832358837127686,3,STOP_ADVERSE_FIRST,-1.0,0.21832358837127686,5,STOP_ADVERSE_FIRST,-1.0,0.11041251569986343,9,STOP_ADVERSE_FIRST,-1.0,0.11041251569986343,5,STOP_ADVERSE_FIRST
1712615400,2024-04-08T22:30:00,5.996666666666897,9.835000000000461,1.5,0.1250694841146469,3,TAKE,-1.0,0.21678709983825684,2,STOP_ADVERSE_FIRST,1.5,0.12201321870088577,3,TAKE,-1.0,0.12201321870088577,1,STOP_ADVERSE_FIRST
1712616300,2024-04-08T22:45:00,6.425833333333382,11.163333333333382,1.5,0.2178705781698227,4,TAKE,-1.0,0.2178705781698227,0,STOP_ADVERSE_FIRST,1.5,0.1074947714805603,1,TAKE,-1.0,0.1074947714805603,1,STOP_ADVERSE_FIRST
1712617200,2024-04-08T23:00:00,6.822500000000097,12.321666666666836,1.5,0.19054599106311798,1,TAKE,-1.0,0.19054599106311798,0,STOP_ADVERSE_FIRST,1.5,0.09738942235708237,8,TAKE,-1.0,0.09738942235708237,1,STOP_ADVERSE_FIRST
1712618100,2024-04-08T23:15:00,6.035833333333297,10.841666666667031,-1.0,0.2319480925798416,13,STOP_ADVERSE_FIRST,0.7124119997024536,0.2319480925798416,14,TIME_15_M1,-0.7102228999137878,0.11068408936262131,14,TIME_15_M1,0.47963106632232666,0.11990776658058167,14,TIME_15_M1
1712619000,2024-04-08T23:30:00,4.9774999999997815,9.22166666666708,-1.0,0.2812657058238983,1,STOP_ADVERSE_FIRST,-0.5323957800865173,0.2812657058238983,14,TIME_15_M1,0.07590818405151367,0.1409723460674286,14,TIME_15_M1,-0.35785287618637085,0.1409723460674286,14,TIME_15_M1
