time_epoch,time_utc,open,high,low,close,tick_volume,spread,real_volume
1760619600,2025-10-16 13:00:00,46482.4,46510.9,46470.4,46510.4,1540,120,0
1760621400,2025-10-16 13:30:00,46510.4,46535.4,46486.0,46511.0,1500,120,0
1760623200,2025-10-16 14:00:00,46511.4,46534.4,46407.0,46447.9,2192,120,0
1760625000,2025-10-16 14:30:00,46447.4,46461.9,46414.9,46421.4,1713,120,0
1760626800,2025-10-16 15:00:00,46422.0,46425.4,46346.9,46401.0,2846,120,0
1760628600,2025-10-16 15:30:00,46394.9,46453.4,46384.9,46423.4,2950,120,0
1760630400,2025-10-16 16:00:00,46424.4,46444.4,46368.4,46387.4,3385,120,0
1760632200,2025-10-16 16:30:00,46386.4,46467.55,46336.55,46372.0,13057,0,0
1760634000,2025-10-16 17:00:00,46372.0,46405.55,46280.55,46373.55,11548,0,0
1760635800,2025-10-16 17:30:00,46372.55,46469.55,46337.55,46360.9,9675,0,0
1760637600,2025-10-16 18:00:00,46360.9,46470.9,46294.55,46310.55,9166,0,0
1760639400,2025-10-16 18:30:00,46310.55,46383.55,46265.55,46383.55,1960,33,0
1760641200,2025-10-16 19:00:00,46383.55,46383.55,46133.55,46151.55,5605,0,0
1760643000,2025-10-16 19:30:00,46150.55,46194.55,45933.55,46189.55,14177,0,0
1760644800,2025-10-16 20:00:00,46189.55,46254.55,46079.55,46209.55,12301,90,0
1760646600,2025-10-16 20:30:00,46209.55,46239.55,46087.55,46115.55,9181,90,0
1760648400,2025-10-16 21:00:00,46115.55,46122.55,45837.55,45889.55,11348,0,0
1760650200,2025-10-16 21:30:00,45889.55,46076.55,45821.55,46018.55,11328,0,0
1760652000,2025-10-16 22:00:00,46018.55,46051.55,45871.55,45900.55,9998,90,0
1760653800,2025-10-16 22:30:00,45900.55,46039.55,45848.55,46001.55,10086,90,0
1760655600,2025-10-16 23:00:00,46002.55,46024.4,45885.4,45922.4,3666,90,0
1760657400,2025-10-16 23:30:00,45922.4,45977.4,45914.4,45953.0,1671,120,0
1760662800,2025-10-17 01:00:00,45964.0,46015.0,45945.5,45978.0,1865,120,0
1760664600,2025-10-17 01:30:00,45978.0,45990.4,45884.4,45887.4,2361,120,0
1760666400,2025-10-17 02:00:00,45887.4,45929.4,45869.4,45877.4,3243,120,0
1760668200,2025-10-17 02:30:00,45877.4,45937.4,45872.4,45935.4,2118,120,0
1760670000,2025-10-17 03:00:00,45935.4,45962.4,45901.4,45914.4,2779,120,0
1760671800,2025-10-17 03:30:00,45914.4,45939.4,45892.4,45905.4,1826,120,0
1760673600,2025-10-17 04:00:00,45905.4,45966.4,45905.4,45943.4,2084,120,0
1760675400,2025-10-17 04:30:00,45943.4,45951.4,45876.4,45905.4,2344,120,0
1760677200,2025-10-17 05:00:00,45905.4,45922.4,45878.4,45893.4,2254,120,0
1760679000,2025-10-17 05:30:00,45892.4,45914.4,45891.4,45900.4,1077,120,0
1760680800,2025-10-17 06:00:00,45900.4,45914.4,45881.4,45905.4,968,120,0
1760682600,2025-10-17 06:30:00,45905.4,45916.4,45842.4,45880.4,1983,120,0
1760684400,2025-10-17 07:00:00,45880.4,45891.4,45849.4,45857.4,1233,120,0
1760686200,2025-10-17 07:30:00,45857.4,45867.4,45835.4,45843.4,1319,120,0
1760688000,2025-10-17 08:00:00,45843.4,45848.4,45784.4,45818.4,2202,120,0
1760689800,2025-10-17 08:30:00,45818.4,45825.4,45759.4,45807.4,2223,120,0
1760691600,2025-10-17 09:00:00,45807.4,45837.4,45772.4,45786.4,2667,120,0
1760693400,2025-10-17 09:30:00,45786.4,45798.4,45703.4,45719.4,4155,120,0
1760695200,2025-10-17 10:00:00,45719.4,45729.0,45496.5,45538.0,12561,20,0
1760697000,2025-10-17 10:30:00,45540.0,45583.0,45447.0,45553.4,11399,60,0
1760698800,2025-10-17 11:00:00,45553.9,45580.4,45479.0,45577.4,9955,120,0
1760700600,2025-10-17 11:30:00,45577.4,45637.4,45563.5,45596.4,6569,120,0
1760702400,2025-10-17 12:00:00,45596.4,45719.0,45588.0,45692.0,5047,120,0
1760704200,2025-10-17 12:30:00,45692.0,45714.4,45611.0,45617.0,5679,120,0
1760706000,2025-10-17 13:00:00,45617.0,45679.4,45604.5,45618.0,6316,120,0
1760707800,2025-10-17 13:30:00,45618.0,45748.9,45618.0,45747.4,7708,100,0
1760709600,2025-10-17 14:00:00,45747.0,46028.0,45739.0,45946.4,12301,120,0
1760711400,2025-10-17 14:30:00,45946.4,45980.0,45905.0,45979.4,7688,0,0
1760713200,2025-10-17 15:00:00,45979.4,46114.0,45947.5,46066.5,8402,120,0
1760715000,2025-10-17 15:30:00,46067.0,46105.4,46015.5,46027.4,7444,120,0
1760716800,2025-10-17 16:00:00,46028.4,46078.4,45971.4,45975.0,7700,100,0
1760718600,2025-10-17 16:30:00,45975.4,46238.55,45960.0,46094.55,15992,0,0
1760720400,2025-10-17 17:00:00,46094.55,46263.55,46021.55,46126.55,13667,0,0
1760722200,2025-10-17 17:30:00,46126.55,46134.55,45990.55,45997.55,12260,90,0
1760724000,2025-10-17 18:00:00,45997.55,46127.55,45942.55,46013.55,10865,0,0
1760725800,2025-10-17 18:30:00,46013.55,46202.55,45950.55,46168.55,9928,0,0
1760727600,2025-10-17 19:00:00,46168.55,46264.2,46162.55,46201.55,6430,90,0
1760729400,2025-10-17 19:30:00,46202.55,46231.55,46082.55,46125.55,7156,90,0
1760731200,2025-10-17 20:00:00,46125.55,46141.55,46051.55,46085.55,7799,0,0
1760733000,2025-10-17 20:30:00,46085.55,46194.55,46055.55,46180.55,7254,0,0
1760734800,2025-10-17 21:00:00,46180.55,46318.55,46179.55,46285.55,5182,90,0
1760736600,2025-10-17 21:30:00,46285.55,46315.55,46259.55,46294.55,4080,90,0
1760738400,2025-10-17 22:00:00,46294.55,46362.55,46284.55,46314.55,4043,90,0
1760740200,2025-10-17 22:30:00,46314.55,46315.55,46218.55,46226.55,5312,90,0
1760742000,2025-10-17 23:00:00,46226.55,46289.4,46220.4,46270.4,1686,90,0
1760743800,2025-10-17 23:30:00,46270.4,46280.4,46264.0,46270.0,656,120,0
1760922000,2025-10-20 01:00:00,46337.0,46354.0,46292.0,46310.0,980,120,0
1760923800,2025-10-20 01:30:00,46310.0,46316.5,46295.0,46309.4,923,120,0
1760925600,2025-10-20 02:00:00,46309.4,46313.0,46228.4,46231.4,2981,120,0
1760927400,2025-10-20 02:30:00,46231.4,46256.4,46217.4,46235.4,1551,20,0
1760929200,2025-10-20 03:00:00,46235.4,46241.4,46166.4,46192.4,2744,120,0
1760931000,2025-10-20 03:30:00,46193.4,46298.4,46184.4,46287.4,2947,120,0
1760932800,2025-10-20 04:00:00,46287.0,46327.4,46278.0,46310.4,2368,120,0
1760934600,2025-10-20 04:30:00,46310.4,46312.4,46264.4,46284.4,1844,120,0
1760936400,2025-10-20 05:00:00,46284.4,46291.4,46262.4,46277.4,1291,120,0
1760938200,2025-10-20 05:30:00,46278.4,46304.4,46272.4,46297.4,975,120,0
1760940000,2025-10-20 06:00:00,46298.4,46308.4,46292.4,46302.4,449,120,0
1760941800,2025-10-20 06:30:00,46302.4,46347.4,46297.4,46334.4,680,120,0
1760943600,2025-10-20 07:00:00,46335.4,46360.4,46328.4,46353.4,778,120,0
1760945400,2025-10-20 07:30:00,46352.4,46362.4,46329.4,46360.4,817,120,0
1760947200,2025-10-20 08:00:00,46360.4,46371.4,46339.4,46361.4,776,120,0
1760949000,2025-10-20 08:30:00,46361.4,46393.4,46350.4,46381.4,1011,120,0
1760950800,2025-10-20 09:00:00,46381.4,46385.4,46348.0,46373.4,1721,120,0
1760952600,2025-10-20 09:30:00,46373.4,46402.4,46361.4,46382.4,1292,120,0
1760954400,2025-10-20 10:00:00,46382.4,46417.0,46365.9,46414.4,3581,120,0
1760956200,2025-10-20 10:30:00,46414.4,46433.4,46384.0,46393.4,2723,120,0
1760958000,2025-10-20 11:00:00,46393.4,46395.4,46345.0,46357.0,3168,120,0
1760959800,2025-10-20 11:30:00,46357.0,46367.4,46307.0,46326.4,2687,120,0
1760961600,2025-10-20 12:00:00,46326.4,46363.4,46307.0,46351.0,2873,120,0
1760963400,2025-10-20 12:30:00,46351.0,46353.0,46315.0,46335.4,2075,120,0
1760965200,2025-10-20 13:00:00,46335.4,46346.4,46306.0,46323.0,2129,120,0
1760967000,2025-10-20 13:30:00,46323.4,46346.4,46269.0,46274.4,3009,0,0
1760968800,2025-10-20 14:00:00,46273.0,46313.0,46258.9,46303.4,2729,120,0
1760970600,2025-10-20 14:30:00,46303.0,46331.4,46282.0,46330.4,2196,120,0
1760972400,2025-10-20 15:00:00,46330.4,46331.4,46302.0,46316.0,2121,120,0
1760974200,2025-10-20 15:30:00,46315.0,46393.4,46315.0,46392.4,2418,120,0
1760976000,2025-10-20 16:00:00,46392.4,46424.4,46370.0,46397.0,2995,120,0
1760977800,2025-10-20 16:30:00,46397.0,46531.55,46390.4,46418.55,11256,70,0
1760979600,2025-10-20 17:00:00,46418.55,46562.55,46413.55,46556.55,7973,0,0
1760981400,2025-10-20 17:30:00,46555.55,46682.55,46534.55,46659.55,5840,0,0
1760983200,2025-10-20 18:00:00,46659.55,46662.55,46573.55,46616.55,5300,90,0
1760985000,2025-10-20 18:30:00,46616.55,46640.55,46561.55,46585.55,5591,90,0
1760986800,2025-10-20 19:00:00,46585.55,46660.55,46577.55,46652.55,4552,90,0
1760988600,2025-10-20 19:30:00,46652.55,46687.55,46627.55,46683.55,3712,90,0
1760990400,2025-10-20 20:00:00,46683.55,46742.55,46682.55,46714.55,3074,90,0
1760992200,2025-10-20 20:30:00,46714.55,46779.55,46712.55,46764.55,2840,90,0
1760994000,2025-10-20 21:00:00,46764.55,46804.55,46762.55,46778.55,2607,0,0
1760995800,2025-10-20 21:30:00,46778.55,46784.55,46732.55,46768.55,2736,90,0
1760997600,2025-10-20 22:00:00,46768.55,46803.55,46740.55,46780.55,2864,90,0
1760999400,2025-10-20 22:30:00,46780.55,46808.55,46744.55,46757.55,3727,90,0
1761001200,2025-10-20 23:00:00,46757.55,46791.4,46734.4,46790.4,1791,90,0
1761003000,2025-10-20 23:30:00,46790.4,46806.4,46789.4,46801.0,476,120,0
1761008400,2025-10-21 01:00:00,46808.0,46814.4,46785.5,46801.4,789,120,0
1761010200,2025-10-21 01:30:00,46801.0,46806.4,46786.4,46790.4,641,120,0
1761012000,2025-10-21 02:00:00,46790.4,46815.4,46785.4,46808.4,753,120,0
1761013800,2025-10-21 02:30:00,46808.4,46810.4,46768.4,46773.4,634,120,0
1761015600,2025-10-21 03:00:00,46773.4,46808.4,46769.4,46798.4,1343,120,0
1761017400,2025-10-21 03:30:00,46799.4,46802.4,46788.4,46801.4,724,120,0
1761019200,2025-10-21 04:00:00,46801.4,46816.4,46786.4,46791.4,721,120,0
1761021000,2025-10-21 04:30:00,46791.4,46798.4,46776.4,46786.4,729,120,0
1761022800,2025-10-21 05:00:00,46786.4,46806.4,46782.4,46806.4,575,120,0
1761024600,2025-10-21 05:30:00,46806.4,46810.4,46774.4,46779.4,595,120,0
1761026400,2025-10-21 06:00:00,46779.4,46789.4,46777.4,46778.4,496,120,0
1761028200,2025-10-21 06:30:00,46778.4,46787.4,46760.4,46768.4,944,120,0
1761030000,2025-10-21 07:00:00,46768.4,46771.4,46755.4,46767.4,834,120,0
1761031800,2025-10-21 07:30:00,46767.4,46769.4,46733.4,46748.4,851,120,0
1761033600,2025-10-21 08:00:00,46748.4,46762.4,46728.4,46729.4,1111,120,0
1761035400,2025-10-21 08:30:00,46729.4,46739.4,46707.4,46728.4,838,120,0
1761037200,2025-10-21 09:00:00,46728.4,46731.4,46684.4,46696.4,1159,120,0
1761039000,2025-10-21 09:30:00,46696.4,46711.4,46686.4,46698.4,983,120,0
1761040800,2025-10-21 10:00:00,46701.4,46704.4,46672.0,46700.0,2763,120,0
1761042600,2025-10-21 10:30:00,46701.4,46705.0,46672.0,46698.4,2442,120,0
1761044400,2025-10-21 11:00:00,46698.4,46700.4,46664.4,46676.0,2379,120,0
1761046200,2025-10-21 11:30:00,46675.4,46682.9,46663.9,46668.4,1360,120,0
1761048000,2025-10-21 12:00:00,46667.9,46705.4,46667.0,46701.4,1339,120,0
1761049800,2025-10-21 12:30:00,46701.4,46713.4,46690.4,46697.4,1380,120,0
1761051600,2025-10-21 13:00:00,46702.9,46742.4,46700.9,46723.4,1625,70,0
1761053400,2025-10-21 13:30:00,46723.4,46758.4,46701.9,46749.9,1688,120,0
1761055200,2025-10-21 14:00:00,46749.9,46801.9,46745.4,46794.4,1655,70,0
1761057000,2025-10-21 14:30:00,46793.9,46795.4,46767.4,46784.4,1912,120,0
1761058800,2025-10-21 15:00:00,46784.4,46796.4,46775.4,46785.4,1549,120,0
1761060600,2025-10-21 15:30:00,46785.4,46789.4,46754.0,46762.4,1870,120,0
1761062400,2025-10-21 16:00:00,46762.4,46788.9,46726.4,46764.9,3191,120,0
1761064200,2025-10-21 16:30:00,46764.4,46845.55,46745.4,46817.55,11065,0,0
1761066000,2025-10-21 17:00:00,46818.55,46987.55,46776.55,46903.55,8343,0,0
1761067800,2025-10-21 17:30:00,46903.55,47088.55,46892.55,47086.55,7536,90,0
1761069600,2025-10-21 18:00:00,47086.55,47187.55,47079.55,47117.55,7056,0,0
1761071400,2025-10-21 18:30:00,47118.55,47133.55,47049.55,47056.55,5548,0,0
1761073200,2025-10-21 19:00:00,47053.55,47111.55,47030.55,47092.55,4503,90,0
1761075000,2025-10-21 19:30:00,47093.55,47131.55,47022.9,47033.55,5136,0,0
1761076800,2025-10-21 20:00:00,47032.55,47097.55,46992.55,47039.55,6908,90,0
1761078600,2025-10-21 20:30:00,47041.55,47081.55,47016.55,47070.55,4544,90,0
1761080400,2025-10-21 21:00:00,47070.55,47104.55,47038.55,47070.55,3600,90,0
1761082200,2025-10-21 21:30:00,47070.55,47077.55,47026.55,47041.55,3210,90,0
1761084000,2025-10-21 22:00:00,47041.55,47060.55,47016.55,47031.55,3178,90,0
1761085800,2025-10-21 22:30:00,47031.55,47063.55,46973.55,46981.2,3776,90,0
1761087600,2025-10-21 23:00:00,46980.2,47003.9,46965.9,46999.4,3243,90,0
1761089400,2025-10-21 23:30:00,46999.4,47015.4,46987.4,47004.0,1106,120,0
1761094800,2025-10-22 01:00:00,46986.0,47009.4,46964.4,47009.4,1328,120,0
1761096600,2025-10-22 01:30:00,47009.4,47016.4,46983.4,47015.4,735,120,0
1761098400,2025-10-22 02:00:00,47015.4,47015.4,46978.4,46989.4,776,120,0
1761100200,2025-10-22 02:30:00,46989.4,47001.4,46967.4,46969.4,681,120,0
1761102000,2025-10-22 03:00:00,46969.4,46993.4,46951.4,46969.4,1789,120,0
1761103800,2025-10-22 03:30:00,46969.4,46983.4,46946.4,46951.4,1148,120,0
1761105600,2025-10-22 04:00:00,46951.4,46971.4,46940.4,46961.4,983,120,0
1761107400,2025-10-22 04:30:00,46961.4,46988.4,46950.4,46984.4,709,120,0
1761109200,2025-10-22 05:00:00,46984.4,46997.4,46968.4,46994.4,693,120,0
1761111000,2025-10-22 05:30:00,46995.4,46995.4,46978.4,46984.4,423,120,0
1761112800,2025-10-22 06:00:00,46984.4,46989.4,46948.4,46951.4,621,120,0
1761114600,2025-10-22 06:30:00,46951.4,47005.4,46946.4,47001.4,829,120,0
1761116400,2025-10-22 07:00:00,47002.4,47049.4,46998.4,47038.4,1123,120,0
1761118200,2025-10-22 07:30:00,47038.4,47050.4,47028.4,47040.4,677,120,0
1761120000,2025-10-22 08:00:00,47040.4,47049.4,47023.4,47030.4,713,120,0
1761121800,2025-10-22 08:30:00,47030.4,47038.4,47005.4,47015.4,605,120,0
1761123600,2025-10-22 09:00:00,47015.4,47047.4,47000.4,47032.4,1271,120,0
1761125400,2025-10-22 09:30:00,47032.4,47054.4,47020.4,47037.4,991,120,0
1761127200,2025-10-22 10:00:00,47037.4,47040.4,46983.9,47026.4,3749,120,0
1761129000,2025-10-22 10:30:00,47026.4,47030.4,47011.9,47015.4,2025,120,0
1761130800,2025-10-22 11:00:00,47015.4,47018.9,46957.0,46967.9,2676,120,0
1761132600,2025-10-22 11:30:00,46968.4,46985.4,46953.4,46976.4,2113,120,0
1761134400,2025-10-22 12:00:00,46975.4,46988.0,46934.4,46981.0,1929,120,0
1761136200,2025-10-22 12:30:00,46981.4,46999.4,46968.4,46991.4,1653,120,0
1761138000,2025-10-22 13:00:00,46991.4,47000.4,46979.9,46998.4,1411,120,0
1761139800,2025-10-22 13:30:00,46998.4,47010.9,46979.4,46984.4,1348,120,0
1761141600,2025-10-22 14:00:00,46983.9,46987.4,46939.4,46950.4,3095,120,0
1761143400,2025-10-22 14:30:00,46950.4,46974.9,46939.0,46950.4,3054,120,0
1761145200,2025-10-22 15:00:00,46950.9,46999.9,46941.0,46977.4,3116,120,0
1761147000,2025-10-22 15:30:00,46978.0,47014.4,46965.9,46997.4,1673,120,0
1761148800,2025-10-22 16:00:00,46997.4,47001.4,46962.4,46977.9,2198,120,0
1761150600,2025-10-22 16:30:00,46977.9,46977.9,46841.55,46868.55,10452,90,0
1761152400,2025-10-22 17:00:00,46866.55,46917.55,46835.55,46839.55,8437,0,0
1761154200,2025-10-22 17:30:00,46839.55,46884.55,46789.55,46884.55,9170,90,0
1761156000,2025-10-22 18:00:00,46884.55,46912.55,46776.55,46822.55,8040,90,0
1761157800,2025-10-22 18:30:00,46822.55,46891.55,46799.55,46846.55,7989,90,0
1761159600,2025-10-22 19:00:00,46847.55,46859.55,46742.9,46772.9,7081,90,0
1761161400,2025-10-22 19:30:00,46771.9,46828.55,46538.9,46766.55,13551,0,0
1761163200,2025-10-22 20:00:00,46766.55,46780.55,46583.55,46621.55,9189,0,0
1761165000,2025-10-22 20:30:00,46621.55,46661.55,46494.55,46566.55,8129,0,0
1761166800,2025-10-22 21:00:00,46566.55,46629.55,46503.55,46605.55,8472,90,0
1761168600,2025-10-22 21:30:00,46602.55,46622.55,46553.0,46616.55,7885,90,0
1761170400,2025-10-22 22:00:00,46616.55,46666.55,46550.55,46640.55,7328,90,0
1761172200,2025-10-22 22:30:00,46640.55,46672.55,46603.0,46627.55,6047,90,0
1761174000,2025-10-22 23:00:00,46628.55,46682.9,46515.5,46529.9,1881,90,0
1761175800,2025-10-22 23:30:00,46529.9,46572.9,46524.9,46568.0,545,120,0
1761181200,2025-10-23 01:00:00,46558.0,46567.4,46525.0,46544.4,1295,120,0
1761183000,2025-10-23 01:30:00,46545.4,46562.4,46535.4,46557.4,859,120,0
1761184800,2025-10-23 02:00:00,46557.4,46585.4,46546.4,46567.4,838,120,0
1761186600,2025-10-23 02:30:00,46568.4,46581.4,46513.4,46520.4,1072,120,0
1761188400,2025-10-23 03:00:00,46520.4,46534.4,46455.4,46524.4,2390,120,0
1761190200,2025-10-23 03:30:00,46524.4,46551.4,46504.4,46546.4,1441,120,0
1761192000,2025-10-23 04:00:00,46546.4,46577.4,46538.4,46565.4,1430,120,0
1761193800,2025-10-23 04:30:00,46564.4,46601.4,46562.4,46600.4,1447,120,0
1761195600,2025-10-23 05:00:00,46600.4,46616.4,46593.4,46603.4,968,120,0
1761197400,2025-10-23 05:30:00,46603.4,46622.4,46593.4,46610.4,606,120,0
1761199200,2025-10-23 06:00:00,46610.4,46636.4,46608.4,46613.4,706,120,0
1761201000,2025-10-23 06:30:00,46612.4,46621.4,46587.4,46597.4,904,120,0
1761202800,2025-10-23 07:00:00,46597.4,46608.4,46575.9,46596.4,737,120,0
1761204600,2025-10-23 07:30:00,46596.4,46597.4,46573.4,46584.4,754,120,0
1761206400,2025-10-23 08:00:00,46584.4,46592.4,46560.4,46573.4,921,120,0
1761208200,2025-10-23 08:30:00,46573.4,46607.4,46567.4,46600.4,981,120,0
1761210000,2025-10-23 09:00:00,46600.4,46605.4,46578.4,46594.4,1259,120,0
1761211800,2025-10-23 09:30:00,46595.4,46615.4,46575.4,46608.4,1263,120,0
1761213600,2025-10-23 10:00:00,46610.4,46619.4,46545.4,46568.0,3455,120,0
1761215400,2025-10-23 10:30:00,46567.0,46613.4,46565.0,46602.9,2895,120,0
1761217200,2025-10-23 11:00:00,46604.9,46610.4,46572.9,46589.4,2683,120,0
1761219000,2025-10-23 11:30:00,46589.4,46602.4,46556.0,46567.0,1615,120,0
1761220800,2025-10-23 12:00:00,46567.0,46583.4,46506.0,46521.4,2796,120,0
1761222600,2025-10-23 12:30:00,46521.0,46536.0,46498.4,46529.0,2040,120,0
1761224400,2025-10-23 13:00:00,46529.4,46603.4,46529.0,46597.4,2143,120,0
1761226200,2025-10-23 13:30:00,46597.0,46613.4,46584.0,46600.4,1768,120,0
1761228000,2025-10-23 14:00:00,46598.4,46610.4,46546.0,46572.4,3270,120,0
1761229800,2025-10-23 14:30:00,46572.9,46578.4,46510.4,46542.4,2976,120,0
1761231600,2025-10-23 15:00:00,46541.4,46554.4,46519.0,46549.0,3906,120,0
1761233400,2025-10-23 15:30:00,46551.0,46582.9,46504.4,46576.4,3939,120,0
1761235200,2025-10-23 16:00:00,46576.0,46600.9,46514.0,46600.9,4596,120,0
1761237000,2025-10-23 16:30:00,46600.9,46763.55,46556.55,46679.5,10760,90,0
1761238800,2025-10-23 17:00:00,46679.5,46707.55,46529.55,46611.55,9132,90,0
1761240600,2025-10-23 17:30:00,46611.55,46695.55,46566.55,46670.55,6863,0,0
1761242400,2025-10-23 18:00:00,46670.55,46707.55,46617.55,46694.55,6391,90,0
1761244200,2025-10-23 18:30:00,46693.55,46717.55,46589.55,46666.55,6756,90,0
1761246000,2025-10-23 19:00:00,46666.55,46719.9,46638.55,46690.55,4545,90,0
1761247800,2025-10-23 19:30:00,46690.55,46781.55,46685.55,46763.55,3540,90,0
1761249600,2025-10-23 20:00:00,46763.55,46777.55,46689.2,46743.55,4845,0,0
1761251400,2025-10-23 20:30:00,46743.55,46831.55,46742.55,46817.55,3820,90,0
1761253200,2025-10-23 21:00:00,46817.55,46839.55,46784.55,46817.55,3252,90,0
1761255000,2025-10-23 21:30:00,46817.55,46853.2,46815.55,46827.2,2948,90,0
1761256800,2025-10-23 22:00:00,46827.2,46843.2,46804.2,46811.2,2408,0,0
1761258600,2025-10-23 22:30:00,46811.2,46819.2,46754.2,46782.2,4106,90,0
1761260400,2025-10-23 23:00:00,46782.2,46782.2,46731.9,46737.9,1482,90,0
1761262200,2025-10-23 23:30:00,46737.9,46744.9,46708.9,46741.0,619,120,0
1761267600,2025-10-24 01:00:00,46749.0,46780.4,46748.4,46763.4,851,120,0
1761269400,2025-10-24 01:30:00,46764.4,46774.0,46757.4,46769.4,1137,120,0
1761271200,2025-10-24 02:00:00,46769.4,46778.4,46764.5,46770.4,917,120,0
1761273000,2025-10-24 02:30:00,46770.4,46778.4,46766.4,46774.4,377,120,0
1761274800,2025-10-24 03:00:00,46774.4,46780.4,46750.4,46765.4,734,120,0
1761276600,2025-10-24 03:30:00,46765.4,46781.4,46761.4,46777.4,652,120,0
1761278400,2025-10-24 04:00:00,46777.4,46803.4,46776.4,46785.4,750,120,0
1761280200,2025-10-24 04:30:00,46784.4,46807.4,46778.4,46806.4,572,120,0
1761282000,2025-10-24 05:00:00,46806.4,46820.4,46800.4,46817.4,423,120,0
1761283800,2025-10-24 05:30:00,46817.4,46820.4,46790.4,46803.4,643,120,0
1761285600,2025-10-24 06:00:00,46803.4,46827.4,46796.4,46825.4,457,120,0
1761287400,2025-10-24 06:30:00,46825.4,46833.4,46820.4,46831.4,359,120,0
1761289200,2025-10-24 07:00:00,46831.4,46834.4,46814.4,46824.4,358,120,0
1761291000,2025-10-24 07:30:00,46824.4,46836.4,46819.4,46830.4,332,120,0
1761292800,2025-10-24 08:00:00,46829.4,46848.4,46823.4,46843.4,439,120,0
1761294600,2025-10-24 08:30:00,46843.4,46859.4,46833.4,46857.4,390,120,0
1761296400,2025-10-24 09:00:00,46855.4,46891.4,46852.4,46881.4,875,120,0
1761298200,2025-10-24 09:30:00,46881.4,46882.4,46859.4,46871.4,611,120,0
1761300000,2025-10-24 10:00:00,46874.4,46877.4,46832.0,46845.0,2278,120,0
1761301800,2025-10-24 10:30:00,46844.0,46868.4,46812.0,46817.0,1975,120,0
1761303600,2025-10-24 11:00:00,46818.0,46822.4,46754.4,46781.0,2051,120,0
1761305400,2025-10-24 11:30:00,46780.0,46824.4,46778.0,46792.4,1600,120,0
1761307200,2025-10-24 12:00:00,46792.4,46835.9,46789.0,46828.4,1267,120,0
1761309000,2025-10-24 12:30:00,46828.4,46848.4,46822.0,46824.4,1054,120,0
1761310800,2025-10-24 13:00:00,46824.4,46849.4,46818.9,46833.4,936,120,0
1761312600,2025-10-24 13:30:00,46833.4,46843.4,46818.9,46825.4,883,120,0
1761314400,2025-10-24 14:00:00,46825.4,46864.4,46824.0,46836.4,1194,120,0
1761316200,2025-10-24 14:30:00,46835.9,46874.9,46828.0,46865.0,1067,120,0
1761318000,2025-10-24 15:00:00,46864.4,46879.4,46842.4,46849.9,1874,120,0
1761319800,2025-10-24 15:30:00,46843.9,47125.9,46838.9,46973.0,8030,120,0
1761321600,2025-10-24 16:00:00,46973.0,47043.9,46970.5,47042.9,3588,120,0
1761323400,2025-10-24 16:30:00,47042.0,47187.55,46959.55,47173.5,11003,0,0
1761325200,2025-10-24 17:00:00,47176.5,47215.55,47133.9,47138.9,8219,90,0
1761327000,2025-10-24 17:30:00,47138.9,47205.9,47093.9,47164.9,6767,90,0
1761328800,2025-10-24 18:00:00,47164.9,47299.9,47151.9,47291.9,5424,90,0
1761330600,2025-10-24 18:30:00,47290.9,47369.9,47283.9,47323.9,4437,90,0
1761332400,2025-10-24 19:00:00,47323.9,47348.9,47301.9,47309.9,3488,90,0
1761334200,2025-10-24 19:30:00,47309.9,47320.9,47222.9,47276.9,3771,90,0
1761336000,2025-10-24 20:00:00,47276.9,47322.9,47259.9,47319.9,3252,90,0
1761337800,2025-10-24 20:30:00,47319.9,47354.9,47305.9,47309.9,2793,90,0
1761339600,2025-10-24 21:00:00,47309.9,47332.9,47300.9,47317.9,2907,90,0
1761341400,2025-10-24 21:30:00,47317.9,47348.55,47295.55,47343.55,2819,90,0
1761343200,2025-10-24 22:00:00,47343.55,47355.55,47309.55,47311.55,2628,90,0
1761345000,2025-10-24 22:30:00,47311.55,47325.55,47238.55,47260.55,4031,90,0
1761346800,2025-10-24 23:00:00,47260.55,47281.9,47240.4,47249.9,2175,90,0
1761348600,2025-10-24 23:30:00,47249.9,47272.9,47240.0,47240.0,811,120,0
1761528600,2025-10-27 01:30:00,47539.0,47546.0,47538.0,47542.0,27,600,0
1761530400,2025-10-27 02:00:00,47542.0,47577.5,47537.0,47537.4,1494,120,0
1761532200,2025-10-27 02:30:00,47537.4,47564.4,47526.4,47538.4,1182,120,0
1761534000,2025-10-27 03:00:00,47538.4,47565.4,47513.4,47553.4,1288,120,0
1761535800,2025-10-27 03:30:00,47553.4,47562.4,47531.4,47535.4,750,120,0
1761537600,2025-10-27 04:00:00,47535.4,47538.4,47509.4,47517.4,560,120,0
1761539400,2025-10-27 04:30:00,47517.4,47525.4,47495.4,47496.4,441,120,0
1761541200,2025-10-27 05:00:00,47497.4,47507.4,47476.4,47487.4,435,120,0
1761543000,2025-10-27 05:30:00,47487.4,47523.4,47487.4,47517.4,438,120,0
1761544800,2025-10-27 06:00:00,47517.4,47554.4,47499.4,47551.4,539,120,0
1761546600,2025-10-27 06:30:00,47552.4,47556.4,47527.4,47533.4,525,120,0
1761548400,2025-10-27 07:00:00,47536.4,47555.4,47533.4,47553.4,457,120,0
1761550200,2025-10-27 07:30:00,47553.4,47559.4,47543.4,47551.4,411,120,0
1761552000,2025-10-27 08:00:00,47551.4,47569.4,47547.4,47567.4,446,120,0
