time_epoch,time,role,total_matured_observations,experts_at_256_maturity,current_valid_experts_with_score,current_positive_experts,selected_expert,selected_score_R,slot_available,accepted,rejection,settled_actual_balance_usd
1727821800,2024-10-01T22:30:00,ONLINE_HL96,1409812,30,28,2,US100_H16_REVERSION,0.0832583383128482,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727821800,2024-10-01T22:30:00,ONLINE_HL256,1409812,30,28,1,US100_H16_REVERSION,0.010185152094191172,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727822700,2024-10-01T22:45:00,ONLINE_HL32,1409838,30,30,6,US100_H16_REVERSION,0.12803665859898003,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727822700,2024-10-01T22:45:00,ONLINE_HL96,1409838,30,30,3,US100_H16_REVERSION,0.09329233623836275,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727822700,2024-10-01T22:45:00,ONLINE_HL256,1409838,30,30,1,US100_H16_REVERSION,0.014173838628498298,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727823600,2024-10-01T23:00:00,ONLINE_HL32,1409864,30,30,6,US100_H16_REVERSION,0.1566718294476838,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727823600,2024-10-01T23:00:00,ONLINE_HL96,1409864,30,30,3,US100_H16_REVERSION,0.10325577265331003,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727823600,2024-10-01T23:00:00,ONLINE_HL256,1409864,30,30,1,US100_H16_REVERSION,0.01815191129919004,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727824500,2024-10-01T23:15:00,ONLINE_HL32,1409892,30,26,5,US100_H16_REVERSION,0.1847143789089569,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727824500,2024-10-01T23:15:00,ONLINE_HL96,1409892,30,26,3,US100_H16_REVERSION,0.11314911740152936,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727824500,2024-10-01T23:15:00,ONLINE_HL256,1409892,30,26,1,US100_H16_REVERSION,0.02211939706156896,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727825400,2024-10-01T23:30:00,ONLINE_HL32,1409920,30,22,5,US100_H16_REVERSION,0.2121757731458699,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727825400,2024-10-01T23:30:00,ONLINE_HL96,1409920,30,22,3,US100_H16_REVERSION,0.12297283844791002,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727825400,2024-10-01T23:30:00,ONLINE_HL256,1409920,30,22,1,US100_H16_REVERSION,0.02607632282856809,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727826300,2024-10-01T23:45:00,ONLINE_HL32,1409950,30,30,6,US100_H16_REVERSION,0.22257449357597323,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727826300,2024-10-01T23:45:00,ONLINE_HL96,1409950,30,30,4,US100_H16_REVERSION,0.1271513741114177,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727826300,2024-10-01T23:45:00,ONLINE_HL256,1409950,30,30,1,US100_H16_REVERSION,0.027918039016795893,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727830800,2024-10-02T01:00:00,ONLINE_HL32,1409980,30,24,5,US100_H16_REVERSION,0.22490340717294852,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727830800,2024-10-02T01:00:00,ONLINE_HL96,1409980,30,24,3,US100_H16_REVERSION,0.12866091430491827,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727830800,2024-10-02T01:00:00,ONLINE_HL256,1409980,30,24,2,US100_H16_REVERSION,0.02876173642553437,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727831700,2024-10-02T01:15:00,ONLINE_HL32,1410006,30,30,5,US100_H16_REVERSION,0.2515279865444273,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727831700,2024-10-02T01:15:00,ONLINE_HL96,1410006,30,30,4,US100_H16_REVERSION,0.13837510703498745,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727831700,2024-10-02T01:15:00,ONLINE_HL256,1410006,30,30,1,US100_H16_REVERSION,0.03270093699609328,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727832600,2024-10-02T01:30:00,ONLINE_HL32,1410028,30,24,5,US100_H16_REVERSION,0.26961422517189665,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727832600,2024-10-02T01:30:00,ONLINE_HL96,1410028,30,24,3,US100_H16_REVERSION,0.14531688244172228,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727832600,2024-10-02T01:30:00,ONLINE_HL256,1410028,30,24,1,US100_H16_REVERSION,0.03560802250741572,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727833500,2024-10-02T01:45:00,ONLINE_HL32,1410058,30,30,8,US100_H16_REVERSION,0.284509213160774,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727833500,2024-10-02T01:45:00,ONLINE_HL96,1410058,30,30,4,US100_H16_REVERSION,0.15125993512026367,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727833500,2024-10-02T01:45:00,ONLINE_HL256,1410058,30,30,2,US100_H16_REVERSION,0.03814911723536358,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727834400,2024-10-02T02:00:00,ONLINE_HL32,1410082,30,26,5,US100_H16_REVERSION,0.30989393793729814,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727834400,2024-10-02T02:00:00,ONLINE_HL96,1410082,30,26,4,US100_H16_REVERSION,0.16081475664588538,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727834400,2024-10-02T02:00:00,ONLINE_HL256,1410082,30,26,2,US100_H16_REVERSION,0.04206329588765435,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727835300,2024-10-02T02:15:00,ONLINE_HL32,1410112,30,30,7,US100_H16_REVERSION,0.2969017291339716,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727835300,2024-10-02T02:15:00,ONLINE_HL96,1410112,30,30,4,US100_H16_REVERSION,0.15758928710996636,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727835300,2024-10-02T02:15:00,ONLINE_HL256,1410112,30,30,2,US100_H16_REVERSION,0.041183200254410496,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727836200,2024-10-02T02:30:00,ONLINE_HL32,1410136,30,30,7,US100_H16_REVERSION,0.297493863140731,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727836200,2024-10-02T02:30:00,ONLINE_HL96,1410136,30,30,4,US100_H16_REVERSION,0.15882958926411173,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727836200,2024-10-02T02:30:00,ONLINE_HL256,1410136,30,30,2,US100_H16_REVERSION,0.04197195068142136,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727837100,2024-10-02T02:45:00,ONLINE_HL32,1410166,30,30,7,US100_H16_REVERSION,0.29596416493740807,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727837100,2024-10-02T02:45:00,ONLINE_HL96,1410166,30,30,4,US100_H16_REVERSION,0.15935383642768713,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727837100,2024-10-02T02:45:00,ONLINE_HL256,1410166,30,30,1,US100_H16_REVERSION,0.042492870250629436,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727838000,2024-10-02T03:00:00,ONLINE_HL32,1410192,30,26,7,US100_H16_REVERSION,0.2952041519209979,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727838000,2024-10-02T03:00:00,ONLINE_HL96,1410192,30,26,4,US100_H16_REVERSION,0.16012017866418965,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727838000,2024-10-02T03:00:00,ONLINE_HL256,1410192,30,26,2,US100_H16_REVERSION,0.04310466945035203,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727838900,2024-10-02T03:15:00,ONLINE_HL32,1410222,30,30,7,US100_H16_REVERSION,0.3015104650929488,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727838900,2024-10-02T03:15:00,ONLINE_HL96,1410222,30,30,4,US100_H16_REVERSION,0.1632451565812489,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727838900,2024-10-02T03:15:00,ONLINE_HL256,1410222,30,30,2,US100_H16_REVERSION,0.04460360770163412,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727839800,2024-10-02T03:30:00,ONLINE_HL32,1410252,30,24,4,US100_H16_REVERSION,0.3052307994669024,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727839800,2024-10-02T03:30:00,ONLINE_HL96,1410252,30,24,4,US100_H16_REVERSION,0.16552369604014752,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727839800,2024-10-02T03:30:00,ONLINE_HL256,1410252,30,24,1,US100_H16_REVERSION,0.04578845573344401,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727840700,2024-10-02T03:45:00,ONLINE_HL32,1410282,30,28,5,US100_H16_REVERSION,0.3153314841493342,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727840700,2024-10-02T03:45:00,ONLINE_HL96,1410282,30,28,4,US100_H16_REVERSION,0.16995683640829082,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727840700,2024-10-02T03:45:00,ONLINE_HL256,1410282,30,28,2,US100_H16_REVERSION,0.04778716646982735,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727841600,2024-10-02T04:00:00,ONLINE_HL32,1410308,30,30,8,US100_H16_REVERSION,0.3160748448983126,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727841600,2024-10-02T04:00:00,ONLINE_HL96,1410308,30,30,4,US100_H16_REVERSION,0.1712866383142706,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727841600,2024-10-02T04:00:00,ONLINE_HL256,1410308,30,30,2,US100_H16_REVERSION,0.04862478114270897,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727842500,2024-10-02T04:15:00,ONLINE_HL32,1410338,30,20,7,US100_H16_REVERSION,0.3022977581424653,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727842500,2024-10-02T04:15:00,ONLINE_HL96,1410338,30,20,3,US100_H16_REVERSION,0.16776545085418046,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727842500,2024-10-02T04:15:00,ONLINE_HL256,1410338,30,20,1,US100_H16_REVERSION,0.0476442484003649,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727843400,2024-10-02T04:30:00,ONLINE_HL32,1410362,30,30,8,US100_H16_REVERSION,0.31240926174504197,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727843400,2024-10-02T04:30:00,ONLINE_HL96,1410362,30,30,4,US100_H16_REVERSION,0.17216392797283442,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727843400,2024-10-02T04:30:00,ONLINE_HL256,1410362,30,30,1,US100_H16_REVERSION,0.04963084729144574,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727844300,2024-10-02T04:45:00,ONLINE_HL32,1410390,30,22,7,US100_H16_REVERSION,0.30900130227497546,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727844300,2024-10-02T04:45:00,ONLINE_HL96,1410390,30,22,4,US100_H16_REVERSION,0.17206576021603914,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727844300,2024-10-02T04:45:00,ONLINE_HL256,1410390,30,22,1,US100_H16_REVERSION,0.049933008489297714,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727845200,2024-10-02T05:00:00,ONLINE_HL32,1410420,30,28,8,US100_H16_REVERSION,0.31784957930717955,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727845200,2024-10-02T05:00:00,ONLINE_HL96,1410420,30,28,4,US100_H16_REVERSION,0.17605486448436522,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727845200,2024-10-02T05:00:00,ONLINE_HL256,1410420,30,28,1,US100_H16_REVERSION,0.051770750415086456,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727846100,2024-10-02T05:15:00,ONLINE_HL32,1410440,30,26,6,US100_H16_REVERSION,0.33042470399857227,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727846100,2024-10-02T05:15:00,ONLINE_HL96,1410440,30,26,4,US100_H16_REVERSION,0.18133433322385725,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727846100,2024-10-02T05:15:00,ONLINE_HL256,1410440,30,26,1,US100_H16_REVERSION,0.054100454850896554,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727847000,2024-10-02T05:30:00,ONLINE_HL32,1410470,30,30,8,US100_H16_REVERSION,0.32832867217512063,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727847000,2024-10-02T05:30:00,ONLINE_HL96,1410470,30,30,4,US100_H16_REVERSION,0.18173667088574041,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727847000,2024-10-02T05:30:00,ONLINE_HL256,1410470,30,30,1,US100_H16_REVERSION,0.0546030826060776,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727847900,2024-10-02T05:45:00,ONLINE_HL32,1410492,30,28,5,US100_H16_REVERSION,0.32466579613324587,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727847900,2024-10-02T05:45:00,ONLINE_HL96,1410492,30,28,3,US100_H16_REVERSION,0.18159651769095425,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727847900,2024-10-02T05:45:00,ONLINE_HL256,1410492,30,28,1,US100_H16_REVERSION,0.05490172901849115,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727848800,2024-10-02T06:00:00,ONLINE_HL32,1410520,30,26,6,US100_H16_REVERSION,0.3252261764624064,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727848800,2024-10-02T06:00:00,ONLINE_HL96,1410520,30,26,3,US100_H16_REVERSION,0.18284343031101458,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727848800,2024-10-02T06:00:00,ONLINE_HL256,1410520,30,26,1,US100_H16_REVERSION,0.05572003112349502,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727849700,2024-10-02T06:15:00,ONLINE_HL32,1410546,30,24,3,US100_H16_REVERSION,0.334646489063201,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727849700,2024-10-02T06:15:00,ONLINE_HL96,1410546,30,24,3,US100_H16_REVERSION,0.18706146017680128,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727849700,2024-10-02T06:15:00,ONLINE_HL256,1410546,30,24,1,US100_H16_REVERSION,0.0576572394406125,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727850600,2024-10-02T06:30:00,ONLINE_HL32,1410576,30,28,4,US100_H16_REVERSION,0.3352489506524042,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727850600,2024-10-02T06:30:00,ONLINE_HL96,1410576,30,28,4,US100_H16_REVERSION,0.18835358449597991,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727850600,2024-10-02T06:30:00,ONLINE_HL256,1410576,30,28,1,US100_H16_REVERSION,0.05849974447068505,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727851500,2024-10-02T06:45:00,ONLINE_HL32,1410604,30,28,3,US100_H16_REVERSION,0.3169613158785234,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727851500,2024-10-02T06:45:00,ONLINE_HL96,1410604,30,28,3,US100_H16_REVERSION,0.18334921909601698,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727851500,2024-10-02T06:45:00,ONLINE_HL256,1410604,30,28,1,US100_H16_REVERSION,0.05698362578426116,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727852400,2024-10-02T07:00:00,ONLINE_HL32,1410630,30,22,3,US100_H16_REVERSION,0.30073821095483166,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727852400,2024-10-02T07:00:00,ONLINE_HL96,1410630,30,22,2,US100_H16_REVERSION,0.17893243458219257,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727852400,2024-10-02T07:00:00,ONLINE_HL256,1410630,30,22,1,US100_H16_REVERSION,0.055677714606505266,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727853300,2024-10-02T07:15:00,ONLINE_HL32,1410654,30,24,4,US100_H16_REVERSION,0.28162114336473903,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727853300,2024-10-02T07:15:00,ONLINE_HL96,1410654,30,24,3,US100_H16_REVERSION,0.17347099404413976,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727853300,2024-10-02T07:15:00,ONLINE_HL256,1410654,30,24,1,US100_H16_REVERSION,0.053972803092238245,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727854200,2024-10-02T07:30:00,ONLINE_HL32,1410682,30,26,4,US100_H16_REVERSION,0.27345234646390926,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727854200,2024-10-02T07:30:00,ONLINE_HL96,1410682,30,26,3,US100_H16_REVERSION,0.1715474271814389,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727854200,2024-10-02T07:30:00,ONLINE_HL256,1410682,30,26,1,US100_H16_REVERSION,0.05358165709622299,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727855100,2024-10-02T07:45:00,ONLINE_HL32,1410710,30,30,5,US100_H16_REVERSION,0.28656779906419516,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727855100,2024-10-02T07:45:00,ONLINE_HL96,1410710,30,30,3,US100_H16_REVERSION,0.17672309428167313,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727855100,2024-10-02T07:45:00,ONLINE_HL256,1410710,30,30,1,US100_H16_REVERSION,0.055855074542647966,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727856000,2024-10-02T08:00:00,ONLINE_HL32,1410732,30,30,7,US100_H16_REVERSION,0.31188037876667163,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727856000,2024-10-02T08:00:00,ONLINE_HL96,1410732,30,30,3,US100_H16_REVERSION,0.186095697835847,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727856000,2024-10-02T08:00:00,ONLINE_HL256,1410732,30,30,1,US100_H16_REVERSION,0.05972171070788672,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727856900,2024-10-02T08:15:00,ONLINE_HL32,1410756,30,24,7,US100_H16_REVERSION,0.32836747968390995,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727856900,2024-10-02T08:15:00,ONLINE_HL96,1410756,30,24,3,US100_H16_REVERSION,0.19258205695639705,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727856900,2024-10-02T08:15:00,ONLINE_HL256,1410756,30,24,1,US100_H16_REVERSION,0.06251216073742215,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727857800,2024-10-02T08:30:00,ONLINE_HL32,1410782,30,30,6,US100_H16_REVERSION,0.34581497926968663,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727857800,2024-10-02T08:30:00,ONLINE_HL96,1410782,30,30,4,US100_H16_REVERSION,0.19946468718082974,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727857800,2024-10-02T08:30:00,ONLINE_HL256,1410782,30,30,1,US100_H16_REVERSION,0.06546211017673487,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727858700,2024-10-02T08:45:00,ONLINE_HL32,1410812,30,24,4,US100_H16_REVERSION,0.316147817304958,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727858700,2024-10-02T08:45:00,ONLINE_HL96,1410812,30,24,3,US100_H16_REVERSION,0.19070136086391165,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727858700,2024-10-02T08:45:00,ONLINE_HL256,1410812,30,24,1,US100_H16_REVERSION,0.0625543654104424,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727859600,2024-10-02T09:00:00,ONLINE_HL32,1410842,30,30,3,US100_H16_REVERSION,0.28714572817145084,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727859600,2024-10-02T09:00:00,ONLINE_HL96,1410842,30,30,4,US100_H16_REVERSION,0.18200231080577794,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727859600,2024-10-02T09:00:00,ONLINE_HL256,1410842,30,30,1,US100_H16_REVERSION,0.05965456240809538,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727860500,2024-10-02T09:15:00,ONLINE_HL32,1410866,30,24,2,US100_H16_REVERSION,0.258792095879279,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727860500,2024-10-02T09:15:00,ONLINE_HL96,1410866,30,24,4,US100_H16_REVERSION,0.1733670498680387,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727860500,2024-10-02T09:15:00,ONLINE_HL256,1410866,30,24,1,US100_H16_REVERSION,0.05676267920657257,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727861400,2024-10-02T09:30:00,ONLINE_HL32,1410896,30,20,3,US100_H16_REVERSION,0.25453910790492207,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727861400,2024-10-02T09:30:00,ONLINE_HL96,1410896,30,20,3,US100_H16_REVERSION,0.1725889423617456,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727861400,2024-10-02T09:30:00,ONLINE_HL256,1410896,30,20,1,US100_H16_REVERSION,0.05679326425045976,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727862300,2024-10-02T09:45:00,ONLINE_HL32,1410920,30,30,3,US100_H16_REVERSION,0.2571655254706697,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727862300,2024-10-02T09:45:00,ONLINE_HL96,1410920,30,30,4,US100_H16_REVERSION,0.174090116793582,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727862300,2024-10-02T09:45:00,ONLINE_HL256,1410920,30,30,1,US100_H16_REVERSION,0.05767752258451404,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727863200,2024-10-02T10:00:00,ONLINE_HL32,1410950,30,24,2,US100_H16_REVERSION,0.25443652030059477,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727863200,2024-10-02T10:00:00,ONLINE_HL96,1410950,30,24,2,US100_H16_REVERSION,0.17380351740039435,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727863200,2024-10-02T10:00:00,ONLINE_HL256,1410950,30,24,1,US100_H16_REVERSION,0.057891913061890454,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727864100,2024-10-02T10:15:00,ONLINE_HL32,1410974,30,16,3,US100_H16_REVERSION,0.2542015264931249,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727864100,2024-10-02T10:15:00,ONLINE_HL96,1410974,30,16,2,US100_H16_REVERSION,0.174333929244467,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727864100,2024-10-02T10:15:00,ONLINE_HL256,1410974,30,16,1,US100_H16_REVERSION,0.058411635412376275,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727865000,2024-10-02T10:30:00,ONLINE_HL32,1410994,30,28,3,US100_H16_REVERSION,0.2596325259545416,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727865000,2024-10-02T10:30:00,ONLINE_HL96,1410994,30,28,4,US100_H16_REVERSION,0.1767608296085518,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727865000,2024-10-02T10:30:00,ONLINE_HL256,1410994,30,28,1,US100_H16_REVERSION,0.059644192500757615,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727865900,2024-10-02T10:45:00,ONLINE_HL32,1411024,30,30,3,US100_H16_REVERSION,0.2671579071929727,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727865900,2024-10-02T10:45:00,ONLINE_HL96,1411024,30,30,4,US100_H16_REVERSION,0.17991379987241202,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727865900,2024-10-02T10:45:00,ONLINE_HL256,1411024,30,30,1,US100_H16_REVERSION,0.0611531539761532,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727866800,2024-10-02T11:00:00,ONLINE_HL32,1411048,30,28,3,US100_H16_REVERSION,0.2715234254374683,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727866800,2024-10-02T11:00:00,ONLINE_HL96,1411048,30,28,4,US100_H16_REVERSION,0.18203404154317956,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727866800,2024-10-02T11:00:00,ONLINE_HL256,1411048,30,28,1,US100_H16_REVERSION,0.062277922191758664,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727867700,2024-10-02T11:15:00,ONLINE_HL32,1411064,30,24,2,US100_H16_REVERSION,0.2788772608441442,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727867700,2024-10-02T11:15:00,ONLINE_HL96,1411064,30,24,3,US100_H16_REVERSION,0.1851754886102291,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727867700,2024-10-02T11:15:00,ONLINE_HL256,1411064,30,24,1,US100_H16_REVERSION,0.06378956925041329,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727868600,2024-10-02T11:30:00,ONLINE_HL32,1411092,30,26,3,US100_H16_REVERSION,0.2792533442563975,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
1727868600,2024-10-02T11:30:00,ONLINE_HL96,1411092,30,26,3,US100_H16_REVERSION,0.18600152725424984,1,0,MINIMUM_LOT_HARD_RISK_CAP,1.4679101562419248
1727868600,2024-10-02T11:30:00,ONLINE_HL256,1411092,30,26,1,US100_H16_REVERSION,0.06443486578364352,1,0,MINIMUM_LOT_HARD_RISK_CAP,3.330008593742296
1727869500,2024-10-02T11:45:00,ONLINE_HL32,1411122,30,24,2,US100_H16_REVERSION,0.26736780475937566,1,0,MINIMUM_LOT_HARD_RISK_CAP,0.7564382812444506
