event_id,event_class,release_date_et,release_time_et,event_utc,event_server,symbol,offset_minutes,time_epoch,time_utc,time_server,open,high,low,close,tick_volume,spread,real_volume
CPI_20240711,CPI,2024-07-11,08:30:00,2024.07.11 12:30:00,2024.07.11 15:30:00,US30,15,1720701900,2024.07.11 12:45:00,2024.07.11 15:45:00,39703.089999999997,39708.089999999997,39702.589999999997,39705.589999999997,106,110,0
CPI_20240711,CPI,2024-07-11,08:30:00,2024.07.11 12:30:00,2024.07.11 15:30:00,US100,0,1720701000,2024.07.11 12:30:00,2024.07.11 15:30:00,20666.18,20669.049999999999,20662.299999999999,20665.93,375,125,0
CPI_20240711,CPI,2024-07-11,08:30:00,2024.07.11 12:30:00,2024.07.11 15:30:00,US100,5,1720701300,2024.07.11 12:35:00,2024.07.11 15:35:00,20665.93,20669.18,20664.18,20668.93,286,125,0
CPI_20240711,CPI,2024-07-11,08:30:00,2024.07.11 12:30:00,2024.07.11 15:30:00,US100,10,1720701600,2024.07.11 12:40:00,2024.07.11 15:40:00,20668.93,20671.18,20668.43,20670.68,220,125,0
CPI_20240711,CPI,2024-07-11,08:30:00,2024.07.11 12:30:00,2024.07.11 15:30:00,US100,15,1720701900,2024.07.11 12:45:00,2024.07.11 15:45:00,20670.68,20674.43,20670.43,20673.93,282,125,0
CPI_20240711,CPI,2024-07-11,08:30:00,2024.07.11 12:30:00,2024.07.11 15:30:00,US500,0,1720701000,2024.07.11 12:30:00,2024.07.11 15:30:00,5630.6000000000004,5630.8500000000004,5629.3500000000004,5629.8500000000004,24,44,0
CPI_20240711,CPI,2024-07-11,08:30:00,2024.07.11 12:30:00,2024.07.11 15:30:00,US500,5,1720701300,2024.07.11 12:35:00,2024.07.11 15:35:00,5629.8500000000004,5630.3500000000004,5629.6000000000004,5630.3500000000004,17,44,0
CPI_20240711,CPI,2024-07-11,08:30:00,2024.07.11 12:30:00,2024.07.11 15:30:00,US500,10,1720701600,2024.07.11 12:40:00,2024.07.11 15:40:00,5630.3500000000004,5630.8500000000004,5630.3500000000004,5630.6000000000004,21,44,0
CPI_20240711,CPI,2024-07-11,08:30:00,2024.07.11 12:30:00,2024.07.11 15:30:00,US500,15,1720701900,2024.07.11 12:45:00,2024.07.11 15:45:00,5630.6000000000004,5631.1000000000004,5630.6000000000004,5631.1000000000004,11,44,0
CPI_20240814,CPI,2024-08-14,08:30:00,2024.08.14 12:30:00,2024.08.14 15:30:00,US30,0,1723638600,2024.08.14 12:30:00,2024.08.14 15:30:00,39815.940000000002,39818.440000000002,39810.690000000002,39813.690000000002,106,110,0
CPI_20240814,CPI,2024-08-14,08:30:00,2024.08.14 12:30:00,2024.08.14 15:30:00,US30,5,1723638900,2024.08.14 12:35:00,2024.08.14 15:35:00,39814.690000000002,39816.690000000002,39808.940000000002,39808.940000000002,113,110,0
CPI_20240814,CPI,2024-08-14,08:30:00,2024.08.14 12:30:00,2024.08.14 15:30:00,US30,10,1723639200,2024.08.14 12:40:00,2024.08.14 15:40:00,39809.690000000002,39815.690000000002,39799.690000000002,39799.690000000002,157,110,0
CPI_20240814,CPI,2024-08-14,08:30:00,2024.08.14 12:30:00,2024.08.14 15:30:00,US30,15,1723639500,2024.08.14 12:45:00,2024.08.14 15:45:00,39799.690000000002,39803.690000000002,39792.690000000002,39796.690000000002,176,110,0
CPI_20240814,CPI,2024-08-14,08:30:00,2024.08.14 12:30:00,2024.08.14 15:30:00,US100,0,1723638600,2024.08.14 12:30:00,2024.08.14 15:30:00,18983.810000000001,18989.560000000001,18983.560000000001,18986.939999999999,423,125,0
CPI_20240814,CPI,2024-08-14,08:30:00,2024.08.14 12:30:00,2024.08.14 15:30:00,US100,5,1723638900,2024.08.14 12:35:00,2024.08.14 15:35:00,18987.060000000001,18991.439999999999,18985.810000000001,18988.689999999999,389,125,0
CPI_20240814,CPI,2024-08-14,08:30:00,2024.08.14 12:30:00,2024.08.14 15:30:00,US100,10,1723639200,2024.08.14 12:40:00,2024.08.14 15:40:00,18988.689999999999,18993.939999999999,18987.189999999999,18991.810000000001,462,125,0
CPI_20240814,CPI,2024-08-14,08:30:00,2024.08.14 12:30:00,2024.08.14 15:30:00,US100,15,1723639500,2024.08.14 12:45:00,2024.08.14 15:45:00,18991.810000000001,18992.189999999999,18985.939999999999,18988.810000000001,523,125,0
CPI_20240814,CPI,2024-08-14,08:30:00,2024.08.14 12:30:00,2024.08.14 15:30:00,US500,0,1723638600,2024.08.14 12:30:00,2024.08.14 15:30:00,5434.6599999999999,5435.6599999999999,5434.6599999999999,5435.1599999999999,43,44,0
CPI_20240814,CPI,2024-08-14,08:30:00,2024.08.14 12:30:00,2024.08.14 15:30:00,US500,5,1723638900,2024.08.14 12:35:00,2024.08.14 15:35:00,5435.1599999999999,5435.9099999999999,5434.9099999999999,5434.9099999999999,26,44,0
CPI_20240814,CPI,2024-08-14,08:30:00,2024.08.14 12:30:00,2024.08.14 15:30:00,US500,10,1723639200,2024.08.14 12:40:00,2024.08.14 15:40:00,5434.9099999999999,5436.1599999999999,5434.9099999999999,5435.4099999999999,65,44,0
CPI_20240814,CPI,2024-08-14,08:30:00,2024.08.14 12:30:00,2024.08.14 15:30:00,US500,15,1723639500,2024.08.14 12:45:00,2024.08.14 15:45:00,5435.4099999999999,5435.4099999999999,5434.4099999999999,5434.6599999999999,35,44,0
CPI_20240911,CPI,2024-09-11,08:30:00,2024.09.11 12:30:00,2024.09.11 15:30:00,US30,0,1726057800,2024.09.11 12:30:00,2024.09.11 15:30:00,40563.709999999999,40594.459999999999,40562.709999999999,40590.209999999999,435,110,0
CPI_20240911,CPI,2024-09-11,08:30:00,2024.09.11 12:30:00,2024.09.11 15:30:00,US30,5,1726058100,2024.09.11 12:35:00,2024.09.11 15:35:00,40590.209999999999,40601.709999999999,40590.209999999999,40592.209999999999,360,110,0
CPI_20240911,CPI,2024-09-11,08:30:00,2024.09.11 12:30:00,2024.09.11 15:30:00,US30,10,1726058400,2024.09.11 12:40:00,2024.09.11 15:40:00,40592.209999999999,40597.459999999999,40583.209999999999,40587.209999999999,393,110,0
CPI_20240911,CPI,2024-09-11,08:30:00,2024.09.11 12:30:00,2024.09.11 15:30:00,US30,15,1726058700,2024.09.11 12:45:00,2024.09.11 15:45:00,40587.209999999999,40598.209999999999,40574.709999999999,40592.709999999999,379,110,0
CPI_20240911,CPI,2024-09-11,08:30:00,2024.09.11 12:30:00,2024.09.11 15:30:00,US100,0,1726057800,2024.09.11 12:30:00,2024.09.11 15:30:00,18760.59,18775.09,18759.459999999999,18769.709999999999,742,125,0
CPI_20240911,CPI,2024-09-11,08:30:00,2024.09.11 12:30:00,2024.09.11 15:30:00,US100,5,1726058100,2024.09.11 12:35:00,2024.09.11 15:35:00,18769.84,18775.209999999999,18769.84,18770.209999999999,711,125,0
CPI_20240911,CPI,2024-09-11,08:30:00,2024.09.11 12:30:00,2024.09.11 15:30:00,US100,10,1726058400,2024.09.11 12:40:00,2024.09.11 15:40:00,18770.34,18773.34,18761.459999999999,18764.959999999999,757,125,0
CPI_20240911,CPI,2024-09-11,08:30:00,2024.09.11 12:30:00,2024.09.11 15:30:00,US100,15,1726058700,2024.09.11 12:45:00,2024.09.11 15:45:00,18764.459999999999,18773.709999999999,18754.34,18769.84,755,125,0
CPI_20240911,CPI,2024-09-11,08:30:00,2024.09.11 12:30:00,2024.09.11 15:30:00,US500,0,1726057800,2024.09.11 12:30:00,2024.09.11 15:30:00,5476.25,5480.25,5476,5479.5,119,44,0
CPI_20240911,CPI,2024-09-11,08:30:00,2024.09.11 12:30:00,2024.09.11 15:30:00,US500,5,1726058100,2024.09.11 12:35:00,2024.09.11 15:35:00,5479.5,5481,5479.5,5479.75,92,44,0
CPI_20240911,CPI,2024-09-11,08:30:00,2024.09.11 12:30:00,2024.09.11 15:30:00,US500,10,1726058400,2024.09.11 12:40:00,2024.09.11 15:40:00,5479.75,5480.5,5478.25,5478.75,138,44,0
CPI_20240911,CPI,2024-09-11,08:30:00,2024.09.11 12:30:00,2024.09.11 15:30:00,US500,15,1726058700,2024.09.11 12:45:00,2024.09.11 15:45:00,5478.75,5480.5,5476.5,5479.75,156,44,0
CPI_20241010,CPI,2024-10-10,08:30:00,2024.10.10 12:30:00,2024.10.10 15:30:00,US30,0,1728563400,2024.10.10 12:30:00,2024.10.10 15:30:00,42472.830000000002,42482.830000000002,42470.330000000002,42481.080000000002,234,140,0
CPI_20241010,CPI,2024-10-10,08:30:00,2024.10.10 12:30:00,2024.10.10 15:30:00,US30,5,1728563700,2024.10.10 12:35:00,2024.10.10 15:35:00,42481.080000000002,42485.080000000002,42478.830000000002,42483.830000000002,152,140,0
CPI_20241010,CPI,2024-10-10,08:30:00,2024.10.10 12:30:00,2024.10.10 15:30:00,US30,10,1728564000,2024.10.10 12:40:00,2024.10.10 15:40:00,42483.830000000002,42489.330000000002,42474.830000000002,42475.830000000002,138,140,0
CPI_20241010,CPI,2024-10-10,08:30:00,2024.10.10 12:30:00,2024.10.10 15:30:00,US30,15,1728564300,2024.10.10 12:45:00,2024.10.10 15:45:00,42475.580000000002,42477.830000000002,42472.330000000002,42473.830000000002,173,140,0
CPI_20241010,CPI,2024-10-10,08:30:00,2024.10.10 12:30:00,2024.10.10 15:30:00,US100,0,1728563400,2024.10.10 12:30:00,2024.10.10 15:30:00,20237.27,20253.02,20236.639999999999,20249.889999999999,608,140,0
CPI_20241010,CPI,2024-10-10,08:30:00,2024.10.10 12:30:00,2024.10.10 15:30:00,US100,5,1728563700,2024.10.10 12:35:00,2024.10.10 15:35:00,20249.889999999999,20252.52,20243.27,20245.77,522,140,0
CPI_20241010,CPI,2024-10-10,08:30:00,2024.10.10 12:30:00,2024.10.10 15:30:00,US100,10,1728564000,2024.10.10 12:40:00,2024.10.10 15:40:00,20246.389999999999,20250.77,20240.27,20240.639999999999,412,140,0
CPI_20241010,CPI,2024-10-10,08:30:00,2024.10.10 12:30:00,2024.10.10 15:30:00,US100,15,1728564300,2024.10.10 12:45:00,2024.10.10 15:45:00,20240.52,20241.77,20236.389999999999,20236.389999999999,363,140,0
CPI_20241010,CPI,2024-10-10,08:30:00,2024.10.10 12:30:00,2024.10.10 15:30:00,US500,0,1728563400,2024.10.10 12:30:00,2024.10.10 15:30:00,5783.3999999999996,5786.1499999999996,5783.3999999999996,5785.6499999999996,98,50,0
CPI_20241010,CPI,2024-10-10,08:30:00,2024.10.10 12:30:00,2024.10.10 15:30:00,US500,5,1728563700,2024.10.10 12:35:00,2024.10.10 15:35:00,5785.6499999999996,5786.1499999999996,5784.6499999999996,5785.1499999999996,62,50,0
CPI_20241010,CPI,2024-10-10,08:30:00,2024.10.10 12:30:00,2024.10.10 15:30:00,US500,10,1728564000,2024.10.10 12:40:00,2024.10.10 15:40:00,5785.1499999999996,5785.8999999999996,5783.6499999999996,5783.6499999999996,63,50,0
CPI_20241010,CPI,2024-10-10,08:30:00,2024.10.10 12:30:00,2024.10.10 15:30:00,US500,15,1728564300,2024.10.10 12:45:00,2024.10.10 15:45:00,5783.6499999999996,5784.0200000000004,5783.1499999999996,5783.1499999999996,37,50,0
CPI_20241113,CPI,2024-11-13,08:30:00,2024.11.13 13:30:00,2024.11.13 15:30:00,US30,0,1731504600,2024.11.13 13:30:00,2024.11.13 15:30:00,43868.07,43873.07,43860.07,43861.07,165,140,0
CPI_20241113,CPI,2024-11-13,08:30:00,2024.11.13 13:30:00,2024.11.13 15:30:00,US30,5,1731504900,2024.11.13 13:35:00,2024.11.13 15:35:00,43860.07,43864.07,43851.07,43857.07,182,140,0
CPI_20241113,CPI,2024-11-13,08:30:00,2024.11.13 13:30:00,2024.11.13 15:30:00,US30,10,1731505200,2024.11.13 13:40:00,2024.11.13 15:40:00,43857.32,43858.07,43839.07,43840.82,234,140,0
CPI_20241113,CPI,2024-11-13,08:30:00,2024.11.13 13:30:00,2024.11.13 15:30:00,US30,15,1731505500,2024.11.13 13:45:00,2024.11.13 15:45:00,43840.82,43853.07,43840.07,43844.07,235,140,0
CPI_20241113,CPI,2024-11-13,08:30:00,2024.11.13 13:30:00,2024.11.13 15:30:00,US100,0,1731504600,2024.11.13 13:30:00,2024.11.13 15:30:00,21056.419999999998,21057.419999999998,21048.790000000001,21049.790000000001,597,140,0
CPI_20241113,CPI,2024-11-13,08:30:00,2024.11.13 13:30:00,2024.11.13 15:30:00,US100,5,1731504900,2024.11.13 13:35:00,2024.11.13 15:35:00,21049.790000000001,21053.169999999998,21045.919999999998,21049.419999999998,541,140,0
CPI_20241113,CPI,2024-11-13,08:30:00,2024.11.13 13:30:00,2024.11.13 15:30:00,US100,10,1731505200,2024.11.13 13:40:00,2024.11.13 15:40:00,21049.419999999998,21052.290000000001,21042.169999999998,21042.790000000001,508,140,0
CPI_20241113,CPI,2024-11-13,08:30:00,2024.11.13 13:30:00,2024.11.13 15:30:00,US100,15,1731505500,2024.11.13 13:45:00,2024.11.13 15:45:00,21042.790000000001,21047.919999999998,21040.790000000001,21047.419999999998,595,140,0
CPI_20241113,CPI,2024-11-13,08:30:00,2024.11.13 13:30:00,2024.11.13 15:30:00,US500,0,1731504600,2024.11.13 13:30:00,2024.11.13 15:30:00,5978.9300000000003,5979.0600000000004,5977.0600000000004,5977.0600000000004,104,50,0
CPI_20241113,CPI,2024-11-13,08:30:00,2024.11.13 13:30:00,2024.11.13 15:30:00,US500,5,1731504900,2024.11.13 13:35:00,2024.11.13 15:35:00,5977.0600000000004,5977.8100000000004,5976.1800000000003,5977.0600000000004,77,50,0
CPI_20241113,CPI,2024-11-13,08:30:00,2024.11.13 13:30:00,2024.11.13 15:30:00,US500,10,1731505200,2024.11.13 13:40:00,2024.11.13 15:40:00,5977.0600000000004,5977.3100000000004,5974.8100000000004,5975.0600000000004,89,50,0
CPI_20241113,CPI,2024-11-13,08:30:00,2024.11.13 13:30:00,2024.11.13 15:30:00,US500,15,1731505500,2024.11.13 13:45:00,2024.11.13 15:45:00,5975.0600000000004,5976.0600000000004,5974.8100000000004,5975.8100000000004,90,50,0
CPI_20241211,CPI,2024-12-11,08:30:00,2024.12.11 13:30:00,2024.12.11 15:30:00,US30,0,1733923800,2024.12.11 13:30:00,2024.12.11 15:30:00,44240.760000000002,44259.760000000002,44238.260000000002,44255.260000000002,133,140,0
CPI_20241211,CPI,2024-12-11,08:30:00,2024.12.11 13:30:00,2024.12.11 15:30:00,US30,5,1733924100,2024.12.11 13:35:00,2024.12.11 15:35:00,44256.760000000002,44258.760000000002,44247.760000000002,44247.760000000002,121,140,0
CPI_20241211,CPI,2024-12-11,08:30:00,2024.12.11 13:30:00,2024.12.11 15:30:00,US30,10,1733924400,2024.12.11 13:40:00,2024.12.11 15:40:00,44248.010000000002,44253.760000000002,44245.760000000002,44245.760000000002,107,140,0
CPI_20241211,CPI,2024-12-11,08:30:00,2024.12.11 13:30:00,2024.12.11 15:30:00,US30,15,1733924700,2024.12.11 13:45:00,2024.12.11 15:45:00,44246.760000000002,44250.760000000002,44240.010000000002,44248.760000000002,87,140,0
CPI_20241211,CPI,2024-12-11,08:30:00,2024.12.11 13:30:00,2024.12.11 15:30:00,US100,0,1733923800,2024.12.11 13:30:00,2024.12.11 15:30:00,21435.700000000001,21436.950000000001,21431.580000000002,21432.200000000001,258,140,0
CPI_20241211,CPI,2024-12-11,08:30:00,2024.12.11 13:30:00,2024.12.11 15:30:00,US100,5,1733924100,2024.12.11 13:35:00,2024.12.11 15:35:00,21432.580000000002,21432.580000000002,21425.080000000002,21426.200000000001,313,140,0
CPI_20241211,CPI,2024-12-11,08:30:00,2024.12.11 13:30:00,2024.12.11 15:30:00,US100,10,1733924400,2024.12.11 13:40:00,2024.12.11 15:40:00,21426.080000000002,21427.950000000001,21423.450000000001,21425.200000000001,306,140,0
CPI_20241211,CPI,2024-12-11,08:30:00,2024.12.11 13:30:00,2024.12.11 15:30:00,US100,15,1733924700,2024.12.11 13:45:00,2024.12.11 15:45:00,21425.080000000002,21426.950000000001,21422.330000000002,21422.950000000001,300,140,0
CPI_20241211,CPI,2024-12-11,08:30:00,2024.12.11 13:30:00,2024.12.11 15:30:00,US500,0,1733923800,2024.12.11 13:30:00,2024.12.11 15:30:00,6047.6899999999996,6047.9399999999996,6047.4399999999996,6047.4399999999996,13,50,0
CPI_20241211,CPI,2024-12-11,08:30:00,2024.12.11 13:30:00,2024.12.11 15:30:00,US500,5,1733924100,2024.12.11 13:35:00,2024.12.11 15:35:00,6047.6899999999996,6047.6899999999996,6046.1899999999996,6046.1899999999996,28,50,0
CPI_20241211,CPI,2024-12-11,08:30:00,2024.12.11 13:30:00,2024.12.11 15:30:00,US500,10,1733924400,2024.12.11 13:40:00,2024.12.11 15:40:00,6046.1899999999996,6046.6899999999996,6045.9399999999996,6046.1899999999996,30,50,0
CPI_20241211,CPI,2024-12-11,08:30:00,2024.12.11 13:30:00,2024.12.11 15:30:00,US500,15,1733924700,2024.12.11 13:45:00,2024.12.11 15:45:00,6046.1899999999996,6046.4399999999996,6045.9399999999996,6046.1899999999996,38,50,0
CPI_20250115,CPI,2025-01-15,08:30:00,2025.01.15 13:30:00,2025.01.15 15:30:00,US30,0,1736947800,2025.01.15 13:30:00,2025.01.15 15:30:00,42533.760000000002,42546.010000000002,42532.760000000002,42541.510000000002,147,140,0
CPI_20250115,CPI,2025-01-15,08:30:00,2025.01.15 13:30:00,2025.01.15 15:30:00,US30,5,1736948100,2025.01.15 13:35:00,2025.01.15 15:35:00,42541.510000000002,42563.260000000002,42541.510000000002,42562.510000000002,156,140,0
CPI_20250115,CPI,2025-01-15,08:30:00,2025.01.15 13:30:00,2025.01.15 15:30:00,US30,10,1736948400,2025.01.15 13:40:00,2025.01.15 15:40:00,42562.510000000002,42566.510000000002,42558.510000000002,42563.510000000002,175,140,0
CPI_20250115,CPI,2025-01-15,08:30:00,2025.01.15 13:30:00,2025.01.15 15:30:00,US30,15,1736948700,2025.01.15 13:45:00,2025.01.15 15:45:00,42563.510000000002,42611.010000000002,42555.510000000002,42608.510000000002,735,140,0
CPI_20250115,CPI,2025-01-15,08:30:00,2025.01.15 13:30:00,2025.01.15 15:30:00,US100,0,1736947800,2025.01.15 13:30:00,2025.01.15 15:30:00,20759.25,20769.380000000001,20757.630000000001,20769.130000000001,417,140,0
CPI_20250115,CPI,2025-01-15,08:30:00,2025.01.15 13:30:00,2025.01.15 15:30:00,US100,5,1736948100,2025.01.15 13:35:00,2025.01.15 15:35:00,20769.130000000001,20779.380000000001,20768.5,20779.130000000001,443,140,0
CPI_20250115,CPI,2025-01-15,08:30:00,2025.01.15 13:30:00,2025.01.15 15:30:00,US100,10,1736948400,2025.01.15 13:40:00,2025.01.15 15:40:00,20779.25,20787.380000000001,20778.380000000001,20786.25,517,140,0
CPI_20250115,CPI,2025-01-15,08:30:00,2025.01.15 13:30:00,2025.01.15 15:30:00,US100,15,1736948700,2025.01.15 13:45:00,2025.01.15 15:45:00,20786.380000000001,20799.75,20781,20787.380000000001,1085,140,0
CPI_20250115,CPI,2025-01-15,08:30:00,2025.01.15 13:30:00,2025.01.15 15:30:00,US500,0,1736947800,2025.01.15 13:30:00,2025.01.15 15:30:00,5841.0100000000002,5842.7600000000002,5840.7600000000002,5842.7600000000002,57,50,0
CPI_20250115,CPI,2025-01-15,08:30:00,2025.01.15 13:30:00,2025.01.15 15:30:00,US500,5,1736948100,2025.01.15 13:35:00,2025.01.15 15:35:00,5842.7600000000002,5845.7600000000002,5842.7600000000002,5845.7600000000002,48,50,0
CPI_20250115,CPI,2025-01-15,08:30:00,2025.01.15 13:30:00,2025.01.15 15:30:00,US500,10,1736948400,2025.01.15 13:40:00,2025.01.15 15:40:00,5845.7600000000002,5847.2600000000002,5845.7600000000002,5847.2600000000002,71,50,0
CPI_20250115,CPI,2025-01-15,08:30:00,2025.01.15 13:30:00,2025.01.15 15:30:00,US500,15,1736948700,2025.01.15 13:45:00,2025.01.15 15:45:00,5847.2600000000002,5851.0100000000002,5845.7600000000002,5849.6300000000001,248,50,0
CPI_20250212,CPI,2025-02-12,08:30:00,2025.02.12 13:30:00,2025.02.12 15:30:00,US30,0,1739367000,2025.02.12 13:30:00,2025.02.12 15:30:00,44499.379999999997,44508.129999999997,44498.379999999997,44504.879999999997,215,140,0
CPI_20250212,CPI,2025-02-12,08:30:00,2025.02.12 13:30:00,2025.02.12 15:30:00,US30,5,1739367300,2025.02.12 13:35:00,2025.02.12 15:35:00,44504.879999999997,44519.129999999997,44504.379999999997,44512.379999999997,150,140,0
CPI_20250212,CPI,2025-02-12,08:30:00,2025.02.12 13:30:00,2025.02.12 15:30:00,US30,10,1739367600,2025.02.12 13:40:00,2025.02.12 15:40:00,44512.379999999997,44515.379999999997,44506.129999999997,44509.379999999997,156,140,0
CPI_20250212,CPI,2025-02-12,08:30:00,2025.02.12 13:30:00,2025.02.12 15:30:00,US30,15,1739367900,2025.02.12 13:45:00,2025.02.12 15:45:00,44509.379999999997,44509.379999999997,44501.379999999997,44504.379999999997,103,140,0
CPI_20250212,CPI,2025-02-12,08:30:00,2025.02.12 13:30:00,2025.02.12 15:30:00,US100,0,1739367000,2025.02.12 13:30:00,2025.02.12 15:30:00,21673.200000000001,21676.950000000001,21668.580000000002,21669.080000000002,471,140,0
CPI_20250212,CPI,2025-02-12,08:30:00,2025.02.12 13:30:00,2025.02.12 15:30:00,US100,5,1739367300,2025.02.12 13:35:00,2025.02.12 15:35:00,21669.080000000002,21681.080000000002,21667.950000000001,21679.580000000002,382,140,0
CPI_20250212,CPI,2025-02-12,08:30:00,2025.02.12 13:30:00,2025.02.12 15:30:00,US100,10,1739367600,2025.02.12 13:40:00,2025.02.12 15:40:00,21679.580000000002,21681.200000000001,21676.450000000001,21677.830000000002,451,140,0
CPI_20250212,CPI,2025-02-12,08:30:00,2025.02.12 13:30:00,2025.02.12 15:30:00,US100,15,1739367900,2025.02.12 13:45:00,2025.02.12 15:45:00,21678.080000000002,21681.080000000002,21673.950000000001,21677.450000000001,387,140,0
CPI_20250212,CPI,2025-02-12,08:30:00,2025.02.12 13:30:00,2025.02.12 15:30:00,US500,0,1739367000,2025.02.12 13:30:00,2025.02.12 15:30:00,6057.7200000000003,6058.2200000000003,6057.2200000000003,6057.4700000000003,94,50,0
CPI_20250212,CPI,2025-02-12,08:30:00,2025.02.12 13:30:00,2025.02.12 15:30:00,US500,5,1739367300,2025.02.12 13:35:00,2025.02.12 15:35:00,6057.4700000000003,6059.5900000000001,6057.2200000000003,6059.2200000000003,56,50,0
CPI_20250212,CPI,2025-02-12,08:30:00,2025.02.12 13:30:00,2025.02.12 15:30:00,US500,10,1739367600,2025.02.12 13:40:00,2025.02.12 15:40:00,6059.2200000000003,6059.4700000000003,6058.2200000000003,6058.7200000000003,84,50,0
CPI_20250212,CPI,2025-02-12,08:30:00,2025.02.12 13:30:00,2025.02.12 15:30:00,US500,15,1739367900,2025.02.12 13:45:00,2025.02.12 15:45:00,6058.7200000000003,6058.9700000000003,6057.7200000000003,6058.4700000000003,56,50,0
CPI_20250312,CPI,2025-03-12,08:30:00,2025.03.12 12:30:00,2025.03.12 14:30:00,US30,0,1741782600,2025.03.12 12:30:00,2025.03.12 14:30:00,41498.660000000003,41538.660000000003,41496.660000000003,41528.910000000003,1165,140,0
CPI_20250312,CPI,2025-03-12,08:30:00,2025.03.12 12:30:00,2025.03.12 14:30:00,US30,5,1741782900,2025.03.12 12:35:00,2025.03.12 14:35:00,41528.660000000003,41575.660000000003,41516.160000000003,41573.160000000003,1005,140,0
CPI_20250312,CPI,2025-03-12,08:30:00,2025.03.12 12:30:00,2025.03.12 14:30:00,US30,10,1741783200,2025.03.12 12:40:00,2025.03.12 14:40:00,41573.160000000003,41592.910000000003,41564.660000000003,41588.410000000003,907,140,0
CPI_20250312,CPI,2025-03-12,08:30:00,2025.03.12 12:30:00,2025.03.12 14:30:00,US30,15,1741783500,2025.03.12 12:45:00,2025.03.12 14:45:00,41588.410000000003,41613.660000000003,41572.660000000003,41612.660000000003,990,140,0
CPI_20250312,CPI,2025-03-12,08:30:00,2025.03.12 12:30:00,2025.03.12 14:30:00,US100,0,1741782600,2025.03.12 12:30:00,2025.03.12 14:30:00,19427.75,19448.5,19425.869999999999,19441.619999999999,1522,140,0
CPI_20250312,CPI,2025-03-12,08:30:00,2025.03.12 12:30:00,2025.03.12 14:30:00,US100,5,1741782900,2025.03.12 12:35:00,2025.03.12 14:35:00,19441.5,19473.75,19434,19471.75,1430,140,0
CPI_20250312,CPI,2025-03-12,08:30:00,2025.03.12 12:30:00,2025.03.12 14:30:00,US100,10,1741783200,2025.03.12 12:40:00,2025.03.12 14:40:00,19471.75,19493,19470.119999999999,19488.75,1435,140,0
CPI_20250312,CPI,2025-03-12,08:30:00,2025.03.12 12:30:00,2025.03.12 14:30:00,US100,15,1741783500,2025.03.12 12:45:00,2025.03.12 14:45:00,19488.75,19512.75,19482.119999999999,19512.619999999999,1563,140,0
CPI_20250312,CPI,2025-03-12,08:30:00,2025.03.12 12:30:00,2025.03.12 14:30:00,US500,0,1741782600,2025.03.12 12:30:00,2025.03.12 14:30:00,5583.9099999999999,5589.1599999999999,5583.4099999999999,5587.6599999999999,615,50,0
CPI_20250312,CPI,2025-03-12,08:30:00,2025.03.12 12:30:00,2025.03.12 14:30:00,US500,5,1741782900,2025.03.12 12:35:00,2025.03.12 14:35:00,5587.6599999999999,5595.1599999999999,5585.4099999999999,5594.5299999999997,442,50,0
CPI_20250312,CPI,2025-03-12,08:30:00,2025.03.12 12:30:00,2025.03.12 14:30:00,US500,10,1741783200,2025.03.12 12:40:00,2025.03.12 14:40:00,5594.5299999999997,5598.7799999999997,5593.9099999999999,5597.9099999999999,416,50,0
CPI_20250312,CPI,2025-03-12,08:30:00,2025.03.12 12:30:00,2025.03.12 14:30:00,US500,15,1741783500,2025.03.12 12:45:00,2025.03.12 14:45:00,5597.9099999999999,5603.1599999999999,5596.4099999999999,5603.1599999999999,505,50,0
CPI_20250410,CPI,2025-04-10,08:30:00,2025.04.10 12:30:00,2025.04.10 15:30:00,US30,0,1744288200,2025.04.10 12:30:00,2025.04.10 15:30:00,39908.75,40022.25,39908.75,40012.25,1467,140,0
CPI_20250410,CPI,2025-04-10,08:30:00,2025.04.10 12:30:00,2025.04.10 15:30:00,US30,5,1744288500,2025.04.10 12:35:00,2025.04.10 15:35:00,40012.5,40065.5,39971,39974.25,1221,140,0
CPI_20250410,CPI,2025-04-10,08:30:00,2025.04.10 12:30:00,2025.04.10 15:30:00,US30,10,1744288800,2025.04.10 12:40:00,2025.04.10 15:40:00,39974.25,39987.75,39895.75,39918.25,1334,140,0
CPI_20250410,CPI,2025-04-10,08:30:00,2025.04.10 12:30:00,2025.04.10 15:30:00,US30,15,1744289100,2025.04.10 12:45:00,2025.04.10 15:45:00,39918.25,39940.5,39891,39940.25,960,140,0
CPI_20250410,CPI,2025-04-10,08:30:00,2025.04.10 12:30:00,2025.04.10 15:30:00,US100,0,1744288200,2025.04.10 12:30:00,2025.04.10 15:30:00,18665.580000000002,18716.450000000001,18664.580000000002,18716.450000000001,1905,140,0
CPI_20250410,CPI,2025-04-10,08:30:00,2025.04.10 12:30:00,2025.04.10 15:30:00,US100,5,1744288500,2025.04.10 12:35:00,2025.04.10 15:35:00,18716.080000000002,18742.830000000002,18699.950000000001,18702.450000000001,1799,140,0
CPI_20250410,CPI,2025-04-10,08:30:00,2025.04.10 12:30:00,2025.04.10 15:30:00,US100,10,1744288800,2025.04.10 12:40:00,2025.04.10 15:40:00,18702.450000000001,18711.830000000002,18669.830000000002,18678.080000000002,1866,140,0
