lifecycle_id,period,component,component_id,book,birth_event,birth_server_time,birth_source_path,birth_source_row,final_event,final_server_time,final_source_path,final_source_row,deal_reason,planned_risk,stressed_net,stressed_r,stop,report_date,availability_anchor_date,nq_net_share,dj_net_share,relative_level,relative_flow,state,centered_stressed_r,centered_stop
P1_2022H2_2023:RC4:0014,P1_2022H2_2023,RC4,ZT-M30-US30-RANGE-COMP-64efb16616,US30_BOOK,OPEN,2022.12.21 13:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1558,CLOSE,2022.12.21 19:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1572,DEAL_REASON_EXPERT,7.6638000000000002,-2.8209999999999851,-0.36809415694563857,0,2022-12-13,2022-12-20,-0.09831492983666896710374971245,0.01784808461870855017190523606,-0.1161630144553775172756549485,0.0340167706317214516460265095,NQ_SHIFT,-0.4715605520489029,-0.15094339622641509
P1_2022H2_2023:RC16:0018,P1_2022H2_2023,RC16,ZT-M30-US30-RANGE-COMP-61f61deaba,US30_BOOK,OPEN,2022.12.21 13:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1563,CLOSE,2022.12.21 17:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1571,DEAL_REASON_EXPERT,7.6638000000000002,2.0390000000000148,0.2660560035491551,0,2022-12-13,2022-12-20,-0.09831492983666896710374971245,0.01784808461870855017190523606,-0.1161630144553775172756549485,0.0340167706317214516460265095,NQ_SHIFT,0.18894368602886991,-0.025974025974025976
P1_2022H2_2023:Cross:0079,P1_2022H2_2023,Cross,ZT-H1-US100-CROSS-IN-14b72317b7,US100_BOOK,OPEN,2022.12.21 17:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1569,CLOSE,2022.12.21 21:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1573,DEAL_REASON_EXPERT,7.6638000000000002,1.175,0.15331819723896761,0,2022-12-13,2022-12-20,-0.09831492983666896710374971245,0.01784808461870855017190523606,-0.1161630144553775172756549485,0.0340167706317214516460265095,NQ_SHIFT,0.14461442503094527,-0.006993006993006993
P1_2022H2_2023:Passive:0060,P1_2022H2_2023,Passive,ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8,US100_BOOK,PASSIVE_FILL,2022.12.22 13:17:29,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1580,CLOSE,2022.12.22 17:15:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1591,DEAL_REASON_EXPERT,7.6795,-2.7150000000000003,-0.3535386418386614,0,2022-12-13,2022-12-20,-0.09831492983666896710374971245,0.01784808461870855017190523606,-0.1161630144553775172756549485,0.0340167706317214516460265095,NQ_SHIFT,-0.36019155593392688,-0.0093896713615023476
P1_2022H2_2023:Return:0034,P1_2022H2_2023,Return,ZT-H1-US30-RETURN-I-c870a788ec,US30_BOOK,OPEN,2022.12.22 16:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1584,EXTERNAL_CLOSE,2022.12.22 19:24:25,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1592,DEAL_REASON_SL,7.6795,-3.8809999999999851,-0.50537144345334795,1,2022-12-13,2022-12-20,-0.09831492983666896710374971245,0.01784808461870855017190523606,-0.1161630144553775172756549485,0.0340167706317214516460265095,NQ_SHIFT,-0.57735031050461638,0.90476190476190477
P1_2022H2_2023:Cross:0080,P1_2022H2_2023,Cross,ZT-H1-US100-CROSS-IN-14b72317b7,US100_BOOK,OPEN,2022.12.22 17:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1589,CLOSE,2022.12.22 21:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1593,DEAL_REASON_EXPERT,7.6795,2.1749999999999998,0.28322156390389996,0,2022-12-13,2022-12-20,-0.09831492983666896710374971245,0.01784808461870855017190523606,-0.1161630144553775172756549485,0.0340167706317214516460265095,NQ_SHIFT,0.27451779169587764,-0.006993006993006993
P1_2022H2_2023:RC16:0019,P1_2022H2_2023,RC16,ZT-M30-US30-RANGE-COMP-61f61deaba,US30_BOOK,OPEN,2022.12.23 13:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1598,CLOSE,2022.12.23 17:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1605,DEAL_REASON_EXPERT,7.5026000000000002,-0.56099999999998551,-0.074774078319513965,0,2022-12-13,2022-12-20,-0.09831492983666896710374971245,0.01784808461870855017190523606,-0.1161630144553775172756549485,0.0340167706317214516460265095,NQ_SHIFT,-0.15188639583979915,-0.025974025974025976
P1_2022H2_2023:Cross:0081,P1_2022H2_2023,Cross,ZT-H1-US100-CROSS-IN-14b72317b7,US100_BOOK,OPEN,2022.12.23 17:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1603,CLOSE,2022.12.23 21:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1606,DEAL_REASON_EXPERT,7.5026000000000002,-1.0510000000000037,-0.14008477061285471,0,2022-12-13,2022-12-20,-0.09831492983666896710374971245,0.01784808461870855017190523606,-0.1161630144553775172756549485,0.0340167706317214516460265095,NQ_SHIFT,-0.14878854282087706,-0.006993006993006993
P1_2022H2_2023:RC16:0020,P1_2022H2_2023,RC16,ZT-M30-US30-RANGE-COMP-61f61deaba,US30_BOOK,OPEN,2022.12.27 13:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1611,CLOSE,2022.12.27 17:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1627,DEAL_REASON_EXPERT,7.4382000000000001,-1.2309999999999854,-0.16549702885106415,0,2022-12-13,2022-12-20,-0.09831492983666896710374971245,0.01784808461870855017190523606,-0.1161630144553775172756549485,0.0340167706317214516460265095,NQ_SHIFT,-0.24260934637134934,-0.025974025974025976
P1_2022H2_2023:Passive:0061,P1_2022H2_2023,Passive,ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8,US100_BOOK,PASSIVE_FILL,2022.12.27 15:47:31,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1618,CLOSE,2022.12.27 19:45:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1628,DEAL_REASON_EXPERT,7.4382000000000001,-0.96499999999999997,-0.12973568874189992,0,2022-12-13,2022-12-20,-0.09831492983666896710374971245,0.01784808461870855017190523606,-0.1161630144553775172756549485,0.0340167706317214516460265095,NQ_SHIFT,-0.13638860283716542,-0.0093896713615023476
P1_2022H2_2023:Return:0035,P1_2022H2_2023,Return,ZT-H1-US30-RETURN-I-c870a788ec,US30_BOOK,OPEN,2022.12.27 16:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1622,CLOSE,2022.12.27 22:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1629,DEAL_REASON_EXPERT,7.4382000000000001,-0.050999999999985446,-0.0068564975397253968,0,2022-12-13,2022-12-20,-0.09831492983666896710374971245,0.01784808461870855017190523606,-0.1161630144553775172756549485,0.0340167706317214516460265095,NQ_SHIFT,-0.078835364590993828,-0.095238095238095233
P1_2022H2_2023:Cross:0082,P1_2022H2_2023,Cross,ZT-H1-US100-CROSS-IN-14b72317b7,US100_BOOK,OPEN,2022.12.28 17:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1634,CLOSE,2022.12.28 21:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1636,DEAL_REASON_EXPERT,7.3483000000000001,-1.2449999999999999,-0.16942694228597088,0,2022-12-20,2022-12-27,-0.03298169723928258075047440266,0.2774602300117071827009159149,-0.3104419272509897634513903176,-0.1942789127956122461757353691,DJ_SHIFT,-0.17813071449399323,-0.006993006993006993
P1_2022H2_2023:RC4:0015,P1_2022H2_2023,RC4,ZT-M30-US30-RANGE-COMP-64efb16616,US30_BOOK,OPEN,2022.12.29 13:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1641,CLOSE,2022.12.29 19:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1655,DEAL_REASON_EXPERT,7.2984999999999998,3.2090000000000147,0.43967938617524355,0,2022-12-20,2022-12-27,-0.03298169723928258075047440266,0.2774602300117071827009159149,-0.3104419272509897634513903176,-0.1942789127956122461757353691,DJ_SHIFT,0.33621299107197922,-0.15094339622641509
P1_2022H2_2023:Passive:0062,P1_2022H2_2023,Passive,ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8,US100_BOOK,PASSIVE_FILL,2022.12.29 15:58:44,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1648,CLOSE,2022.12.29 19:45:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1656,DEAL_REASON_EXPERT,7.2984999999999998,-1.2749999999999999,-0.17469343015688155,0,2022-12-20,2022-12-27,-0.03298169723928258075047440266,0.2774602300117071827009159149,-0.3104419272509897634513903176,-0.1942789127956122461757353691,DJ_SHIFT,-0.18134634425214705,-0.0093896713615023476
P1_2022H2_2023:Cross:0083,P1_2022H2_2023,Cross,ZT-H1-US100-CROSS-IN-14b72317b7,US100_BOOK,OPEN,2022.12.29 17:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1653,CLOSE,2022.12.29 21:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1657,DEAL_REASON_EXPERT,7.2984999999999998,0.80499999999999994,0.11029663629512913,0,2022-12-20,2022-12-27,-0.03298169723928258075047440266,0.2774602300117071827009159149,-0.3104419272509897634513903176,-0.1942789127956122461757353691,DJ_SHIFT,0.10159286408710679,-0.006993006993006993
P1_2022H2_2023:Passive:0063,P1_2022H2_2023,Passive,ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8,US100_BOOK,PASSIVE_FILL,2022.12.30 15:00:37,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1664,CLOSE,2022.12.30 17:45:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1670,DEAL_REASON_EXPERT,7.4080000000000004,0.035000000000000003,0.004724622030237581,0,2022-12-20,2022-12-27,-0.03298169723928258075047440266,0.2774602300117071827009159149,-0.3104419272509897634513903176,-0.1942789127956122461757353691,DJ_SHIFT,-0.0019282920650279135,-0.0093896713615023476
P1_2022H2_2023:Cross:0084,P1_2022H2_2023,Cross,ZT-H1-US100-CROSS-IN-14b72317b7,US100_BOOK,OPEN,2022.12.30 17:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1668,CLOSE,2022.12.30 21:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1671,DEAL_REASON_EXPERT,7.4080000000000004,-0.105,-0.014173866090712741,0,2022-12-20,2022-12-27,-0.03298169723928258075047440266,0.2774602300117071827009159149,-0.3104419272509897634513903176,-0.1942789127956122461757353691,DJ_SHIFT,-0.022877638298735084,-0.006993006993006993
P1_2022H2_2023:Passive:0064,P1_2022H2_2023,Passive,ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8,US100_BOOK,PASSIVE_FILL,2023.01.03 12:15:48,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1678,CLOSE,2023.01.03 13:45:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1679,DEAL_REASON_EXPERT,7.4051999999999998,0.72499999999999998,0.097904175444282399,0,2022-12-20,2022-12-27,-0.03298169723928258075047440266,0.2774602300117071827009159149,-0.3104419272509897634513903176,-0.1942789127956122461757353691,DJ_SHIFT,0.091251261349016899,-0.0093896713615023476
P1_2022H2_2023:Passive:0065,P1_2022H2_2023,Passive,ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8,US100_BOOK,PASSIVE_FILL,2023.01.03 15:09:12,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1685,CLOSE,2023.01.03 16:15:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1691,DEAL_REASON_EXPERT,7.4341999999999997,0.65500000000000003,0.088106319442576214,0,2022-12-20,2022-12-27,-0.03298169723928258075047440266,0.2774602300117071827009159149,-0.3104419272509897634513903176,-0.1942789127956122461757353691,DJ_SHIFT,0.081453405347310714,-0.0093896713615023476
P1_2022H2_2023:Return:0036,P1_2022H2_2023,Return,ZT-H1-US30-RETURN-I-c870a788ec,US30_BOOK,OPEN,2023.01.03 16:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1689,EXTERNAL_CLOSE,2023.01.03 18:32:07,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1697,DEAL_REASON_SL,7.4341999999999997,-3.740999999999985,-0.50321487180866609,1,2022-12-20,2022-12-27,-0.03298169723928258075047440266,0.2774602300117071827009159149,-0.3104419272509897634513903176,-0.1942789127956122461757353691,DJ_SHIFT,-0.57519373885993452,0.90476190476190477
P1_2022H2_2023:Cross:0085,P1_2022H2_2023,Cross,ZT-H1-US100-CROSS-IN-14b72317b7,US100_BOOK,OPEN,2023.01.03 17:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1695,CLOSE,2023.01.03 21:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1698,DEAL_REASON_EXPERT,7.4603999999999999,0.76500000000000001,0.10254141869068682,0,2022-12-20,2022-12-27,-0.03298169723928258075047440266,0.2774602300117071827009159149,-0.3104419272509897634513903176,-0.1942789127956122461757353691,DJ_SHIFT,0.093837646482664475,-0.006993006993006993
P1_2022H2_2023:RC4:0016,P1_2022H2_2023,RC4,ZT-M30-US30-RANGE-COMP-64efb16616,US30_BOOK,OPEN,2023.01.04 13:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1703,EXTERNAL_CLOSE,2023.01.04 17:02:10,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1718,DEAL_REASON_SL,7.3414000000000001,-0.94099999999998551,-0.12817718691257601,1,2022-12-27,2023-01-03,-0.06102934432831833352606457427,0.2284989993328885923949299533,-0.2895283436612069259209945276,0.0209135835897828375303957900,NQ_SHIFT,-0.23164358201584034,0.84905660377358494
P1_2022H2_2023:RC16:0021,P1_2022H2_2023,RC16,ZT-M30-US30-RANGE-COMP-61f61deaba,US30_BOOK,OPEN,2023.01.04 13:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1708,CLOSE,2023.01.04 17:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1721,DEAL_REASON_EXPERT,7.3414000000000001,-0.99099999999998545,-0.13498787697169279,0,2022-12-27,2023-01-03,-0.06102934432831833352606457427,0.2284989993328885923949299533,-0.2895283436612069259209945276,0.0209135835897828375303957900,NQ_SHIFT,-0.21210019449197798,-0.025974025974025976
P1_2022H2_2023:Cross:0086,P1_2022H2_2023,Cross,ZT-H1-US100-CROSS-IN-14b72317b7,US100_BOOK,OPEN,2023.01.04 17:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1713,CLOSE,2023.01.04 21:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1726,DEAL_REASON_EXPERT,7.3414000000000001,-0.51600000000000368,-0.07028632141008577,0,2022-12-27,2023-01-03,-0.06102934432831833352606457427,0.2284989993328885923949299533,-0.2895283436612069259209945276,0.0209135835897828375303957900,NQ_SHIFT,-0.078990093618108118,-0.006993006993006993
P1_2022H2_2023:RC16:0022,P1_2022H2_2023,RC16,ZT-M30-US30-RANGE-COMP-61f61deaba,US30_BOOK,OPEN,2023.01.05 13:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1731,EXTERNAL_CLOSE,2023.01.05 16:38:28,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1738,DEAL_REASON_SL,7.2435,-3.6709999999999852,-0.50679919928211292,1,2022-12-27,2023-01-03,-0.06102934432831833352606457427,0.2284989993328885923949299533,-0.2895283436612069259209945276,0.0209135835897828375303957900,NQ_SHIFT,-0.58391151680239806,0.97402597402597402
P1_2022H2_2023:Return:0037,P1_2022H2_2023,Return,ZT-H1-US30-RETURN-I-c870a788ec,US30_BOOK,OPEN,2023.01.05 16:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1736,CLOSE,2023.01.05 22:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1745,DEAL_REASON_EXPERT,7.2435,-0.8009999999999855,-0.11058190101470083,0,2022-12-27,2023-01-03,-0.06102934432831833352606457427,0.2284989993328885923949299533,-0.2895283436612069259209945276,0.0209135835897828375303957900,NQ_SHIFT,-0.18256076806596927,-0.095238095238095233
P1_2022H2_2023:Cross:0087,P1_2022H2_2023,Cross,ZT-H1-US100-CROSS-IN-14b72317b7,US100_BOOK,OPEN,2023.01.05 17:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1742,CLOSE,2023.01.05 21:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1744,DEAL_REASON_EXPERT,7.0965999999999996,-0.095000000000000001,-0.013386692218809008,0,2022-12-27,2023-01-03,-0.06102934432831833352606457427,0.2284989993328885923949299533,-0.2895283436612069259209945276,0.0209135835897828375303957900,NQ_SHIFT,-0.022090464426831352,-0.006993006993006993
P1_2022H2_2023:Passive:0066,P1_2022H2_2023,Passive,ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8,US100_BOOK,PASSIVE_FILL,2023.01.06 15:45:01,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1752,CLOSE,2023.01.06 16:45:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1753,DEAL_REASON_EXPERT,7.0608000000000004,0.88500000000000001,0.12533990482664853,0,2022-12-27,2023-01-03,-0.06102934432831833352606457427,0.2284989993328885923949299533,-0.2895283436612069259209945276,0.0209135835897828375303957900,NQ_SHIFT,0.11868699073138303,-0.0093896713615023476
P1_2022H2_2023:Cross:0088,P1_2022H2_2023,Cross,ZT-H1-US100-CROSS-IN-14b72317b7,US100_BOOK,OPEN,2023.01.06 17:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1757,CLOSE,2023.01.06 21:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1759,DEAL_REASON_EXPERT,7.0961999999999996,-2.5150000000000001,-0.35441503903497651,0,2022-12-27,2023-01-03,-0.06102934432831833352606457427,0.2284989993328885923949299533,-0.2895283436612069259209945276,0.0209135835897828375303957900,NQ_SHIFT,-0.36311881124299883,-0.006993006993006993
P1_2022H2_2023:RC16:0023,P1_2022H2_2023,RC16,ZT-M30-US30-RANGE-COMP-61f61deaba,US30_BOOK,OPEN,2023.01.09 13:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1764,CLOSE,2023.01.09 17:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1771,DEAL_REASON_EXPERT,6.9955999999999996,0.27900000000001457,0.03988221167591266,0,2022-12-27,2023-01-03,-0.06102934432831833352606457427,0.2284989993328885923949299533,-0.2895283436612069259209945276,0.0209135835897828375303957900,NQ_SHIFT,-0.03723010584437253,-0.025974025974025976
P1_2022H2_2023:Cross:0089,P1_2022H2_2023,Cross,ZT-H1-US100-CROSS-IN-14b72317b7,US100_BOOK,OPEN,2023.01.09 17:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1769,CLOSE,2023.01.09 21:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1772,DEAL_REASON_EXPERT,6.9955999999999996,-0.315,-0.045028303505060326,0,2022-12-27,2023-01-03,-0.06102934432831833352606457427,0.2284989993328885923949299533,-0.2895283436612069259209945276,0.0209135835897828375303957900,NQ_SHIFT,-0.053732075713082667,-0.006993006993006993
P1_2022H2_2023:Passive:0067,P1_2022H2_2023,Passive,ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8,US100_BOOK,PASSIVE_FILL,2023.01.10 14:32:56,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1779,CLOSE,2023.01.10 16:15:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1780,DEAL_REASON_EXPERT,6.9942000000000002,0.625,0.08935975522575848,0,2022-12-27,2023-01-03,-0.06102934432831833352606457427,0.2284989993328885923949299533,-0.2895283436612069259209945276,0.0209135835897828375303957900,NQ_SHIFT,0.082706841130492981,-0.0093896713615023476
P1_2022H2_2023:Cross:0090,P1_2022H2_2023,Cross,ZT-H1-US100-CROSS-IN-14b72317b7,US100_BOOK,OPEN,2023.01.10 17:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1784,CLOSE,2023.01.10 21:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1786,DEAL_REASON_EXPERT,7.0191999999999997,0.315,0.044876909049464328,0,2022-12-27,2023-01-03,-0.06102934432831833352606457427,0.2284989993328885923949299533,-0.2895283436612069259209945276,0.0209135835897828375303957900,NQ_SHIFT,0.036173136841441987,-0.006993006993006993
P1_2022H2_2023:RC16:0024,P1_2022H2_2023,RC16,ZT-M30-US30-RANGE-COMP-61f61deaba,US30_BOOK,OPEN,2023.01.11 13:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1797,CLOSE,2023.01.11 17:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1810,DEAL_REASON_EXPERT,7.0317999999999996,0.31900000000001461,0.045365340311159963,0,2023-01-03,2023-01-10,-0.007418518912114053086349107734,0.2286187304812431801934003085,-0.2360372493933572332797494162,0.0534910942678496926412451114,NQ_SHIFT,-0.031746977209125227,-0.025974025974025976
P1_2022H2_2023:Cross:0091,P1_2022H2_2023,Cross,ZT-H1-US100-CROSS-IN-14b72317b7,US100_BOOK,OPEN,2023.01.11 17:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1808,CLOSE,2023.01.11 21:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1811,DEAL_REASON_EXPERT,7.0317999999999996,0.69499999999999995,0.098836713217099456,0,2023-01-03,2023-01-10,-0.007418518912114053086349107734,0.2286187304812431801934003085,-0.2360372493933572332797494162,0.0534910942678496926412451114,NQ_SHIFT,0.090132941009077108,-0.006993006993006993
P1_2022H2_2023:RC4:0017,P1_2022H2_2023,RC4,ZT-M30-US30-RANGE-COMP-64efb16616,US30_BOOK,OPEN,2023.01.12 13:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1816,CLOSE,2023.01.12 19:00:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1845,DEAL_REASON_EXPERT,7.0723000000000003,1.5390000000000146,0.21760954710631825,0,2023-01-03,2023-01-10,-0.007418518912114053086349107734,0.2286187304812431801934003085,-0.2360372493933572332797494162,0.0534910942678496926412451114,NQ_SHIFT,0.1141431520030539,-0.15094339622641509
P1_2022H2_2023:RC16:0025,P1_2022H2_2023,RC16,ZT-M30-US30-RANGE-COMP-61f61deaba,US30_BOOK,OPEN,2023.01.12 13:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1821,CLOSE,2023.01.12 17:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1844,DEAL_REASON_EXPERT,7.0723000000000003,0.65900000000001457,0.093180436350269999,0,2023-01-03,2023-01-10,-0.007418518912114053086349107734,0.2286187304812431801934003085,-0.2360372493933572332797494162,0.0534910942678496926412451114,NQ_SHIFT,0.016068118829984809,-0.025974025974025976
P1_2022H2_2023:Passive:0068,P1_2022H2_2023,Passive,ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8,US100_BOOK,PASSIVE_FILL,2023.01.12 15:18:14,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1828,CLOSE,2023.01.12 15:30:00,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv,1829,DEAL_REASON_EXPERT,7.0723000000000003,0.6020000000000072,0.085120823494479469,0,2023-01-03,2023-01-10,-0.007418518912114053086349107734,0.2286187304812431801934003085,-0.2360372493933572332797494162,0.0534910942678496926412451114,NQ_SHIFT,0.07846790939921397,-0.0093896713615023476
