"source_year","source_entry","Market_and_Exchange_Names","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","Open_Interest_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","FutOnly_or_Combined"
"2025","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2025-09-30","124603","78830","8812","30861","FutOnly"
"2025","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2025-09-30","209742","278188","61911","63535","FutOnly"
"2025","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2025-10-07","124603","82515","9067","32062","FutOnly"
"2025","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2025-10-07","209742","285401","59939","67153","FutOnly"
"2025","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2025-10-14","124603","85017","9835","34215","FutOnly"
"2025","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2025-10-14","209742","278830","53450","58547","FutOnly"
"2025","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2025-10-21","124603","90396","13753","34631","FutOnly"
"2025","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2025-10-21","209742","289838","61437","59393","FutOnly"
"2025","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2025-10-28","124603","90629","10765","33499","FutOnly"
"2025","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2025-10-28","209742","299186","68182","57008","FutOnly"
"2025","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2025-11-04","124603","86448","10046","30579","FutOnly"
"2025","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2025-11-04","209742","292709","62702","53572","FutOnly"
"2025","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2025-11-10","124603","81781","7169","32069","FutOnly"
"2025","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2025-11-10","209742","296639","74313","56694","FutOnly"
"2025","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2025-11-18","124603","82876","9574","31154","FutOnly"
"2025","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2025-11-18","209742","299587","73714","63331","FutOnly"
"2025","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2025-11-25","124603","83199","6972","32399","FutOnly"
"2025","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2025-11-25","209742","296684","76011","66340","FutOnly"
"2025","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2025-12-02","124603","82132","6832","30244","FutOnly"
"2025","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2025-12-02","209742","308211","78215","81255","FutOnly"
"2025","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2025-12-09","124603","83015","8262","28541","FutOnly"
"2025","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2025-12-09","209742","325383","76097","97403","FutOnly"
"2025","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2025-12-16","124603","90249","10014","28495","FutOnly"
"2025","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2025-12-16","209742","378693","83876","90850","FutOnly"
"2025","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2025-12-23","124603","61462","8937","18439","FutOnly"
"2025","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2025-12-23","209742","265616","60357","75499","FutOnly"
"2025","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2025-12-30","124603","61375","8667","19120","FutOnly"
"2025","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2025-12-30","209742","276539","59039","84713","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-01-06","124603","66021","10439","19733","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-01-06","209742","274253","60236","78687","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-01-13","124603","68752","16270","24161","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-01-13","209742","278878","58656","81404","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-01-20","124603","70237","17159","26342","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-01-20","209742","267118","54022","81034","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-01-27","124603","70906","15307","29596","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-01-27","209742","260759","54689","71527","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-02-03","124603","70011","16302","28201","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-02-03","209742","268823","58197","69577","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-02-10","124603","72216","16224","27324","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-02-10","209742","263282","56269","64870","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-02-17","124603","68377","15039","22791","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-02-17","209742","272951","63852","73168","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-02-24","124603","69944","16536","21493","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-02-24","209742","270599","56133","72687","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-03-03","124603","71894","19872","18885","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-03-03","209742","273307","55905","77694","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-03-10","124603","71187","19620","17705","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-03-10","209742","259842","53057","78224","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-03-17","124603","91467","20997","19684","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-03-17","209742","300943","51381","82843","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-03-24","124603","67922","11214","14273","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-03-24","209742","235906","47003","86382","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-03-31","124603","68213","8264","15910","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-03-31","209742","245322","47382","84485","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-04-07","124603","68557","8684","16090","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-04-07","209742","246794","47521","86349","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-04-14","124603","68873","6844","19018","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-04-14","209742","260197","44471","94138","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-04-21","124603","71200","6063","16047","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-04-21","209742","267620","43848","82848","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-04-28","124603","74874","7413","19672","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-04-28","209742","275963","45417","81367","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-05-05","124603","78430","8819","23516","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-05-05","209742","287657","51944","88044","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-05-12","124603","81940","9575","22204","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-05-12","209742","287752","47277","99319","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-05-19","124603","82825","9324","20911","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-05-19","209742","293186","55696","101067","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-05-26","124603","81105","7731","21540","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-05-26","209742","302990","52861","104540","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-06-02","124603","81760","9601","21345","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-06-02","209742","314972","57156","110806","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-06-09","124603","79613","11160","18806","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-06-09","209742","305568","68287","102593","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-06-16","124603","103128","8078","18336","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-06-16","209742","344441","66996","95150","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-06-23","124603","78956","8391","17416","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-06-23","209742","265083","42052","93114","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-06-30","124603","83306","9359","19337","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-06-30","209742","278558","36796","105413","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-07-07","124603","79726","12114","13920","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-07-07","209742","285086","49681","104694","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-07-14","124603","76483","10010","12788","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-07-14","209742","284971","47577","111740","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-07-21","124603","82002","12695","16146","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-07-21","209742","286903","46344","121034","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-07-28","124603","83013","11725","12919","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-07-28","209742","294781","61233","119531","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-08-04","124603","91653","15439","18552","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-08-04","209742","303624","57097","135430","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-08-11","124603","89844","11145","12352","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-08-11","209742","282662","34549","123674","FutOnly"
"2026","FinFutYY.txt","DJIA x $5 - CHICAGO BOARD OF TRADE","2026-08-18","124603","90072","13568","11533","FutOnly"
"2026","FinFutYY.txt","NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE","2026-08-18","209742","297931","45490","107261","FutOnly"
